Text_Type,Book,Chapter,Window,GGL,LL,LLL,G,LGL,LGG,LLG,GGG,LG,GLL,L,GLG,GG,GL
SN,AH,uttara,349,53,1,12,33,62,44,27,58,3,32,3,79,1,0
SN,AH,uttara,350,52,0,11,34,61,41,25,54,3,33,3,77,1,0
SN,AH,uttara,351,52,0,10,34,61,41,26,54,3,32,3,78,1,0
SN,AH,uttara,352,53,1,9,34,63,39,28,55,3,32,3,77,1,0
SN,AH,uttara,353,53,1,9,34,63,39,28,57,3,32,3,75,1,0
SN,AH,uttara,354,54,1,9,33,62,40,28,58,3,32,3,76,1,0
SN,AH,uttara,355,55,1,9,33,60,40,28,59,3,32,3,76,1,0
SN,AH,uttara,356,55,1,9,33,58,40,27,60,2,32,3,76,1,0
SN,AH,uttara,357,56,1,9,33,58,40,25,61,2,32,3,76,1,0
SN,AH,uttara,358,57,1,9,33,59,37,25,65,3,31,3,76,1,0
SN,AH,uttara,359,59,1,9,32,59,37,25,65,3,29,4,76,1,0
SN,AH,uttara,360,61,1,8,32,60,37,26,64,4,27,4,78,1,0
SN,AH,uttara,361,60,1,8,32,60,37,27,66,4,27,4,76,1,0
SN,AH,uttara,362,61,1,8,31,58,37,28,65,5,26,4,75,1,0
SN,AH,uttara,363,61,1,8,31,57,36,28,66,5,25,4,77,1,0
SN,AH,uttara,364,60,1,7,30,54,35,27,65,5,25,4,80,1,0
SN,AH,uttara,365,60,1,7,30,55,35,25,65,5,25,4,81,1,0
SN,AH,uttara,366,60,1,7,30,54,36,24,64,5,27,4,81,1,0
SN,AH,uttara,367,61,1,7,30,54,36,24,62,5,27,4,82,1,0
SN,AH,uttara,368,60,1,6,29,53,36,24,62,6,27,4,82,1,0
SN,AH,uttara,369,57,1,6,29,53,36,24,63,6,27,4,84,1,0
SN,AH,uttara,370,56,1,5,29,52,35,23,66,6,27,4,86,1,0
SN,AH,uttara,371,56,1,5,29,52,35,23,66,6,28,4,85,1,0
SN,AH,uttara,372,56,1,5,30,54,33,23,70,5,28,4,84,1,0
SN,AH,uttara,373,55,1,5,31,54,34,24,69,5,28,3,84,1,0
SN,AH,uttara,374,56,1,6,31,54,32,25,72,5,30,3,86,1,0
SN,AH,uttara,375,57,1,6,31,52,32,25,73,5,29,3,87,1,0
SN,AH,uttara,376,57,1,6,31,52,31,25,74,5,30,3,86,1,0
SN,AH,uttara,377,57,1,6,31,51,30,27,73,5,31,3,86,1,0
SN,AH,uttara,378,52,1,4,31,49,26,27,69,5,29,3,81,1,0
SN,AH,uttara,379,53,1,4,31,49,27,26,69,5,28,3,81,1,0
SN,AH,uttara,380,52,1,4,32,50,27,28,69,5,26,3,78,1,0
SN,AH,uttara,381,51,1,4,32,49,26,29,70,5,27,3,78,1,0
SN,AH,uttara,382,54,1,4,32,51,30,32,67,5,26,2,81,1,0
SN,AH,uttara,383,52,1,3,32,52,30,32,67,5,27,2,82,1,0
SN,AH,uttara,384,49,1,4,31,51,32,30,61,5,25,2,80,1,0
SN,AH,uttara,385,48,1,4,31,51,32,29,61,5,25,2,82,1,0
SN,AH,uttara,386,51,1,4,32,52,33,29,61,5,26,2,81,1,0
SN,AH,uttara,387,51,1,4,33,53,33,29,64,5,26,2,82,0,0
SN,AH,uttara,388,51,1,4,32,53,35,29,64,5,25,2,81,0,0
SN,AH,uttara,389,52,1,4,32,53,36,28,65,5,25,2,79,0,0
SN,AH,uttara,390,51,1,4,31,53,39,27,65,5,25,2,81,0,0
SN,AH,uttara,391,49,1,4,31,54,40,27,64,5,26,2,81,0,0
SN,AH,uttara,392,49,1,5,30,52,43,26,65,5,26,2,82,0,0
SN,AH,uttara,393,48,1,5,30,52,44,25,65,5,26,2,83,0,0
SN,AH,uttara,394,46,1,5,30,52,44,25,65,5,26,2,85,0,0
SN,AH,uttara,395,45,1,5,30,52,46,25,64,5,26,2,85,0,0
SN,AH,uttara,396,47,1,5,30,53,44,25,64,6,27,2,85,0,0
SN,AH,uttara,397,46,1,5,30,53,45,25,63,6,27,2,86,0,0
SN,AH,uttara,398,49,1,5,30,54,45,25,60,6,27,2,85,0,0
SN,AH,uttara,399,47,1,5,31,55,45,25,61,6,27,1,85,0,0
SN,AH,uttara,400,47,1,5,31,55,45,25,62,6,26,1,85,0,0
SN,AH,uttara,401,49,1,5,31,54,46,24,63,6,25,1,84,0,0
SN,AH,uttara,402,50,0,5,31,52,47,21,63,6,25,1,85,0,0
SN,AH,uttara,403,52,0,5,31,52,46,20,62,6,25,1,86,0,0
SN,AH,uttara,404,54,0,5,32,54,45,19,63,6,25,1,88,0,0
SN,AH,uttara,405,54,0,5,32,54,45,19,63,6,25,1,88,0,0
SN,AH,uttara,406,52,0,5,32,55,43,20,63,6,25,1,90,0,0
SN,AH,uttara,407,52,0,5,32,57,43,20,62,6,25,1,89,0,0
SN,AH,uttara,408,52,0,5,33,56,44,20,58,5,26,1,87,0,0
SN,AH,uttara,409,51,0,5,34,56,45,20,58,5,26,0,87,0,0
SN,AH,uttara,410,48,0,6,34,55,46,19,59,4,26,0,87,0,0
SN,AH,uttara,411,50,0,6,34,56,46,19,57,4,26,0,86,0,0
SN,AH,uttara,412,48,0,6,35,58,46,18,55,3,26,0,84,0,0
SN,AH,uttara,413,50,0,6,34,57,47,18,54,3,26,1,83,0,0
SN,AH,uttara,414,53,0,5,34,59,49,18,56,3,26,1,83,0,0
SN,AH,uttara,415,54,0,5,34,58,49,18,56,3,26,1,83,0,0
SN,AH,uttara,416,57,0,5,33,61,52,20,59,3,27,1,87,0,0
SN,AH,uttara,417,57,0,5,33,61,51,21,60,3,27,1,86,0,0
SN,AH,uttara,418,59,0,5,33,63,52,23,58,3,27,1,89,0,0
SN,AH,uttara,419,59,0,5,33,63,52,24,59,3,27,1,87,0,0
SN,AH,uttara,420,60,0,5,34,65,51,26,56,3,26,1,84,0,0
SN,AH,uttara,421,61,0,5,34,65,51,25,55,3,26,1,85,0,0
SN,AH,uttara,422,63,0,4,33,63,53,24,50,3,26,1,85,0,0
SN,AH,uttara,423,64,0,4,33,63,52,23,51,3,26,1,85,0,0
SN,AH,uttara,424,65,0,3,33,65,55,25,52,4,23,1,85,0,0
SN,AH,uttara,425,65,0,3,33,65,56,26,51,4,23,1,84,0,0
SN,AH,uttara,426,65,0,3,34,67,55,26,50,3,21,1,81,0,0
SN,AH,uttara,427,65,0,3,34,67,56,25,50,3,20,1,82,0,0
SN,AH,uttara,428,69,0,3,33,66,58,26,49,4,20,1,82,0,0
SN,AH,uttara,429,68,0,3,33,66,58,27,50,4,20,1,81,0,0
SN,AH,uttara,430,72,0,3,33,67,59,27,49,4,20,1,84,0,0
SN,AH,uttara,431,72,0,3,32,68,59,26,49,4,19,2,85,0,0
SN,AH,uttara,432,71,0,3,32,67,57,24,53,4,20,2,86,0,0
SN,AH,uttara,433,70,0,3,32,66,58,24,54,4,20,2,86,0,0
SN,AH,uttara,434,73,0,2,32,65,59,24,53,4,19,2,86,0,0
SN,AH,uttara,435,73,0,2,32,65,60,24,53,4,20,2,84,0,0
SN,AH,uttara,436,71,0,2,32,64,57,25,54,4,17,2,83,0,0
SN,AH,uttara,437,71,0,2,32,64,57,25,54,4,17,2,83,0,0
SN,AH,uttara,438,71,0,2,33,64,56,26,54,4,17,2,80,0,0
SN,AH,uttara,439,70,0,2,33,64,55,26,55,4,18,2,80,0,0
SN,AH,uttara,440,70,0,2,33,64,53,26,56,4,18,2,81,0,0
SN,AH,uttara,441,69,0,2,33,64,52,26,57,4,18,2,82,0,0
SN,AH,uttara,442,69,0,1,34,65,50,27,56,4,19,2,80,0,0
SN,AH,uttara,443,69,0,1,34,65,50,27,55,4,20,2,80,0,0
SN,AH,uttara,444,69,0,2,34,67,51,29,56,5,19,2,76,0,0
SN,AH,uttara,445,69,0,2,34,68,49,29,58,5,20,2,74,0,0
SN,AH,uttara,446,67,0,2,34,69,49,29,59,5,20,2,74,0,0
SN,AH,uttara,447,66,0,2,34,69,49,29,61,5,20,2,73,0,0
SN,AH,uttara,448,64,0,2,33,67,52,30,63,5,20,2,74,0,0
SN,AH,uttara,449,63,0,2,33,66,53,30,62,5,21,2,75,0,0
SN,AH,uttara,450,63,0,2,32,66,53,30,62,5,21,3,75,0,0
SN,AH,uttara,451,61,0,2,32,66,53,30,62,5,21,3,77,0,0
SN,AH,uttara,452,58,0,2,32,66,56,30,62,5,21,3,77,0,0
SN,AH,uttara,453,56,0,2,32,66,58,30,63,5,21,3,76,0,0
SN,AH,uttara,454,53,0,2,31,64,60,32,62,5,21,3,75,0,0
SN,AH,uttara,455,55,0,2,31,64,60,32,60,5,22,3,76,0,0
SN,AH,uttara,456,59,0,2,31,68,63,33,59,5,24,3,77,0,0
SN,AH,uttara,457,60,0,2,31,66,63,33,59,5,25,3,79,0,0
SN,AH,uttara,458,61,0,2,31,66,62,33,59,5,25,3,81,0,0
SN,AH,uttara,459,62,0,2,31,66,61,33,59,5,26,3,82,0,0
SN,AH,uttara,460,67,0,1,31,69,62,34,60,5,29,3,82,0,0
SN,AH,uttara,461,65,0,1,30,67,62,33,60,5,29,4,82,0,0
SN,AH,uttara,462,67,0,2,29,66,62,35,63,6,29,4,82,0,0
SN,AH,uttara,463,65,0,2,29,65,61,35,63,6,29,3,81,0,0
SN,AH,uttara,464,67,0,3,30,66,62,39,64,6,30,3,79,0,0
SN,AH,uttara,465,65,0,3,29,65,62,39,64,6,30,3,77,0,0
SN,AH,uttara,466,64,0,3,30,62,58,39,62,6,27,3,72,0,0
SN,AH,uttara,467,63,0,3,29,61,58,38,61,6,27,3,71,0,0
SN,AH,uttara,468,69,0,4,30,60,56,37,62,5,26,3,66,0,0
SN,AH,uttara,469,69,0,4,29,58,56,36,60,5,26,4,66,0,0
SN,AH,uttara,470,68,0,6,28,56,56,34,60,5,26,4,74,0,0
SN,AH,uttara,471,67,0,6,27,55,55,34,60,5,25,4,73,0,0
SN,AH,uttara,472,65,0,8,27,54,52,34,60,5,25,4,79,0,0
SN,AH,uttara,473,64,0,8,26,53,52,34,58,5,25,4,78,0,0
SN,AH,uttara,474,61,0,8,26,52,48,31,54,4,25,4,82,0,0
SN,AH,uttara,475,60,0,8,25,51,47,30,54,4,25,4,81,0,0
SN,AH,uttara,476,58,0,10,24,49,47,30,54,4,25,4,90,0,0
SN,AH,uttara,477,57,0,10,23,48,46,29,54,4,25,5,89,0,0
SN,AH,uttara,478,53,0,14,23,48,44,28,53,3,25,5,107,0,0
SN,AH,uttara,479,53,0,14,22,47,43,27,52,3,25,5,106,0,0
SN,AH,uttara,480,49,0,24,21,45,41,29,52,3,25,5,149,0,0
SN,AH,uttara,481,48,0,24,21,44,41,29,51,3,25,4,147,0,0
SN,AH,uttara,482,46,0,25,21,42,39,29,47,3,24,4,153,0,0
SN,AH,uttara,483,46,0,25,20,41,38,29,46,3,23,4,152,0,0
SN,AH,uttara,484,44,0,26,21,42,36,31,46,3,23,4,173,0,0
SN,AH,uttara,485,46,0,26,21,43,35,32,45,3,22,4,172,0,0
SN,AH,uttara,486,46,0,26,20,43,34,32,44,3,22,5,174,0,0
SN,AH,uttara,487,46,0,26,20,43,34,32,43,3,22,5,175,0,0
SN,AH,uttara,488,48,0,26,19,44,33,32,45,4,22,5,176,0,0
SN,AH,uttara,489,51,0,26,19,43,32,32,45,4,21,5,176,0,0
SN,AH,uttara,490,51,0,27,19,42,31,33,46,5,21,5,177,0,0
SN,AH,uttara,491,53,0,27,19,42,30,33,46,5,20,5,177,0,0
SN,AH,uttara,492,52,0,27,19,42,30,32,47,5,19,5,179,0,0
SN,AH,uttara,493,54,0,27,19,42,29,33,48,5,18,5,177,0,0
SN,AH,uttara,494,54,0,26,20,41,27,32,48,4,18,5,177,0,0
SN,AH,uttara,495,56,0,26,20,41,28,32,46,4,17,5,177,0,0
SN,AH,uttara,496,56,0,27,20,39,28,32,43,3,17,5,179,0,0
SN,AH,uttara,497,56,0,27,20,39,27,32,42,3,17,5,181,0,0
SN,AH,uttara,498,56,0,27,20,40,26,32,40,3,17,5,183,0,0
SN,AH,uttara,499,57,0,27,20,39,25,33,40,3,16,5,184,0,0
SN,AH,uttara,500,57,0,27,20,39,29,34,39,4,16,4,185,0,0
SN,AH,uttara,501,58,0,27,20,39,28,35,39,4,16,4,184,0,0
SN,AH,uttara,502,59,0,27,21,41,24,35,39,4,15,4,183,0,0
SN,AH,uttara,503,60,0,27,21,41,22,35,38,4,16,4,184,0,0
SN,AH,uttara,504,61,0,27,22,42,21,33,37,4,16,4,181,0,0
SN,AH,uttara,505,59,0,27,22,42,22,33,37,4,17,4,179,0,0
SN,AH,uttara,506,57,0,27,22,37,20,32,36,4,16,4,177,0,0
SN,AH,uttara,507,55,0,27,22,37,21,34,35,4,15,4,176,0,0
SN,AH,uttara,508,53,0,27,22,37,22,35,34,4,15,4,175,0,0
SN,AH,uttara,509,51,0,27,22,37,23,35,33,4,15,4,175,0,0
SN,AH,uttara,510,47,0,27,22,34,22,34,30,4,13,4,176,0,0
SN,AH,uttara,511,47,0,27,22,36,22,34,31,4,13,4,178,0,0
SN,AH,uttara,512,46,0,26,23,36,21,32,29,3,12,4,179,0,0
SN,AH,uttara,513,47,0,26,24,36,22,33,31,3,12,4,179,0,0
SN,AH,uttara,514,43,0,25,23,36,20,29,29,4,10,4,179,0,0
SN,AH,uttara,515,44,0,25,24,39,20,29,29,4,10,4,180,0,0
SN,AH,uttara,516,44,0,25,23,39,22,27,28,4,10,4,183,0,0
SN,AH,uttara,517,46,0,25,24,39,22,27,29,4,10,4,185,0,0
SN,AH,uttara,518,38,0,24,23,37,24,25,30,4,10,4,187,0,0
SN,AH,uttara,519,38,0,24,24,38,25,25,31,4,12,3,187,0,0
SN,AH,uttara,520,38,0,22,24,39,28,25,31,4,14,3,181,0,0
SN,AH,uttara,521,38,0,22,25,42,29,25,31,4,15,3,181,0,0
SN,AH,uttara,522,38,0,20,26,43,29,26,33,4,15,3,174,0,0
SN,AH,uttara,523,39,0,20,27,44,30,27,33,4,15,3,175,0,0
SN,AH,uttara,524,41,0,20,28,44,31,28,36,4,16,3,170,0,0
SN,AH,uttara,525,41,0,20,28,46,31,29,37,4,16,4,171,0,0
SN,AH,uttara,526,41,0,18,28,48,32,30,40,5,16,4,164,0,0
SN,AH,uttara,527,42,0,18,29,50,32,31,40,5,17,3,164,0,0
SN,AH,uttara,528,42,0,14,30,52,32,31,41,5,17,3,146,0,0
SN,AH,uttara,529,43,0,14,31,53,32,32,43,5,17,3,146,0,0
SN,AH,uttara,530,43,0,4,31,54,35,31,45,6,17,3,101,0,0
SN,AH,uttara,531,44,0,4,31,55,36,31,46,6,17,4,102,0,0
SN,AH,uttara,532,46,0,3,32,56,36,31,46,6,17,4,93,0,0
SN,AH,uttara,533,47,0,3,33,58,37,32,46,6,17,4,93,0,0
SN,AH,uttara,534,49,0,3,33,60,38,30,46,6,19,4,72,0,0
SN,AH,uttara,535,47,0,3,33,60,38,29,46,6,21,4,73,0,0
SN,AH,uttara,536,50,0,4,34,61,38,31,48,6,21,3,72,0,0
SN,AH,uttara,537,52,0,4,34,61,38,31,47,6,21,3,71,0,0
SN,AH,uttara,538,50,0,4,35,60,38,31,46,5,21,3,70,0,0
SN,AH,uttara,539,48,0,4,35,61,38,31,46,5,21,3,71,0,0
SN,AH,uttara,540,48,0,3,36,63,39,30,44,4,21,3,67,0,0
SN,AH,uttara,541,47,0,3,36,63,40,30,44,4,21,3,67,0,0
SN,AH,uttara,542,47,0,3,36,63,40,30,44,4,22,3,66,0,0
SN,AH,uttara,543,45,0,3,36,63,40,30,45,4,23,3,66,0,0
SN,AH,uttara,544,46,0,3,36,63,43,30,47,4,24,3,67,0,0
SN,AH,uttara,545,45,0,3,36,62,43,30,48,4,24,3,68,0,0
SN,AH,uttara,546,45,0,2,36,64,42,30,52,5,23,3,67,0,0
SN,AH,uttara,547,46,0,2,35,64,43,30,52,5,23,4,65,0,0
SN,AH,uttara,548,45,0,2,36,64,42,30,54,5,23,4,62,0,0
SN,AH,uttara,549,46,0,2,36,65,42,30,54,5,23,4,60,0,0
SN,AH,uttara,550,45,0,3,36,64,40,30,55,4,24,4,59,0,0
SN,AH,uttara,551,44,0,3,36,64,41,29,56,4,25,4,58,0,0
SN,AH,uttara,552,45,0,3,36,63,42,29,55,4,25,4,58,0,0
SN,AH,uttara,553,44,0,3,36,65,42,30,54,4,25,4,57,0,0
SN,AH,uttara,554,45,0,5,36,66,43,30,55,4,25,4,59,0,0
SN,AH,uttara,555,45,0,5,36,66,43,30,57,4,23,4,59,0,0
SN,AH,uttara,556,45,1,5,36,68,44,31,58,4,22,4,57,0,0
SN,AH,uttara,557,46,1,5,36,68,44,29,58,4,23,4,57,0,0
SN,AH,uttara,558,46,1,5,35,68,46,30,60,5,22,4,58,0,0
SN,AH,uttara,559,46,1,5,35,68,45,30,62,5,21,4,58,0,0
SN,AH,uttara,560,45,1,5,36,70,43,31,64,5,20,4,54,0,0
SN,AH,uttara,561,45,1,5,37,70,44,31,64,5,20,3,53,0,0
SN,AH,uttara,562,44,1,6,36,69,45,32,66,5,21,3,52,0,0
SN,AH,uttara,563,43,1,6,35,70,44,31,65,5,21,4,55,0,0
SN,AH,uttara,564,42,1,6,36,68,44,31,63,4,22,4,54,0,0
SN,AH,uttara,565,42,1,6,36,67,44,31,64,4,22,4,54,0,0
SN,AH,uttara,566,40,1,7,36,67,46,33,65,4,23,4,57,0,0
SN,AH,uttara,567,38,1,7,36,68,46,34,66,4,23,4,56,0,0
SN,AH,uttara,568,38,1,7,36,70,45,34,68,5,22,4,56,0,0
SN,AH,uttara,569,38,1,7,36,70,45,34,69,5,20,4,57,0,0
SN,AH,uttara,570,40,1,7,36,69,43,34,72,5,18,4,57,0,0
SN,AH,uttara,571,40,1,7,36,67,44,35,73,5,17,4,57,0,0
SN,AH,uttara,572,41,1,7,36,70,45,34,74,5,18,4,59,0,0
SN,AH,uttara,573,41,1,7,36,70,44,33,76,5,18,4,59,0,0
SN,AH,uttara,574,40,1,7,36,68,43,32,75,5,18,4,57,0,0
SN,AH,uttara,575,40,1,7,37,67,44,32,76,5,18,3,56,0,0
SN,AH,uttara,576,42,1,7,38,65,44,32,73,4,18,3,54,0,0
SN,AH,uttara,577,41,1,7,38,65,44,31,75,4,17,3,55,0,0
SN,AH,uttara,578,42,1,7,37,65,46,30,75,4,17,3,56,0,0
SN,AH,uttara,579,41,1,7,37,65,46,29,75,4,18,3,57,0,0
SN,AH,uttara,580,43,1,7,38,66,44,26,73,3,18,3,56,0,0
SN,AH,uttara,581,42,1,7,39,66,44,27,74,3,18,2,55,0,0
SN,AH,uttara,582,43,1,8,38,66,44,26,76,3,18,2,55,0,0
SN,AH,uttara,583,43,1,8,38,65,43,25,78,3,18,2,56,0,0
SN,AH,uttara,584,42,1,7,37,63,42,24,79,3,17,2,57,0,0
SN,AH,uttara,585,43,1,7,37,62,42,25,80,3,15,2,57,0,0
SN,AH,uttara,586,40,1,6,37,62,42,24,78,3,15,2,56,0,0
SN,AH,uttara,587,38,1,6,37,63,42,24,78,3,16,2,56,0,0
SN,AH,uttara,588,39,1,7,37,64,43,24,78,3,17,2,59,0,0
SN,AH,uttara,589,40,1,7,37,63,43,25,77,3,17,2,59,0,0
SN,AH,uttara,590,39,1,8,36,62,44,25,76,3,18,2,62,0,0
SN,AH,uttara,591,38,1,8,36,62,43,25,77,3,18,2,63,0,0
SN,AH,uttara,592,39,1,8,35,61,44,26,77,3,18,2,64,0,0
SN,AH,uttara,593,40,1,8,35,61,45,25,75,3,17,2,66,0,0
SN,AH,uttara,594,40,1,8,35,61,42,24,73,3,16,2,65,0,0
SN,AH,uttara,595,40,1,8,35,61,41,25,74,3,16,2,64,0,0
SN,AH,uttara,596,39,1,8,36,60,42,24,72,2,16,2,63,0,0
SN,AH,uttara,597,38,1,8,37,61,43,24,71,2,17,1,62,0,0
SN,AH,uttara,598,39,1,8,37,62,43,24,73,2,18,1,65,0,0
SN,AH,uttara,599,38,1,8,37,62,43,23,74,2,19,1,65,0,0
SN,AH,uttara,600,38,1,7,38,63,41,23,74,2,18,1,65,0,0
SN,AH,uttara,601,38,1,7,38,64,41,23,74,2,17,1,65,0,0
SN,AH,uttara,602,36,1,7,37,66,40,25,76,3,17,1,67,0,0
SN,AH,uttara,603,36,1,7,37,65,40,25,77,3,16,1,68,0,0
SN,AH,uttara,604,34,1,5,37,65,38,25,77,3,15,1,67,0,0
SN,AH,uttara,605,33,1,5,37,65,39,25,76,3,16,1,67,0,0
SN,AH,uttara,606,33,1,6,37,64,37,24,78,3,16,1,68,0,0
SN,AH,uttara,607,32,1,6,37,64,36,24,80,3,15,1,69,0,0
SN,AH,uttara,608,34,2,6,37,63,36,24,79,2,15,1,69,0,0
SN,AH,uttara,609,35,2,6,37,64,37,24,77,2,15,1,68,0,0
SN,AH,uttara,610,37,2,6,36,62,38,24,77,2,16,1,69,0,0
SN,AH,uttara,611,39,2,6,35,61,37,24,77,2,16,2,69,0,0
SN,AH,uttara,612,40,2,5,36,62,36,23,75,2,16,2,69,0,0
SN,AH,uttara,613,41,2,5,37,62,37,23,75,2,16,1,67,0,0
SN,AH,uttara,614,41,2,5,36,62,38,24,79,3,15,1,67,0,0
SN,AH,uttara,615,41,2,5,36,61,38,24,79,3,15,1,68,0,0
SN,AH,uttara,616,45,2,4,36,61,34,23,82,4,14,1,62,0,0
SN,AH,uttara,617,45,2,4,36,61,35,23,81,4,14,1,62,0,0
SN,AH,uttara,618,44,2,4,37,61,34,23,78,3,14,1,62,0,0
SN,AH,uttara,619,44,2,4,37,61,34,23,78,3,14,1,62,0,0
SN,AH,uttara,620,43,2,4,37,62,36,23,75,3,15,1,62,0,0
SN,AH,uttara,621,44,2,4,37,63,35,22,75,3,15,1,62,0,0
SN,AH,uttara,622,46,2,4,36,61,35,22,75,4,14,1,60,0,0
SN,AH,uttara,623,45,2,4,36,61,36,22,74,4,15,1,60,0,0
SN,AH,uttara,624,46,2,4,35,62,37,23,74,5,14,1,62,0,0
SN,AH,uttara,625,47,2,4,35,62,36,22,74,5,14,1,63,0,0
SN,AH,uttara,626,45,2,4,34,63,37,25,76,6,14,1,63,0,0
SN,AH,uttara,627,49,2,4,34,62,37,25,74,6,14,1,62,0,0
SN,AH,uttara,628,51,2,4,34,60,38,25,74,6,14,1,61,0,0
SN,AH,uttara,629,51,2,4,34,60,38,25,74,6,13,1,62,0,0
SN,AH,uttara,630,51,2,4,34,59,41,26,75,6,14,1,65,0,0
SN,AH,uttara,631,51,2,4,34,59,41,26,74,6,14,1,66,0,0
SN,AH,uttara,632,48,2,3,35,59,42,26,73,6,14,1,67,0,0
SN,AH,uttara,633,48,2,3,35,60,42,26,71,6,15,1,67,0,0
SN,AH,uttara,634,48,2,3,36,62,41,27,70,6,17,1,69,0,0
SN,AH,uttara,635,48,2,3,36,62,41,26,69,6,18,1,70,0,0
SN,AH,uttara,636,48,2,3,36,61,41,25,70,6,18,1,71,0,0
SN,AH,uttara,637,48,2,3,36,60,42,25,71,6,17,1,71,0,0
SN,AH,uttara,638,46,2,2,36,59,41,24,70,6,16,1,71,0,0
SN,AH,uttara,639,45,2,2,35,61,41,23,69,6,17,2,71,0,0
SN,AH,uttara,640,46,2,1,36,61,39,23,71,6,16,2,69,0,0
SN,AH,uttara,641,46,2,1,36,62,40,23,70,6,16,2,68,0,0
SN,AH,uttara,642,49,2,1,36,62,39,22,70,6,15,2,68,0,0
SN,AH,uttara,643,49,2,1,36,62,38,22,72,6,15,2,67,0,0
SN,AH,uttara,644,52,2,1,35,61,39,22,71,6,15,2,68,0,0
SN,AH,uttara,645,53,2,1,35,60,39,22,71,6,15,2,68,0,0
SN,AH,uttara,646,55,2,1,34,59,38,23,73,7,16,2,69,0,0
SN,AH,uttara,647,55,2,1,34,58,37,23,75,7,15,2,70,0,0
SN,AH,uttara,648,54,2,1,33,57,38,23,72,7,15,2,69,0,0
SN,AH,uttara,649,53,2,1,33,57,38,24,72,7,14,2,70,0,0
SN,AH,uttara,650,54,2,1,33,57,38,23,71,7,14,2,71,0,0
SN,AH,uttara,651,54,2,1,33,55,37,23,69,7,14,2,71,0,0
SN,AH,uttara,652,55,2,2,33,53,38,21,67,6,14,2,72,0,0
SN,AH,uttara,653,55,2,2,33,52,39,20,67,6,14,2,73,0,0
SN,AH,uttara,654,56,2,2,33,51,39,21,66,6,15,2,72,0,0
SN,AH,uttara,655,56,2,2,33,51,38,22,65,6,14,2,74,0,0
SN,AH,uttara,656,56,1,1,33,50,40,22,62,6,14,2,75,0,0
SN,AH,uttara,657,56,1,1,33,50,40,23,62,6,15,2,73,0,0
SN,AH,uttara,658,56,0,1,33,51,39,21,62,6,15,2,73,0,0
SN,AH,uttara,659,55,0,1,33,50,38,22,63,6,15,2,74,0,0
SN,AH,uttara,660,54,0,1,33,52,38,22,65,6,15,2,79,0,0
SN,AH,uttara,661,53,0,1,34,52,39,22,66,6,15,1,78,0,0
SN,AH,uttara,662,54,0,1,33,51,40,22,68,6,14,1,79,0,0
SN,AH,uttara,663,54,0,1,33,52,41,22,67,6,14,1,78,0,0
SN,AH,uttara,664,55,0,1,33,51,39,21,66,5,16,1,78,0,0
SN,AH,uttara,665,56,0,1,33,50,39,21,66,5,17,1,77,0,0
SN,AH,uttara,666,56,1,1,33,49,39,21,64,4,19,1,78,0,0
SN,AH,uttara,667,57,1,1,32,50,38,20,64,4,19,2,78,0,0
SN,AH,uttara,668,59,1,1,32,49,39,21,63,4,19,2,76,0,0
SN,AH,uttara,669,59,1,1,32,50,40,21,62,4,19,2,75,0,0
SN,AH,uttara,670,59,1,2,32,49,39,22,63,4,18,2,75,0,0
SN,AH,uttara,671,59,1,2,32,48,39,23,63,4,18,2,75,0,0
SN,AH,uttara,672,59,1,2,32,47,39,23,62,4,18,2,77,0,0
SN,AH,uttara,673,60,1,2,32,47,38,24,62,4,17,2,77,0,0
SN,AH,uttara,674,59,1,3,32,46,39,23,60,3,18,2,77,0,0
SN,AH,uttara,675,59,1,3,31,46,40,23,59,3,18,3,77,0,0
SN,AH,uttara,676,61,1,3,32,47,39,19,57,2,18,3,76,0,0
SN,AH,uttara,677,57,1,3,32,47,39,19,60,2,18,3,77,0,0
SN,AH,uttara,678,55,1,3,32,47,38,19,60,2,19,3,79,0,0
SN,AH,uttara,679,55,1,3,32,47,39,19,59,2,19,3,79,0,0
SN,AH,uttara,680,55,1,3,32,47,36,18,58,2,19,3,76,0,0
SN,AH,uttara,681,56,1,3,31,47,36,17,58,2,19,4,76,0,0
SN,AH,uttara,682,56,1,3,31,47,35,17,60,2,19,4,75,0,0
SN,AH,uttara,683,55,1,3,31,46,36,18,61,2,18,4,75,0,0
SN,AH,uttara,684,56,1,3,30,43,37,17,63,2,15,4,73,0,0
SN,AH,uttara,685,55,1,3,30,43,37,18,65,2,14,4,72,0,0
SN,AH,uttara,686,54,1,3,30,43,37,17,67,2,14,4,72,0,0
SN,AH,uttara,687,55,1,3,30,43,36,17,66,2,15,4,72,0,0
SN,AH,uttara,688,56,1,3,30,44,36,17,65,2,15,4,71,0,0
SN,AH,uttara,689,55,1,3,31,44,37,18,65,2,15,3,70,0,0
SN,AH,uttara,690,54,1,4,30,43,39,20,63,2,16,3,71,0,0
SN,AH,uttara,691,56,1,4,30,42,38,21,63,2,16,3,70,0,0
SN,AH,uttara,692,53,1,4,31,44,37,22,62,2,16,3,69,0,0
SN,AH,uttara,693,54,1,4,31,43,37,22,62,2,16,3,69,0,0
SN,AH,uttara,694,52,1,4,32,44,36,24,61,2,16,3,67,0,0
SN,AH,uttara,695,50,1,4,31,46,36,24,60,2,17,4,67,0,0
SN,AH,uttara,696,52,1,4,31,47,37,26,57,2,16,4,65,0,0
