Text_Type,Book,Chapter,Window,G,LGL,LGG,L,LLL,GGL,GLG,LLG,GLL,LG,GGG,LL,GG
SN,AH,sutra,1460,38,56,25,6,4,36,40,26,12,0,71,1,0
SN,AH,sutra,1461,38,56,24,6,4,35,41,26,13,0,71,1,0
SN,AH,sutra,1462,39,56,23,5,4,36,40,25,13,0,73,1,0
SN,AH,sutra,1463,39,54,24,5,4,36,39,26,13,0,74,1,0
SN,AH,sutra,1464,39,54,24,5,4,33,41,26,13,0,75,1,0
SN,AH,sutra,1465,39,54,24,5,4,32,42,26,13,0,75,1,0
SN,AH,sutra,1466,39,54,22,5,4,32,42,28,14,0,74,1,0
SN,AH,sutra,1467,38,53,23,6,4,32,43,27,14,0,74,1,0
SN,AH,sutra,1468,38,53,24,6,4,29,42,28,14,0,76,1,0
SN,AH,sutra,1469,39,53,24,6,4,29,40,28,14,0,75,1,0
SN,AH,sutra,1470,38,51,24,7,4,30,40,28,13,0,77,1,0
SN,AH,sutra,1471,38,51,23,7,4,29,41,27,14,0,78,1,0
SN,AH,sutra,1472,38,50,23,7,4,30,40,27,15,0,78,1,0
SN,AH,sutra,1473,39,51,21,7,3,32,38,27,15,0,77,1,0
SN,AH,sutra,1474,38,49,24,7,3,33,38,29,15,0,76,1,0
SN,AH,sutra,1475,38,49,24,7,3,34,36,29,15,0,77,1,0
SN,AH,sutra,1476,37,48,24,8,3,34,38,29,15,0,76,1,0
SN,AH,sutra,1477,37,49,24,8,3,34,39,28,15,0,75,1,0
SN,AH,sutra,1478,38,49,24,7,3,33,39,28,16,0,75,1,0
SN,AH,sutra,1479,37,48,24,8,3,34,38,28,16,0,76,1,0
SN,AH,sutra,1480,37,48,23,8,3,33,38,29,16,0,77,1,0
SN,AH,sutra,1481,38,49,21,8,3,34,37,29,15,0,76,1,0
SN,AH,sutra,1482,38,49,20,8,3,34,38,28,15,0,77,1,0
SN,AH,sutra,1483,38,48,20,8,3,34,38,26,15,0,80,1,0
SN,AH,sutra,1484,37,48,19,9,3,35,37,26,15,0,81,1,0
SN,AH,sutra,1485,37,48,18,9,3,37,37,26,15,0,80,1,0
SN,AH,sutra,1486,37,48,18,9,3,37,39,26,14,0,79,1,0
SN,AH,sutra,1487,38,48,18,9,3,38,40,23,14,0,75,0,0
SN,AH,sutra,1488,39,48,20,8,3,37,40,23,14,0,74,0,0
SN,AH,sutra,1489,39,48,21,8,3,37,42,22,13,0,73,0,0
SN,AH,sutra,1490,38,47,24,8,3,38,45,22,13,0,70,0,0
SN,AH,sutra,1491,38,48,24,8,3,40,45,21,14,0,67,0,0
SN,AH,sutra,1492,39,48,25,7,3,40,46,20,15,0,65,0,0
SN,AH,sutra,1493,40,48,26,6,3,40,46,20,14,0,65,0,0
SN,AH,sutra,1494,41,48,26,5,3,39,47,20,13,0,66,0,0
SN,AH,sutra,1495,40,47,26,6,3,40,49,19,13,0,65,0,0
SN,AH,sutra,1496,40,47,27,6,3,40,49,19,13,0,64,0,0
SN,AH,sutra,1497,40,47,27,6,3,40,49,20,13,0,63,0,0
SN,AH,sutra,1498,39,47,27,7,3,38,49,21,13,0,64,0,0
SN,AH,sutra,1499,39,48,27,7,3,38,49,20,12,0,65,0,0
SN,AH,sutra,1500,39,48,27,7,3,39,49,20,11,0,65,0,0
SN,AH,sutra,1501,39,48,27,7,3,40,49,19,11,0,65,0,0
SN,AH,sutra,1502,40,49,25,7,2,40,47,18,11,0,67,0,0
SN,AH,sutra,1503,40,49,25,7,2,40,48,18,11,0,66,0,0
SN,AH,sutra,1504,40,49,26,7,2,40,49,17,11,0,65,0,0
SN,AH,sutra,1505,40,49,26,7,2,41,49,17,10,0,65,0,0
SN,AH,sutra,1506,41,50,25,7,0,40,49,16,10,0,66,0,0
SN,AH,sutra,1507,40,50,24,8,0,40,50,15,10,0,67,0,0
SN,AH,sutra,1508,39,51,24,9,0,40,50,14,10,0,67,0,0
SN,AH,sutra,1509,39,50,24,9,0,41,50,14,9,0,68,0,0
SN,AH,sutra,1510,39,50,24,9,0,42,49,15,9,0,67,0,0
SN,AH,sutra,1511,39,50,25,9,0,42,48,16,8,0,67,0,0
SN,AH,sutra,1512,39,50,26,9,0,42,48,16,8,0,66,0,0
SN,AH,sutra,1513,39,51,25,9,0,42,49,15,8,0,66,0,0
SN,AH,sutra,1514,39,51,25,9,0,42,50,15,8,0,65,0,0
SN,AH,sutra,1515,39,51,25,9,0,41,51,15,8,0,65,0,0
SN,AH,sutra,1516,39,51,25,9,0,43,50,14,7,0,66,0,0
SN,AH,sutra,1517,40,51,25,8,0,43,51,14,7,0,65,0,0
SN,AH,sutra,1518,40,51,25,8,0,44,52,13,7,0,64,0,0
SN,AH,sutra,1519,40,51,25,8,0,44,53,12,7,0,64,0,0
SN,AH,sutra,1520,41,51,26,7,0,44,54,11,7,0,63,0,0
SN,AH,sutra,1521,41,51,27,7,0,44,53,12,7,0,62,0,0
SN,AH,sutra,1522,40,53,27,8,0,42,53,13,6,0,62,0,0
SN,AH,sutra,1523,40,54,28,8,0,40,52,13,7,0,62,0,0
SN,AH,sutra,1524,41,55,25,8,0,39,53,11,7,0,63,0,0
SN,AH,sutra,1525,40,55,25,9,0,37,55,12,7,0,62,0,0
SN,AH,sutra,1526,41,55,25,8,0,37,56,12,7,0,61,0,0
SN,AH,sutra,1527,41,56,24,8,0,36,57,12,7,0,61,0,0
SN,AH,sutra,1528,40,56,23,9,0,36,59,12,6,0,61,0,0
SN,AH,sutra,1529,41,56,24,8,0,36,59,13,6,0,59,0,0
SN,AH,sutra,1530,41,57,24,8,0,36,59,12,6,0,59,0,0
SN,AH,sutra,1531,41,57,24,8,0,37,57,12,6,0,60,0,0
SN,AH,sutra,1532,41,58,24,8,0,36,56,12,7,0,60,0,0
SN,AH,sutra,1533,40,59,24,9,0,37,57,12,7,0,57,0,0
SN,AH,sutra,1534,41,60,24,8,0,36,58,12,8,0,55,0,0
SN,AH,sutra,1535,41,59,24,8,0,37,60,11,8,0,54,0,0
SN,AH,sutra,1536,41,59,23,8,0,38,60,11,8,0,54,0,0
SN,AH,sutra,1537,41,59,22,8,0,37,60,11,8,0,56,0,0
SN,AH,sutra,1538,41,59,20,8,0,38,60,11,8,0,57,0,0
SN,AH,sutra,1539,41,59,19,8,0,39,59,11,8,0,58,0,0
SN,AH,sutra,1540,42,62,17,8,0,38,58,11,9,0,63,0,0
SN,AH,sutra,1541,42,62,17,8,0,37,58,11,9,0,64,0,0
SN,AH,sutra,1542,42,62,17,8,0,37,58,11,9,0,64,0,0
SN,AH,sutra,1543,42,62,16,8,0,37,59,11,9,0,64,0,0
SN,AH,sutra,1544,42,62,16,8,0,38,58,13,9,0,62,0,0
SN,AH,sutra,1545,43,62,17,7,0,38,57,13,10,0,61,0,0
SN,AH,sutra,1546,43,62,16,7,0,38,57,13,10,0,62,0,0
SN,AH,sutra,1547,43,63,16,7,0,36,59,13,9,0,62,0,0
SN,AH,sutra,1548,44,63,16,6,0,36,60,12,8,0,63,0,0
SN,AH,sutra,1549,44,64,16,6,0,36,60,12,8,0,62,0,0
SN,AH,sutra,1550,43,63,17,6,1,36,62,12,8,0,62,0,0
SN,AH,sutra,1551,43,62,17,6,1,36,64,12,8,0,61,0,0
SN,AH,sutra,1552,43,61,18,6,1,36,67,12,8,0,58,0,0
SN,AH,sutra,1553,43,63,18,6,1,35,66,12,9,0,57,0,0
SN,AH,sutra,1554,43,63,16,6,1,35,68,12,9,0,57,0,0
SN,AH,sutra,1555,43,63,16,6,1,36,68,13,9,0,55,0,0
SN,AH,sutra,1556,43,64,18,6,1,36,67,13,10,0,52,0,0
SN,AH,sutra,1557,44,66,18,5,1,35,68,13,10,0,50,0,0
SN,AH,sutra,1558,44,64,20,4,1,36,67,13,13,0,50,0,0
SN,AH,sutra,1559,44,65,20,4,1,35,68,14,13,0,48,0,0
SN,AH,sutra,1560,44,65,20,4,1,35,69,13,14,0,47,0,0
SN,AH,sutra,1561,44,65,19,4,1,36,70,12,14,0,47,0,0
SN,AH,sutra,1562,44,66,19,4,1,36,69,12,14,0,47,0,0
SN,AH,sutra,1563,44,66,20,4,1,35,68,12,16,0,46,0,0
SN,AH,sutra,1564,43,65,22,4,2,37,66,13,16,0,46,0,0
SN,AH,sutra,1565,43,65,22,4,2,37,64,13,16,0,48,0,0
SN,AH,sutra,1566,43,66,22,4,2,36,65,12,16,0,48,0,0
SN,AH,sutra,1567,43,66,22,4,2,36,64,12,17,0,48,0,0
SN,AH,sutra,1568,43,66,21,4,2,35,64,13,17,0,49,0,0
SN,AH,sutra,1569,43,66,21,4,2,35,64,12,17,0,50,0,0
SN,AH,sutra,1570,42,66,20,4,2,36,65,15,17,1,51,0,0
SN,AH,sutra,1571,42,66,21,4,2,36,66,14,16,1,51,0,0
SN,AH,sutra,1572,42,64,24,3,2,35,68,13,17,1,52,0,0
SN,AH,sutra,1573,42,62,23,3,2,36,68,14,16,1,54,0,0
SN,AH,sutra,1574,41,62,23,3,2,37,68,15,17,2,56,0,0
SN,AH,sutra,1575,41,62,23,3,2,38,67,15,17,2,56,0,0
SN,AH,sutra,1576,41,63,25,3,2,39,67,17,19,2,56,0,0
SN,AH,sutra,1577,41,62,25,3,2,39,68,17,19,2,56,0,0
SN,AH,sutra,1578,41,63,25,3,2,41,65,17,19,2,56,0,0
SN,AH,sutra,1579,40,64,24,4,2,42,65,16,20,2,55,0,0
SN,AH,sutra,1580,39,63,24,4,2,42,65,17,23,3,57,0,0
SN,AH,sutra,1581,39,63,25,4,2,41,66,17,23,3,56,0,0
SN,AH,sutra,1582,38,62,27,4,2,42,68,18,23,4,56,0,0
SN,AH,sutra,1583,39,61,28,3,2,42,67,19,23,4,56,0,0
SN,AH,sutra,1584,38,61,28,3,2,46,67,20,22,5,57,0,0
SN,AH,sutra,1585,37,63,28,4,2,43,66,20,23,5,58,0,0
SN,AH,sutra,1586,36,63,28,4,4,47,65,22,23,5,58,0,1
SN,AH,sutra,1587,35,63,31,4,8,46,64,22,23,5,58,0,1
SN,AH,sutra,1588,34,64,31,5,8,46,65,22,24,5,57,0,1
SN,AH,sutra,1589,33,64,31,6,8,47,66,22,25,5,56,0,1
SN,AH,sutra,1590,33,63,31,6,11,47,65,22,24,5,51,0,1
SN,AH,sutra,1591,32,63,32,7,14,46,67,22,23,5,50,0,1
SN,AH,sutra,1592,31,63,35,7,16,46,67,22,22,5,53,0,1
SN,AH,sutra,1593,30,62,39,7,16,45,65,22,22,5,56,0,1
SN,AH,sutra,1594,30,62,40,7,16,45,66,21,22,5,55,0,1
SN,AH,sutra,1595,30,62,39,7,16,44,65,22,22,5,57,0,1
SN,AH,sutra,1596,29,63,40,7,16,46,65,23,22,5,59,0,2
SN,AH,sutra,1597,29,61,40,7,16,48,65,22,22,5,62,0,2
SN,AH,sutra,1598,29,61,40,7,16,49,64,22,22,5,62,0,2
SN,AH,sutra,1599,29,60,41,7,16,48,64,23,22,5,62,0,2
SN,AH,sutra,1600,29,60,41,8,15,47,62,23,22,5,63,0,2
SN,AH,sutra,1601,29,60,43,8,17,47,59,23,22,5,63,0,2
SN,AH,sutra,1602,29,62,42,8,17,47,58,23,23,5,64,0,2
SN,AH,sutra,1603,29,59,42,8,17,50,60,23,23,5,64,0,2
SN,AH,sutra,1604,28,59,42,8,17,52,62,23,24,6,66,0,2
SN,AH,sutra,1605,28,60,42,8,17,50,64,21,24,6,67,0,2
SN,AH,sutra,1606,27,58,42,8,18,50,68,22,23,6,67,0,2
SN,AH,sutra,1607,27,56,43,8,18,51,68,22,23,6,67,0,2
SN,AH,sutra,1608,27,58,42,8,18,51,67,23,21,6,67,0,2
SN,AH,sutra,1609,26,58,43,8,18,52,66,23,22,6,67,0,2
SN,AH,sutra,1610,26,60,43,8,18,51,65,23,21,6,68,0,2
SN,AH,sutra,1611,26,60,43,8,18,51,64,23,21,6,69,0,2
SN,AH,sutra,1612,26,59,42,8,18,50,65,24,22,6,69,0,2
SN,AH,sutra,1613,26,59,41,8,18,52,65,25,20,6,69,0,2
SN,AH,sutra,1614,26,62,41,8,18,50,68,25,20,7,69,0,2
SN,AH,sutra,1615,26,64,41,8,18,51,68,26,20,7,67,0,2
SN,AH,sutra,1616,26,63,43,8,18,50,69,26,20,7,66,0,2
SN,AH,sutra,1617,26,62,43,8,18,51,70,26,19,7,66,0,2
SN,AH,sutra,1618,26,64,45,8,19,53,74,25,22,7,65,0,2
SN,AH,sutra,1619,26,65,45,8,20,53,76,25,24,7,63,0,2
SN,AH,sutra,1620,27,66,46,8,20,53,74,22,24,6,61,0,2
SN,AH,sutra,1621,27,66,45,8,20,53,75,22,25,6,60,0,2
SN,AH,sutra,1622,27,67,42,8,22,59,73,25,24,6,58,0,3
SN,AH,sutra,1623,26,66,46,8,26,58,73,24,24,6,58,0,3
SN,AH,sutra,1624,27,67,47,8,26,56,71,24,24,5,55,0,3
SN,AH,sutra,1625,28,67,47,7,26,56,73,23,24,5,54,0,3
SN,AH,sutra,1626,27,67,45,7,26,55,71,28,22,6,53,0,3
SN,AH,sutra,1627,26,66,45,7,28,55,70,28,26,6,52,0,3
SN,AH,sutra,1628,26,65,45,7,29,53,72,29,28,6,53,0,3
SN,AH,sutra,1629,27,64,45,6,29,51,74,29,27,6,55,0,3
SN,AH,sutra,1630,27,63,46,6,29,55,73,30,24,6,54,0,3
SN,AH,sutra,1631,27,63,46,6,29,54,73,32,24,6,53,0,3
SN,AH,sutra,1632,27,63,47,6,30,53,73,34,24,5,52,0,3
SN,AH,sutra,1633,27,64,46,6,31,52,75,33,26,5,53,0,3
SN,AH,sutra,1634,27,67,48,6,32,52,76,34,30,4,55,0,3
SN,AH,sutra,1635,28,66,48,5,32,53,78,34,29,4,54,0,3
SN,AH,sutra,1636,28,67,50,5,30,48,77,35,30,4,55,0,2
SN,AH,sutra,1637,29,67,47,5,27,48,78,37,31,4,54,0,2
SN,AH,sutra,1638,29,66,47,4,28,51,77,40,31,5,54,0,2
SN,AH,sutra,1639,30,66,47,3,28,49,76,41,31,5,54,0,2
SN,AH,sutra,1640,30,64,46,3,25,51,76,41,31,5,57,0,2
SN,AH,sutra,1641,31,62,45,2,22,53,76,41,31,5,60,0,2
SN,AH,sutra,1642,32,62,43,2,20,54,76,41,31,5,56,0,2
SN,AH,sutra,1643,33,64,39,2,20,55,76,42,32,5,52,0,2
SN,AH,sutra,1644,32,63,39,2,22,59,76,43,33,5,52,0,3
SN,AH,sutra,1645,31,62,43,2,26,59,76,42,32,5,52,0,3
SN,AH,sutra,1646,32,61,55,2,39,57,77,43,33,5,55,0,2
SN,AH,sutra,1647,32,62,56,2,39,56,77,43,33,5,52,0,2
SN,AH,sutra,1648,32,62,55,2,39,55,79,43,35,5,50,0,2
SN,AH,sutra,1649,32,62,54,2,39,56,81,42,35,5,49,0,2
SN,AH,sutra,1650,32,64,55,1,39,56,81,45,35,5,47,0,3
SN,AH,sutra,1651,32,64,53,1,37,56,82,45,36,5,49,0,3
SN,AH,sutra,1652,31,62,55,2,37,56,81,45,37,5,48,0,3
SN,AH,sutra,1653,30,63,56,2,38,54,79,45,37,5,48,0,3
SN,AH,sutra,1654,30,63,57,2,38,52,76,46,39,4,46,0,3
SN,AH,sutra,1655,30,63,58,2,38,52,74,47,40,4,45,0,3
SN,AH,sutra,1656,31,65,57,2,37,53,70,46,40,4,46,0,3
SN,AH,sutra,1657,31,66,57,2,37,53,68,46,41,4,46,0,3
SN,AH,sutra,1658,31,65,58,2,37,52,71,46,41,4,47,0,3
SN,AH,sutra,1659,32,64,57,2,37,53,73,45,41,4,47,0,3
SN,AH,sutra,1660,31,63,58,2,37,56,76,45,43,4,48,0,3
SN,AH,sutra,1661,30,63,58,2,37,55,76,46,44,5,48,0,3
SN,AH,sutra,1662,30,64,58,2,37,55,75,45,43,5,50,0,3
SN,AH,sutra,1663,30,64,58,2,37,55,76,44,43,5,50,0,3
SN,AH,sutra,1664,31,62,56,2,36,57,74,43,44,4,50,0,3
SN,AH,sutra,1665,30,60,55,3,36,58,75,42,45,4,51,0,3
SN,AH,sutra,1666,30,61,53,3,37,59,75,42,47,4,52,0,3
SN,AH,sutra,1667,30,63,52,3,38,59,75,42,49,4,52,0,3
SN,AH,sutra,1668,29,62,50,3,38,59,74,42,48,5,54,0,3
SN,AH,sutra,1669,29,62,50,3,37,58,73,42,46,5,55,0,3
SN,AH,sutra,1670,28,62,50,3,38,56,75,42,47,6,59,0,3
SN,AH,sutra,1671,27,61,49,4,38,56,73,42,46,6,59,0,3
SN,AH,sutra,1672,28,61,49,4,36,52,73,41,46,6,60,0,2
SN,AH,sutra,1673,28,61,45,4,32,52,73,41,46,6,58,0,2
SN,AH,sutra,1674,27,60,45,4,32,54,74,42,47,7,61,0,2
SN,AH,sutra,1675,26,59,45,4,32,53,71,42,47,7,61,0,2
SN,AH,sutra,1676,26,58,49,4,32,56,73,37,50,6,64,0,2
SN,AH,sutra,1677,26,58,49,4,30,56,71,37,46,6,64,0,2
SN,AH,sutra,1678,26,59,49,4,29,58,69,36,45,6,62,0,2
SN,AH,sutra,1679,26,59,50,4,29,60,68,36,45,6,60,0,2
SN,AH,sutra,1680,26,59,50,4,31,59,68,34,45,5,60,0,3
SN,AH,sutra,1681,25,58,49,5,31,59,67,32,45,5,60,0,3
SN,AH,sutra,1682,25,57,52,5,32,59,66,29,46,5,62,0,3
SN,AH,sutra,1683,24,55,52,5,31,58,64,29,44,5,61,0,3
SN,AH,sutra,1684,24,51,52,5,31,54,62,27,41,5,59,0,3
SN,AH,sutra,1685,23,50,52,5,31,53,59,27,41,5,59,0,3
SN,AH,sutra,1686,23,48,56,5,33,52,61,24,42,5,60,0,3
SN,AH,sutra,1687,22,47,56,5,32,52,60,22,41,5,59,0,3
SN,AH,sutra,1688,23,47,57,5,31,48,60,19,40,4,60,0,3
SN,AH,sutra,1689,23,47,58,5,31,48,59,18,39,4,62,0,3
SN,AH,sutra,1690,23,47,58,5,31,48,60,18,39,4,61,0,3
SN,AH,sutra,1691,23,47,58,5,31,48,60,18,39,4,61,0,3
SN,AH,sutra,1692,23,48,58,5,31,49,63,20,39,4,65,0,3
SN,AH,sutra,1693,23,47,59,5,31,49,65,19,38,4,65,0,3
SN,AH,sutra,1694,24,48,58,5,29,45,65,17,37,4,67,0,2
SN,AH,sutra,1695,25,49,54,5,25,46,66,17,37,4,67,0,2
SN,AH,sutra,1696,25,49,40,5,12,47,64,16,36,4,62,0,2
SN,AH,sutra,1697,25,49,40,5,12,47,63,16,36,4,63,0,2
SN,AH,sutra,1698,24,49,42,6,12,47,61,16,35,4,64,0,2
SN,AH,sutra,1699,24,50,42,6,12,48,59,16,35,4,64,0,2
SN,AH,sutra,1700,25,49,40,6,12,48,60,13,35,4,65,0,1
SN,AH,sutra,1701,25,49,41,6,12,47,60,13,35,4,64,0,1
SN,AH,sutra,1702,26,51,39,5,12,46,59,14,34,4,65,0,1
SN,AH,sutra,1703,27,51,38,5,11,45,60,15,33,4,66,0,1
SN,AH,sutra,1704,28,52,37,5,11,44,59,14,31,4,67,0,1
SN,AH,sutra,1705,28,51,36,5,11,44,60,14,30,4,69,0,1
SN,AH,sutra,1706,28,51,35,5,11,43,61,14,30,4,70,0,1
SN,AH,sutra,1707,28,50,35,5,11,42,63,15,29,4,70,0,1
SN,AH,sutra,1708,28,49,36,5,11,42,61,15,30,4,69,0,1
SN,AH,sutra,1709,27,49,37,6,11,40,59,16,29,4,70,0,1
SN,AH,sutra,1710,27,48,36,7,11,38,56,16,27,4,70,0,1
SN,AH,sutra,1711,27,48,36,8,11,38,57,15,27,3,69,0,1
SN,AH,sutra,1712,26,48,36,9,11,39,59,15,27,3,66,0,1
SN,AH,sutra,1713,25,49,37,10,11,37,60,15,27,3,65,0,1
SN,AH,sutra,1714,25,49,37,10,11,35,58,16,26,3,67,0,1
SN,AH,sutra,1715,26,49,38,9,11,33,57,16,26,3,67,0,1
SN,AH,sutra,1716,25,48,38,10,10,33,56,16,25,3,67,0,1
SN,AH,sutra,1717,24,47,39,11,9,34,54,16,23,3,67,0,1
SN,AH,sutra,1718,25,46,40,11,8,34,50,16,21,2,65,0,1
SN,AH,sutra,1719,25,45,40,11,8,35,49,16,21,2,66,0,1
SN,AH,sutra,1720,26,44,40,11,7,35,48,17,20,1,63,0,1
SN,AH,sutra,1721,27,45,40,10,7,36,49,18,20,1,64,0,1
SN,AH,sutra,1722,27,45,40,10,7,34,50,16,20,1,66,0,1
SN,AH,sutra,1723,28,47,41,10,7,34,52,16,20,1,66,0,1
SN,AH,sutra,1724,28,47,41,10,7,32,54,14,18,1,68,0,1
SN,AH,sutra,1725,29,48,41,10,7,33,54,14,18,1,71,0,1
SN,AH,sutra,1726,30,48,37,10,7,30,53,12,15,1,70,0,1
SN,AH,sutra,1727,31,49,37,10,7,30,56,12,15,1,71,0,1
SN,AH,sutra,1728,32,48,37,9,7,28,58,12,14,1,73,0,1
SN,AH,sutra,1729,32,48,37,9,7,26,58,13,14,1,74,0,1
SN,AH,sutra,1730,32,49,36,10,5,24,58,14,14,1,73,0,0
SN,AH,sutra,1731,32,50,36,10,5,24,59,15,14,1,75,0,0
SN,AH,sutra,1732,32,50,33,10,4,25,59,15,13,1,73,0,0
SN,AH,sutra,1733,32,51,33,11,4,25,61,16,13,1,74,0,0
SN,AH,sutra,1734,33,51,31,11,3,26,60,17,12,1,75,0,0
SN,AH,sutra,1735,34,52,31,11,3,28,61,17,12,1,76,0,0
SN,AH,sutra,1736,35,53,26,11,1,30,59,17,10,1,75,0,0
SN,AH,sutra,1737,35,54,27,12,1,31,61,17,10,1,75,0,0
SN,AH,sutra,1738,35,54,26,12,1,31,61,17,10,1,76,0,0
SN,AH,sutra,1739,35,55,25,12,1,31,62,17,10,1,75,0,0
SN,AH,sutra,1740,35,56,25,12,1,30,59,18,10,1,75,0,0
SN,AH,sutra,1741,35,57,25,12,1,29,57,19,11,1,73,0,0
SN,AH,sutra,1742,34,56,24,13,1,27,54,17,11,1,71,0,0
SN,AH,sutra,1743,34,56,24,13,1,26,54,17,11,1,72,0,0
SN,AH,sutra,1744,34,56,25,13,1,26,54,17,11,1,71,0,0
SN,AH,sutra,1745,34,58,25,13,1,25,53,17,11,1,71,0,0
SN,AH,sutra,1746,34,59,25,13,1,25,55,16,11,1,69,0,0
SN,AH,sutra,1747,33,60,24,14,1,24,55,16,11,1,70,0,0
SN,AH,sutra,1748,34,61,23,13,1,24,58,18,12,1,72,0,0
SN,AH,sutra,1749,34,60,23,13,1,22,59,18,12,1,74,0,0
SN,AH,sutra,1750,34,60,24,13,1,22,57,19,13,1,73,0,0
SN,AH,sutra,1751,34,60,24,13,1,23,57,19,12,1,73,0,0
SN,AH,sutra,1752,34,59,24,13,1,24,58,18,11,1,74,0,0
SN,AH,sutra,1753,34,59,24,13,1,25,57,17,11,1,75,0,0
SN,AH,sutra,1754,34,58,24,13,1,25,57,17,10,1,77,0,0
SN,AH,sutra,1755,34,59,25,13,1,25,57,16,10,1,76,0,0
SN,AH,sutra,1756,33,60,29,13,1,27,63,16,13,1,79,0,0
SN,AH,sutra,1757,33,60,28,13,1,29,62,15,13,1,80,0,0
SN,AH,sutra,1758,34,61,25,13,1,29,63,14,11,1,81,0,0
SN,AH,sutra,1759,35,61,25,12,1,29,65,13,11,1,80,0,0
SN,AH,sutra,1760,36,61,27,11,1,29,65,15,12,1,83,0,0
SN,AH,sutra,1761,36,61,27,11,1,29,65,16,11,1,83,0,0
SN,AH,sutra,1762,36,60,27,10,1,28,65,17,13,2,87,0,0
SN,AH,sutra,1763,37,61,26,9,1,29,63,17,14,2,87,0,0
SN,AH,sutra,1764,37,60,27,9,1,31,64,16,15,2,84,0,0
SN,AH,sutra,1765,37,60,26,9,1,34,64,16,14,2,83,0,0
SN,AH,sutra,1766,37,59,27,8,1,35,64,18,13,2,84,0,0
SN,AH,sutra,1767,38,59,26,7,1,34,66,18,13,2,84,0,0
SN,AH,sutra,1768,38,59,25,7,1,33,67,18,13,2,85,0,0
SN,AH,sutra,1769,38,59,25,7,1,33,67,18,13,2,85,0,0
SN,AH,sutra,1770,38,60,25,7,1,34,66,17,13,2,85,0,0
SN,AH,sutra,1771,37,60,26,8,1,33,67,16,14,2,84,0,0
SN,AH,sutra,1772,37,60,26,8,1,34,66,16,14,2,84,0,0
SN,AH,sutra,1773,37,59,25,8,1,34,66,17,14,2,85,0,0
SN,AH,sutra,1774,37,60,26,8,1,34,65,17,15,1,81,0,0
SN,AH,sutra,1775,37,60,26,8,1,34,67,17,15,1,79,0,0
SN,AH,sutra,1776,36,61,27,8,1,34,67,20,15,2,79,0,0
SN,AH,sutra,1777,36,61,27,8,1,34,65,20,16,2,80,0,0
SN,AH,sutra,1778,35,60,31,8,1,36,63,21,17,2,78,0,0
SN,AH,sutra,1779,34,61,31,9,1,36,63,20,18,2,77,0,0
SN,AH,sutra,1780,34,60,33,8,1,36,66,19,18,2,77,0,0
SN,AH,sutra,1781,35,60,33,7,1,37,66,19,18,2,76,0,0
SN,AH,sutra,1782,36,62,30,7,0,37,64,19,17,2,78,0,0
SN,AH,sutra,1783,37,62,31,6,0,37,64,18,17,2,78,0,0
SN,AH,sutra,1784,36,61,33,6,0,36,68,18,18,2,78,0,0
SN,AH,sutra,1785,36,62,33,6,0,35,69,18,19,2,78,0,0
SN,AH,sutra,1786,36,62,33,6,0,34,70,18,19,2,78,0,0
SN,AH,sutra,1787,37,63,32,5,0,34,68,19,20,2,78,0,0
SN,AH,sutra,1788,37,63,32,5,0,34,68,20,21,2,76,0,0
SN,AH,sutra,1789,37,62,32,5,0,36,68,20,21,2,75,0,0
SN,AH,sutra,1790,37,63,32,5,0,36,69,20,21,2,73,0,0
SN,AH,sutra,1791,37,63,32,5,0,36,71,20,20,2,72,0,0
SN,AH,sutra,1792,38,63,32,4,0,37,72,20,20,2,70,0,0
SN,AH,sutra,1793,38,63,33,4,0,39,70,20,20,2,69,0,0
SN,AH,sutra,1794,37,63,33,4,0,41,72,21,20,3,69,0,0
SN,AH,sutra,1795,37,61,33,4,0,41,73,21,20,3,70,0,0
SN,AH,sutra,1796,37,60,33,4,0,41,72,21,21,3,71,0,0
SN,AH,sutra,1797,38,59,33,3,0,41,73,21,23,3,69,0,0
SN,AH,sutra,1798,38,58,33,3,0,42,71,19,21,3,67,0,0
SN,AH,sutra,1799,38,58,33,3,0,42,70,20,23,3,65,0,0
SN,AH,sutra,1800,38,59,33,3,0,42,71,19,22,3,65,0,0
SN,AH,sutra,1801,38,59,32,3,0,41,73,19,22,3,65,0,0
SN,AH,sutra,1802,38,60,33,3,0,40,72,20,23,3,63,0,0
SN,AH,sutra,1803,38,60,33,3,0,39,75,20,23,3,61,0,0
SN,AH,sutra,1804,38,60,34,3,0,40,74,20,23,3,60,0,0
SN,AH,sutra,1805,38,59,33,3,0,40,75,20,23,3,61,0,0
SN,AH,sutra,1806,38,56,30,3,0,39,71,20,20,3,59,0,0
SN,AH,sutra,1807,37,56,30,4,0,37,71,21,20,3,60,0,0
SN,AH,sutra,1808,37,55,31,4,0,38,70,21,20,3,60,0,0
SN,AH,sutra,1809,37,55,30,4,0,39,68,22,21,3,60,0,0
SN,AH,sutra,1810,36,54,29,4,0,40,69,20,20,3,58,0,0
SN,AH,sutra,1811,37,54,29,3,0,42,67,20,20,3,58,0,0
SN,AH,sutra,1812,37,53,33,3,0,43,67,19,18,2,55,0,0
SN,AH,sutra,1813,37,51,33,3,0,42,67,20,18,2,57,0,0
SN,AH,sutra,1814,36,51,34,3,0,41,67,21,17,2,60,0,0
SN,AH,sutra,1815,36,51,34,3,0,40,67,22,17,2,60,0,0
SN,AH,sutra,1816,37,52,33,3,0,40,67,20,18,2,58,0,0
