Text_Type,Book,Chapter,Window,GGL,G,GG,LGG,GGG,GLG,GLL,LLG,L,LGL,LLL,LL,LG,GL
SN,CS,siddi,1223,47,1,2,2,2,47,4,2,0,90,1,0,1,0
SN,CS,siddi,1224,46,1,3,3,6,47,7,5,0,86,1,0,1,0
SN,CS,siddi,1225,43,1,4,3,7,46,8,5,0,84,1,0,1,0
SN,CS,siddi,1226,41,1,5,4,7,44,9,6,0,80,1,0,1,0
SN,CS,siddi,1227,40,2,5,5,8,44,8,6,0,77,1,0,1,0
SN,CS,siddi,1228,38,3,5,6,9,43,8,7,0,74,1,0,1,0
SN,CS,siddi,1229,36,4,5,7,9,42,9,8,0,71,1,0,1,0
SN,CS,siddi,1230,36,5,5,7,9,42,9,8,0,68,1,0,1,0
SN,CS,siddi,1231,35,4,5,8,10,41,9,8,1,65,1,0,1,0
SN,CS,siddi,1232,35,5,5,8,11,39,9,9,1,62,1,0,1,0
SN,CS,siddi,1233,33,6,5,8,12,40,9,9,1,59,1,0,1,0
SN,CS,siddi,1234,33,7,5,8,12,38,9,9,1,58,1,0,1,0
SN,CS,siddi,1235,31,8,5,8,13,37,11,9,1,55,1,0,1,0
SN,CS,siddi,1236,30,9,5,8,13,37,12,9,1,52,1,0,1,0
