Text_Type,Book,Chapter,Window,GLL,GLG,LGG,LLL,G,GGG,LGL,LLG,GGL,L,LG,LL,GG
SN,AH,sutra,367,8,35,16,0,17,28,27,11,19,3,1,0,0
SN,AH,sutra,368,9,36,14,0,17,29,27,11,20,3,1,0,0
SN,AH,sutra,369,10,35,14,0,17,28,27,11,23,3,1,0,0
SN,AH,sutra,370,11,36,14,0,18,28,27,10,24,2,1,0,0
SN,AH,sutra,371,12,34,15,0,18,26,28,10,25,2,1,0,0
SN,AH,sutra,372,12,34,16,0,19,26,27,9,26,1,1,0,0
SN,AH,sutra,373,12,33,16,0,19,26,27,9,27,1,1,0,0
SN,AH,sutra,374,11,34,16,0,19,26,28,10,25,1,1,0,0
SN,AH,sutra,375,11,39,19,0,19,27,29,10,23,1,1,0,0
SN,AH,sutra,376,8,36,19,0,20,27,30,11,21,1,1,0,0
SN,AH,sutra,377,8,39,22,0,19,30,30,11,23,1,1,0,0
SN,AH,sutra,378,8,37,23,0,20,28,29,12,23,1,1,0,0
SN,AH,sutra,379,8,37,23,0,20,29,28,12,23,1,1,0,0
SN,AH,sutra,380,8,35,22,1,21,29,28,11,23,1,1,0,0
SN,AH,sutra,381,9,35,25,1,20,27,29,11,23,1,1,0,0
SN,AH,sutra,382,9,34,25,1,20,30,27,11,23,1,1,0,0
SN,AH,sutra,383,9,36,27,1,19,29,28,11,22,1,1,0,0
SN,AH,sutra,384,9,37,26,1,19,31,28,10,21,1,1,0,0
SN,AH,sutra,385,9,38,26,1,19,30,28,9,22,1,1,0,0
SN,AH,sutra,386,9,39,25,1,20,27,30,8,22,1,0,0,0
SN,AH,sutra,387,10,39,25,1,20,25,30,9,22,1,0,0,0
SN,AH,sutra,388,10,41,24,1,20,25,30,9,21,1,0,0,0
SN,AH,sutra,389,11,44,27,1,19,23,32,12,22,1,0,0,0
SN,AH,sutra,390,10,43,27,1,19,23,32,13,23,1,0,0,0
SN,AH,sutra,391,10,43,26,1,19,22,32,14,24,1,0,0,0
SN,AH,sutra,392,9,39,23,1,19,22,33,15,25,2,0,0,0
SN,AH,sutra,393,9,37,24,1,20,21,34,16,23,1,0,0,0
SN,AH,sutra,394,8,37,24,1,20,22,34,16,21,1,0,0,0
SN,AH,sutra,395,7,37,24,1,20,23,34,16,19,1,0,0,0
SN,AH,sutra,396,6,38,23,1,20,25,33,16,19,1,0,0,0
SN,AH,sutra,397,7,39,24,1,19,27,33,17,18,1,1,0,0
SN,AH,sutra,398,7,41,25,1,19,26,32,17,17,1,1,0,0
SN,AH,sutra,399,8,40,26,1,19,26,31,16,18,1,1,0,0
SN,AH,sutra,400,8,34,24,1,19,27,31,16,17,1,1,0,0
SN,AH,sutra,401,9,35,24,1,18,28,30,15,19,1,1,0,0
SN,AH,sutra,402,10,31,20,1,19,26,29,15,18,1,1,0,0
SN,AH,sutra,403,10,32,18,1,19,28,29,14,18,1,1,0,0
SN,AH,sutra,404,10,32,18,1,19,28,29,13,19,1,1,0,0
SN,AH,sutra,405,10,33,18,0,18,28,29,13,19,2,1,0,0
SN,AH,sutra,406,9,33,15,0,19,30,28,13,19,2,1,0,0
SN,AH,sutra,407,9,33,15,0,19,27,30,12,21,2,1,0,0
SN,AH,sutra,408,9,31,13,0,20,28,31,12,20,2,1,0,0
SN,AH,sutra,409,11,31,14,0,20,26,31,12,19,2,1,0,0
SN,AH,sutra,410,11,29,14,0,20,28,31,12,19,2,1,0,0
SN,AH,sutra,411,11,27,15,0,20,30,30,13,18,2,1,0,0
SN,AH,sutra,412,10,26,15,0,20,32,31,12,18,2,1,0,0
SN,AH,sutra,413,11,27,15,1,19,34,29,11,19,2,1,0,0
SN,AH,sutra,414,11,24,12,1,20,35,28,8,17,2,1,0,0
SN,AH,sutra,415,11,24,13,1,20,34,29,8,16,2,1,0,0
SN,AH,sutra,416,11,25,13,1,20,35,30,6,15,2,1,0,0
SN,AH,sutra,417,11,25,13,1,21,37,30,5,14,1,1,0,0
SN,AH,sutra,418,11,27,12,1,21,38,29,4,14,1,1,0,0
SN,AH,sutra,419,13,27,13,1,20,40,28,4,13,1,1,0,0
SN,AH,sutra,420,13,26,13,1,20,40,28,4,14,1,1,0,0
SN,AH,sutra,421,13,25,14,1,19,38,29,4,15,2,1,0,0
SN,AH,sutra,422,13,25,14,1,20,35,29,3,14,2,0,0,0
SN,AH,sutra,423,14,26,14,2,19,35,30,4,14,2,1,0,0
SN,AH,sutra,424,13,28,13,2,19,35,31,4,13,2,1,0,0
SN,AH,sutra,425,14,28,12,2,19,33,31,5,14,2,1,0,0
SN,AH,sutra,426,13,26,12,2,20,31,33,6,13,2,1,0,0
SN,AH,sutra,427,12,27,13,2,20,31,33,6,12,2,1,0,0
SN,AH,sutra,428,12,27,14,2,20,30,33,6,12,2,1,0,0
SN,AH,sutra,429,13,25,14,2,20,31,33,7,11,2,1,0,0
SN,AH,sutra,430,12,26,13,2,21,32,33,7,11,1,1,0,0
SN,AH,sutra,431,11,26,13,2,21,31,34,7,12,1,1,0,0
SN,AH,sutra,432,11,27,14,2,21,33,32,7,10,1,1,0,0
SN,AH,sutra,433,11,29,14,2,21,32,32,6,10,1,1,0,0
SN,AH,sutra,434,9,29,14,2,21,34,32,6,10,1,1,0,0
SN,AH,sutra,435,9,31,15,2,21,32,32,6,9,1,1,0,0
SN,AH,sutra,436,9,33,14,2,21,31,32,6,9,1,1,0,0
SN,AH,sutra,437,9,34,15,2,20,33,31,6,11,1,2,0,0
SN,AH,sutra,438,8,33,15,1,21,32,32,6,11,1,2,0,0
SN,AH,sutra,439,7,32,16,1,21,32,31,6,13,1,2,0,0
SN,AH,sutra,440,7,32,16,1,21,33,30,5,14,1,2,0,0
SN,AH,sutra,441,8,31,17,1,21,31,29,7,14,1,2,0,0
SN,AH,sutra,442,9,30,18,1,21,30,29,7,14,1,2,0,0
SN,AH,sutra,443,9,28,20,1,21,29,29,8,14,1,2,0,0
SN,AH,sutra,444,7,26,19,1,21,28,31,9,14,2,2,0,0
SN,AH,sutra,445,7,26,20,1,21,28,31,9,13,2,2,0,0
SN,AH,sutra,446,8,26,22,1,21,28,30,9,11,2,2,0,0
SN,AH,sutra,447,7,26,20,1,21,28,30,9,14,2,2,0,0
SN,AH,sutra,448,6,25,20,0,22,28,30,8,13,2,1,0,0
SN,AH,sutra,449,7,24,21,0,22,27,30,8,13,2,1,0,0
SN,AH,sutra,450,6,23,22,0,22,27,30,9,13,2,1,0,0
SN,AH,sutra,451,6,24,22,0,22,29,29,8,12,2,1,0,0
SN,AH,sutra,452,6,23,22,0,22,28,29,9,13,2,1,0,0
SN,AH,sutra,453,7,23,24,0,21,27,28,11,13,2,1,0,0
SN,AH,sutra,454,6,24,25,0,21,25,28,11,14,2,1,0,0
SN,AH,sutra,455,6,23,25,0,21,26,28,11,14,2,1,0,0
SN,AH,sutra,456,6,22,25,0,21,28,27,12,13,2,1,0,0
SN,AH,sutra,457,6,22,24,0,21,29,27,12,13,2,1,0,0
SN,AH,sutra,458,6,20,24,0,21,30,26,13,14,2,1,0,0
SN,AH,sutra,459,7,21,23,0,21,28,26,13,15,2,1,0,0
SN,AH,sutra,460,8,19,22,0,21,27,27,13,17,2,1,0,0
SN,AH,sutra,461,8,19,22,0,21,26,28,12,18,2,1,0,0
SN,AH,sutra,462,8,19,21,0,22,23,28,12,17,2,0,0,0
SN,AH,sutra,463,10,22,21,0,22,22,30,14,17,2,0,0,0
SN,AH,sutra,464,11,22,21,0,22,21,30,16,15,2,0,0,0
SN,AH,sutra,465,11,25,20,0,22,19,31,16,14,2,0,0,0
SN,AH,sutra,466,12,26,19,0,22,19,32,14,14,2,0,0,0
SN,AH,sutra,467,12,28,21,0,21,17,32,15,14,2,0,0,0
SN,AH,sutra,468,13,29,19,0,21,17,32,15,14,2,0,0,0
SN,AH,sutra,469,14,32,20,1,21,15,30,17,15,1,1,0,0
SN,AH,sutra,470,15,32,19,1,21,14,30,18,15,1,1,0,0
SN,AH,sutra,471,17,35,18,1,22,15,31,19,16,0,1,0,0
SN,AH,sutra,472,17,35,18,1,22,17,31,20,13,0,1,0,0
SN,AH,sutra,473,17,34,18,1,22,17,31,21,13,0,1,0,0
SN,AH,sutra,474,17,34,17,1,22,17,31,21,14,0,1,0,0
SN,AH,sutra,475,17,36,17,1,22,17,31,19,14,0,1,0,0
SN,AH,sutra,476,18,35,17,1,22,15,31,20,15,0,1,0,0
SN,AH,sutra,477,21,35,17,1,21,15,32,20,14,0,1,0,0
SN,AH,sutra,478,21,34,14,1,22,15,35,19,13,0,1,0,0
SN,AH,sutra,479,21,33,13,1,22,15,36,20,13,0,1,0,0
SN,AH,sutra,480,22,33,13,1,22,13,36,21,13,0,1,0,0
SN,AH,sutra,481,22,35,14,1,22,11,36,20,13,0,1,0,0
SN,AH,sutra,482,22,35,15,1,22,9,36,21,13,0,1,0,0
SN,AH,sutra,483,23,37,15,1,22,8,36,20,12,0,1,0,0
SN,AH,sutra,484,23,35,16,2,22,8,37,20,11,0,1,0,0
SN,AH,sutra,485,22,38,18,4,21,10,35,20,10,0,2,0,0
SN,AH,sutra,486,22,37,19,4,21,11,34,20,10,0,2,0,0
SN,AH,sutra,487,22,35,19,4,21,12,35,21,9,0,2,0,0
SN,AH,sutra,488,20,31,20,4,21,13,32,20,9,0,2,0,0
SN,AH,sutra,489,19,32,19,4,21,16,32,18,9,0,2,0,0
SN,AH,sutra,490,19,30,20,4,21,16,31,19,10,0,2,0,0
SN,AH,sutra,491,17,29,21,4,21,17,30,19,12,0,2,0,0
SN,AH,sutra,492,16,28,18,4,22,19,30,19,12,0,2,0,0
SN,AH,sutra,493,14,27,19,4,22,21,30,19,12,0,2,0,0
SN,AH,sutra,494,15,25,19,3,23,21,31,16,11,0,1,0,0
SN,AH,sutra,495,14,26,19,3,23,21,32,15,11,0,1,0,0
SN,AH,sutra,496,12,25,17,3,23,21,31,14,10,0,1,0,0
SN,AH,sutra,497,12,25,17,3,23,21,31,13,11,0,1,0,0
SN,AH,sutra,498,12,24,17,3,23,20,31,13,13,0,1,0,0
SN,AH,sutra,499,12,23,17,3,23,21,31,14,12,0,1,0,0
SN,AH,sutra,500,12,22,16,3,23,23,31,15,11,0,1,0,0
SN,AH,sutra,501,11,24,15,4,22,26,31,14,11,0,1,0,0
SN,AH,sutra,502,8,24,14,4,23,27,30,14,12,0,1,0,0
SN,AH,sutra,503,7,25,14,4,23,28,28,13,14,0,1,0,0
SN,AH,sutra,504,7,25,15,4,23,28,27,13,14,0,1,0,0
SN,AH,sutra,505,6,25,17,4,22,29,26,13,16,0,1,0,0
SN,AH,sutra,506,6,24,16,4,22,30,26,14,16,0,1,0,0
SN,AH,sutra,507,6,27,16,4,21,29,25,13,19,0,1,0,0
SN,AH,sutra,508,5,26,16,4,21,30,25,14,19,0,1,0,0
SN,AH,sutra,509,5,28,15,3,21,30,25,14,19,0,1,0,0
SN,AH,sutra,510,5,26,13,1,21,30,26,15,18,1,0,0,0
SN,AH,sutra,511,5,25,13,1,21,29,27,15,19,1,0,0,0
SN,AH,sutra,512,5,25,13,1,21,27,28,14,21,1,0,0,0
SN,AH,sutra,513,6,24,13,1,21,26,30,13,21,1,0,0,0
SN,AH,sutra,514,6,24,13,1,21,25,30,14,21,1,0,0,0
SN,AH,sutra,515,7,24,12,1,21,26,30,13,21,1,0,0,0
SN,AH,sutra,516,7,25,11,1,20,27,31,13,19,2,0,0,0
SN,AH,sutra,517,7,25,13,1,19,28,32,13,20,2,1,0,0
SN,AH,sutra,518,7,26,12,1,19,27,34,12,20,2,1,0,0
SN,AH,sutra,519,5,27,12,1,19,27,34,12,21,2,1,0,0
SN,AH,sutra,520,6,26,13,1,19,26,33,12,22,2,1,0,0
SN,AH,sutra,521,5,26,14,1,19,26,33,12,22,2,1,0,0
SN,AH,sutra,522,5,25,14,1,19,25,35,12,22,2,1,0,0
SN,AH,sutra,523,5,27,13,1,19,26,35,12,20,2,1,0,0
SN,AH,sutra,524,4,27,13,1,19,25,35,12,22,2,1,0,0
SN,AH,sutra,525,4,27,13,1,19,24,36,11,23,2,1,0,0
SN,AH,sutra,526,5,26,14,0,20,21,36,11,23,2,1,0,0
SN,AH,sutra,527,5,27,16,0,19,21,35,10,25,2,1,0,0
SN,AH,sutra,528,5,27,17,0,19,21,35,10,24,2,1,0,0
SN,AH,sutra,529,5,29,16,0,19,23,35,8,23,2,1,0,0
SN,AH,sutra,530,5,30,13,0,20,24,36,7,21,2,1,0,0
SN,AH,sutra,531,5,32,14,0,19,24,36,6,22,2,1,0,0
SN,AH,sutra,532,5,30,13,0,20,25,38,6,19,2,1,0,0
SN,AH,sutra,533,8,32,14,0,19,24,37,5,19,2,1,0,0
SN,AH,sutra,534,7,31,14,0,19,25,37,5,20,2,1,0,0
SN,AH,sutra,535,8,32,14,0,20,26,39,5,23,1,1,0,0
SN,AH,sutra,536,8,32,14,0,20,26,38,6,23,1,1,0,0
SN,AH,sutra,537,8,33,15,0,20,26,36,6,23,1,1,0,0
SN,AH,sutra,538,7,35,14,0,20,27,36,6,22,1,1,0,0
SN,AH,sutra,539,8,37,14,0,19,26,36,5,24,1,1,0,0
SN,AH,sutra,540,7,39,14,0,19,25,36,5,24,1,1,0,0
SN,AH,sutra,541,7,38,14,0,20,24,37,6,24,0,1,0,0
SN,AH,sutra,542,8,38,13,0,21,21,37,5,23,0,0,0,0
SN,AH,sutra,543,8,37,13,0,21,21,36,6,24,0,0,0,0
SN,AH,sutra,544,9,35,13,0,21,23,36,6,23,0,0,0,0
SN,AH,sutra,545,8,34,13,0,21,24,37,6,23,0,0,0,0
SN,AH,sutra,546,8,32,14,0,21,23,37,6,25,0,0,0,0
SN,AH,sutra,547,9,35,17,0,20,22,34,6,25,0,0,0,0
SN,AH,sutra,548,9,33,17,0,20,23,34,7,25,0,0,0,0
SN,AH,sutra,549,9,35,18,0,20,24,33,6,23,0,0,0,0
SN,AH,sutra,550,9,35,18,0,20,24,32,6,24,0,0,0,0
SN,AH,sutra,551,8,35,17,0,20,25,33,6,24,0,0,0,0
SN,AH,sutra,552,8,34,17,0,21,25,34,6,21,0,0,0,0
SN,AH,sutra,553,8,35,17,0,20,29,33,6,22,0,1,0,0
SN,AH,sutra,554,8,34,17,0,20,29,33,6,23,0,1,0,0
SN,AH,sutra,555,8,34,17,0,20,28,33,6,24,0,1,0,0
SN,AH,sutra,556,8,32,16,0,21,26,35,7,23,0,1,0,0
SN,AH,sutra,557,8,32,16,0,20,26,35,7,23,1,1,0,0
SN,AH,sutra,558,5,29,15,0,21,27,36,7,25,1,1,0,0
SN,AH,sutra,559,5,29,15,0,21,26,36,8,25,1,1,0,0
SN,AH,sutra,560,4,28,15,0,21,25,34,8,22,1,1,0,0
SN,AH,sutra,561,4,28,14,0,21,28,34,8,20,1,1,0,0
SN,AH,sutra,562,4,29,13,0,21,29,35,8,18,1,1,0,0
SN,AH,sutra,563,4,29,13,0,20,30,34,8,18,2,1,0,0
SN,AH,sutra,564,4,26,13,0,21,29,36,9,16,2,1,0,0
SN,AH,sutra,565,5,24,13,0,21,30,36,10,15,2,1,0,0
SN,AH,sutra,566,5,26,13,0,20,29,34,9,17,3,1,0,0
SN,AH,sutra,567,6,26,12,0,20,29,34,9,17,3,1,0,0
SN,AH,sutra,568,7,27,12,0,20,29,33,8,17,3,1,0,0
SN,AH,sutra,569,9,32,11,3,20,27,39,9,19,3,1,0,0
SN,AH,sutra,570,10,33,10,3,20,27,38,10,18,3,1,0,0
SN,AH,sutra,571,11,36,9,3,19,28,40,12,18,4,1,0,0
SN,AH,sutra,572,10,35,6,3,19,30,41,12,17,5,1,0,0
SN,AH,sutra,573,11,35,7,3,19,30,41,10,17,5,1,0,0
SN,AH,sutra,574,12,34,6,3,19,30,41,11,17,5,1,0,0
SN,AH,sutra,575,13,33,6,3,19,30,41,12,16,5,1,0,0
SN,AH,sutra,576,13,34,6,3,19,30,40,12,16,5,1,0,0
SN,AH,sutra,577,14,35,6,4,18,30,39,13,16,5,1,0,0
SN,AH,sutra,578,14,34,6,4,19,25,40,14,15,5,0,0,0
SN,AH,sutra,579,14,34,6,4,19,25,40,14,15,5,0,0,0
SN,AH,sutra,580,14,33,7,4,19,26,40,14,14,5,0,0,0
SN,AH,sutra,581,15,32,7,4,19,28,38,14,14,5,0,0,0
SN,AH,sutra,582,15,31,7,4,20,29,37,14,15,4,0,0,0
SN,AH,sutra,583,15,31,7,4,20,29,37,16,13,4,0,0,0
SN,AH,sutra,584,15,30,7,4,20,31,37,15,13,4,0,0,0
SN,AH,sutra,585,15,31,8,4,20,30,37,14,13,4,0,0,0
SN,AH,sutra,586,15,31,9,4,20,29,37,13,14,4,0,0,0
SN,AH,sutra,587,15,29,10,4,19,28,37,13,16,5,0,0,0
SN,AH,sutra,588,15,29,10,4,20,26,38,13,17,4,0,0,0
SN,AH,sutra,589,14,30,10,4,20,27,38,12,17,4,0,0,0
SN,AH,sutra,590,14,29,13,4,20,26,38,11,17,4,0,0,0
SN,AH,sutra,591,14,30,13,4,21,26,38,11,16,3,0,0,0
SN,AH,sutra,592,12,30,15,4,20,28,36,12,18,3,0,0,0
SN,AH,sutra,593,12,29,17,4,20,28,36,12,17,3,0,0,0
SN,AH,sutra,594,10,24,17,2,20,28,32,11,15,3,0,0,0
SN,AH,sutra,595,9,23,19,2,20,27,32,11,16,3,0,0,0
SN,AH,sutra,596,8,20,18,2,21,27,31,10,15,2,0,0,0
SN,AH,sutra,597,8,18,18,2,21,26,31,11,17,2,0,0,0
SN,AH,sutra,598,7,19,18,2,21,25,31,12,17,2,0,0,0
SN,AH,sutra,599,7,18,18,2,21,24,31,13,18,2,0,0,0
SN,AH,sutra,600,6,20,19,2,20,25,31,15,18,2,1,0,0
SN,AH,sutra,601,6,18,19,2,20,24,32,17,18,2,1,0,0
SN,AH,sutra,602,5,17,17,1,21,25,33,16,19,2,1,0,0
SN,AH,sutra,603,5,18,17,1,21,26,33,15,18,2,1,0,0
SN,AH,sutra,604,5,19,18,2,20,25,33,16,18,2,1,0,0
SN,AH,sutra,605,5,20,18,2,20,23,33,16,19,2,1,0,0
SN,AH,sutra,606,4,22,19,2,19,23,33,15,21,2,1,0,0
SN,AH,sutra,607,5,22,19,2,19,22,33,16,20,2,1,0,0
SN,AH,sutra,608,5,22,18,2,19,23,34,15,20,2,1,0,0
SN,AH,sutra,609,5,24,18,2,19,21,33,15,21,2,1,0,0
SN,AH,sutra,610,5,23,18,2,19,21,33,15,22,2,1,0,0
SN,AH,sutra,611,6,24,17,2,19,21,33,15,21,2,1,0,0
SN,AH,sutra,612,7,26,17,2,19,23,31,15,21,1,1,0,0
SN,AH,sutra,613,7,25,17,2,19,25,30,15,21,1,1,0,0
SN,AH,sutra,614,8,26,18,2,18,25,29,17,22,1,2,0,0
SN,AH,sutra,615,7,27,15,2,18,25,30,18,23,1,2,0,0
SN,AH,sutra,616,8,25,16,2,17,27,30,19,23,1,2,0,0
SN,AH,sutra,617,8,24,15,2,18,26,31,18,23,1,2,0,0
SN,AH,sutra,618,7,25,13,2,18,26,31,18,25,1,2,0,0
SN,AH,sutra,619,6,26,13,1,18,28,30,18,25,1,2,0,0
SN,AH,sutra,620,7,27,11,1,18,28,31,18,24,1,2,0,0
SN,AH,sutra,621,8,29,11,1,18,27,30,17,24,1,2,0,0
SN,AH,sutra,622,8,30,11,1,19,27,30,17,23,0,2,0,0
SN,AH,sutra,623,10,29,10,1,19,27,30,17,23,0,2,0,0
SN,AH,sutra,624,9,31,10,1,19,27,31,16,22,0,2,0,0
SN,AH,sutra,625,10,29,11,1,20,25,31,13,22,0,1,0,0
SN,AH,sutra,626,11,30,11,1,20,26,30,12,21,0,1,0,0
SN,AH,sutra,627,11,30,11,1,20,25,31,12,21,0,1,0,0
SN,AH,sutra,628,11,31,11,1,19,25,31,12,23,0,1,0,0
SN,AH,sutra,629,12,30,10,0,20,25,32,11,22,0,1,0,0
SN,AH,sutra,630,12,28,10,0,20,27,32,12,21,0,1,0,0
SN,AH,sutra,631,12,26,10,0,21,26,33,12,20,0,1,0,0
SN,AH,sutra,632,11,27,10,0,21,27,33,11,20,0,1,0,0
SN,AH,sutra,633,11,28,11,0,21,26,32,10,21,0,1,0,0
SN,AH,sutra,634,11,27,11,0,21,27,32,11,20,0,1,0,0
SN,AH,sutra,635,11,26,12,0,20,28,32,11,19,1,1,0,0
SN,AH,sutra,636,11,26,13,1,19,29,31,12,19,1,1,0,0
SN,AH,sutra,637,10,26,12,1,20,27,33,13,17,1,1,0,0
SN,AH,sutra,638,11,25,12,1,20,25,34,13,18,1,1,0,0
SN,AH,sutra,639,11,25,11,1,21,25,33,11,17,1,0,0,0
SN,AH,sutra,640,12,25,14,1,20,27,31,11,16,1,0,0,0
SN,AH,sutra,641,11,25,13,1,20,27,31,10,16,2,0,0,0
SN,AH,sutra,642,11,25,12,1,20,28,31,10,16,2,0,0,0
SN,AH,sutra,643,11,24,12,1,20,29,31,10,16,2,0,0,0
SN,AH,sutra,644,11,23,12,1,20,28,30,12,17,2,0,0,0
SN,AH,sutra,645,10,24,13,1,20,29,29,11,17,2,0,0,0
SN,AH,sutra,646,9,22,14,1,20,30,29,12,17,2,0,0,0
SN,AH,sutra,647,9,22,14,1,19,30,30,12,16,3,0,0,0
SN,AH,sutra,648,7,23,15,1,19,30,30,12,16,3,0,0,0
SN,AH,sutra,649,8,23,15,1,19,31,29,11,16,3,0,0,0
SN,AH,sutra,650,7,24,13,1,19,33,29,11,16,3,0,0,0
SN,AH,sutra,651,6,24,13,1,19,34,29,11,16,3,0,0,0
SN,AH,sutra,652,7,23,14,1,19,34,28,12,15,3,0,0,0
SN,AH,sutra,653,7,20,14,1,20,35,28,12,14,3,0,0,0
SN,AH,sutra,654,6,19,14,1,20,35,28,13,15,3,0,0,0
SN,AH,sutra,655,6,19,13,1,19,36,28,12,16,4,0,0,0
SN,AH,sutra,656,8,19,13,1,19,36,26,12,16,4,0,0,0
SN,AH,sutra,657,8,18,17,2,18,34,25,12,18,4,0,0,0
SN,AH,sutra,658,8,18,16,2,18,34,25,12,19,4,0,0,0
SN,AH,sutra,659,8,20,16,3,17,35,25,12,18,4,0,0,0
SN,AH,sutra,660,9,21,16,3,18,33,25,12,18,3,0,0,0
SN,AH,sutra,661,9,21,18,2,18,31,25,13,20,3,1,0,0
SN,AH,sutra,662,10,20,18,2,18,32,24,13,20,3,1,0,0
SN,AH,sutra,663,9,22,18,2,18,34,23,13,18,3,1,0,0
SN,AH,sutra,664,8,22,18,2,18,33,23,13,20,3,1,0,0
SN,AH,sutra,665,7,22,15,2,19,33,24,13,20,3,1,0,0
SN,AH,sutra,666,8,21,17,2,20,31,24,14,19,2,1,0,0
SN,AH,sutra,667,8,22,18,2,20,30,25,14,17,2,1,0,0
SN,AH,sutra,668,10,24,19,2,19,30,25,14,15,2,1,0,0
SN,AH,sutra,669,10,24,19,2,19,31,25,13,15,2,1,0,0
SN,AH,sutra,670,10,24,18,2,19,32,25,13,15,2,1,0,0
SN,AH,sutra,671,10,24,18,2,19,32,25,14,14,2,1,0,0
SN,AH,sutra,672,10,26,18,2,20,31,23,13,16,1,1,0,0
SN,AH,sutra,673,10,27,17,2,19,30,23,13,17,2,1,0,0
SN,AH,sutra,674,9,27,18,2,18,30,22,15,19,2,1,0,0
SN,AH,sutra,675,9,26,19,2,18,30,22,16,18,2,1,0,0
SN,AH,sutra,676,9,25,20,2,18,29,22,15,20,2,1,0,0
SN,AH,sutra,677,8,25,19,2,18,29,22,15,22,2,1,0,0
SN,AH,sutra,678,9,26,19,2,17,29,21,17,22,2,1,0,0
SN,AH,sutra,679,9,29,19,2,17,29,20,16,21,2,1,0,0
SN,AH,sutra,680,9,30,20,2,18,27,20,16,21,1,1,0,0
SN,AH,sutra,681,7,31,19,2,18,27,21,17,21,1,1,0,0
SN,AH,sutra,682,7,31,16,1,19,28,22,18,19,1,1,0,0
SN,AH,sutra,683,7,31,17,1,19,28,22,19,17,1,1,0,0
SN,AH,sutra,684,8,30,18,0,19,27,22,19,18,1,1,0,0
SN,AH,sutra,685,7,30,17,0,19,27,22,19,20,1,1,0,0
SN,AH,sutra,686,6,29,14,0,20,28,24,18,18,1,0,0,0
SN,AH,sutra,687,6,28,15,0,20,28,25,17,18,1,0,0,0
SN,AH,sutra,688,6,27,15,0,19,28,25,18,18,2,0,0,0
SN,AH,sutra,689,6,27,16,0,19,28,25,19,16,2,0,0,0
SN,AH,sutra,690,7,29,18,0,18,27,25,18,16,2,0,0,0
SN,AH,sutra,691,7,29,16,0,18,28,26,18,16,2,0,0,0
SN,AH,sutra,692,8,28,16,0,17,30,25,21,17,2,1,0,0
SN,AH,sutra,693,6,27,16,0,18,30,25,21,17,2,1,0,0
SN,AH,sutra,694,6,27,17,0,18,30,25,21,16,2,1,0,0
SN,AH,sutra,695,6,27,17,0,18,29,25,22,16,2,1,0,0
SN,AH,sutra,696,6,27,17,0,17,29,25,22,16,3,1,0,0
SN,AH,sutra,697,7,24,18,0,17,30,26,23,14,3,1,0,0
SN,AH,sutra,698,7,24,19,0,18,30,26,22,14,2,1,0,0
SN,AH,sutra,699,8,24,18,0,19,30,27,20,12,2,1,0,0
SN,AH,sutra,700,10,26,17,0,19,28,27,19,12,2,1,0,0
SN,AH,sutra,701,10,28,16,0,19,27,29,19,10,2,1,0,0
SN,AH,sutra,702,10,29,16,1,19,27,30,18,8,2,1,0,0
SN,AH,sutra,703,9,30,15,1,20,26,31,16,8,2,1,0,0
SN,AH,sutra,704,9,29,16,2,19,27,31,16,9,2,1,0,0
SN,AH,sutra,705,10,29,15,2,19,27,32,16,8,2,1,0,0
SN,AH,sutra,706,10,28,15,2,19,28,32,16,8,2,1,0,0
SN,AH,sutra,707,10,28,14,2,19,29,32,16,8,2,1,0,0
SN,AH,sutra,708,11,30,13,3,18,28,31,16,10,2,1,0,0
SN,AH,sutra,709,10,31,12,3,19,27,31,15,10,2,1,0,0
SN,AH,sutra,710,10,31,11,3,19,29,32,15,8,2,1,0,0
SN,AH,sutra,711,10,32,11,3,19,28,31,14,10,2,1,0,0
SN,AH,sutra,712,9,33,11,3,19,28,31,14,10,2,1,0,0
SN,AH,sutra,713,9,33,11,3,20,29,31,13,10,1,1,0,0
SN,AH,sutra,714,10,31,11,3,19,29,32,12,11,2,1,0,0
SN,AH,sutra,715,9,30,9,3,20,30,32,12,11,2,1,0,0
SN,AH,sutra,716,8,30,9,3,20,32,31,12,11,2,1,0,0
SN,AH,sutra,717,7,32,9,3,21,30,31,9,10,2,0,0,0
SN,AH,sutra,718,9,31,9,3,21,28,31,10,10,2,0,0,0
SN,AH,sutra,719,9,33,9,3,21,27,31,9,10,2,0,0,0
SN,AH,sutra,720,9,31,9,3,21,27,31,8,13,2,0,0,0
SN,AH,sutra,721,10,31,9,3,22,27,31,6,14,1,0,0,0
SN,AH,sutra,722,9,32,8,3,22,26,31,6,16,1,0,0,0
SN,AH,sutra,723,9,31,8,3,22,26,31,7,16,1,0,0,0
SN,AH,sutra,724,8,30,8,3,22,26,31,8,17,1,0,0,0
SN,AH,sutra,725,7,29,9,3,22,26,32,8,17,1,0,0,0
SN,AH,sutra,726,7,30,12,3,21,27,29,8,18,1,0,0,0
SN,AH,sutra,727,7,31,13,2,21,27,28,8,18,1,0,0,0
SN,AH,sutra,728,7,32,14,3,20,27,27,8,19,1,0,0,0
SN,AH,sutra,729,7,30,13,2,21,25,29,8,20,1,0,0,0
SN,AH,sutra,730,6,31,15,2,20,25,29,8,21,1,0,0,0
SN,AH,sutra,731,6,33,16,2,19,23,30,7,20,2,0,0,0
SN,AH,sutra,732,8,36,18,2,18,22,33,7,22,2,0,0,0
