Text_Type,Book,Chapter,Window,GGL,GGG,GLG,G,LLG,LLL,GLL,LG,LGL,L,LGG,LL,GG,GL
SN,AH,chikitsa,332,53,88,94,58,34,1,29,3,90,2,54,2,0,0
SN,AH,chikitsa,333,52,90,94,58,33,1,29,3,90,2,54,2,0,0
SN,AH,chikitsa,334,50,92,92,58,35,1,29,3,90,2,54,2,0,0
SN,AH,chikitsa,335,51,91,91,58,35,1,29,3,91,2,54,2,0,0
SN,AH,chikitsa,336,51,90,90,59,35,1,29,3,92,2,50,1,0,0
SN,AH,chikitsa,337,52,90,91,59,34,1,29,3,92,2,49,1,0,0
SN,AH,chikitsa,338,50,92,92,59,33,1,30,3,92,2,48,1,0,0
SN,AH,chikitsa,339,51,92,90,59,32,1,31,3,92,2,49,1,0,0
SN,AH,chikitsa,340,49,94,89,60,31,1,30,2,92,2,47,1,0,0
SN,AH,chikitsa,341,48,94,89,60,32,1,30,2,92,2,47,1,0,0
SN,AH,chikitsa,342,47,93,86,61,31,1,31,1,91,2,48,1,0,0
SN,AH,chikitsa,343,47,93,87,61,31,1,29,1,92,2,48,1,0,0
SN,AH,chikitsa,344,50,93,85,62,30,1,26,1,93,2,47,1,0,0
SN,AH,chikitsa,345,49,93,88,61,30,1,28,1,91,2,48,1,0,0
SN,AH,chikitsa,346,50,92,86,61,31,1,29,1,91,2,48,1,0,0
SN,AH,chikitsa,347,51,92,85,61,30,1,29,1,92,2,48,1,0,0
SN,AH,chikitsa,348,51,91,85,61,30,1,30,1,92,2,48,1,0,0
SN,AH,chikitsa,349,53,91,84,60,31,1,30,1,91,2,50,1,0,0
SN,AH,chikitsa,350,53,90,82,60,33,1,31,1,91,2,50,1,0,0
SN,AH,chikitsa,351,53,94,82,59,35,2,33,1,91,2,52,1,0,0
SN,AH,chikitsa,352,53,94,81,59,35,2,34,1,91,2,52,1,0,0
SN,AH,chikitsa,353,54,94,80,59,34,2,33,1,93,2,52,1,0,0
SN,AH,chikitsa,354,51,93,81,60,33,2,33,1,93,2,53,1,0,0
SN,AH,chikitsa,355,50,93,80,60,33,2,33,1,93,2,55,1,0,0
SN,AH,chikitsa,356,51,93,81,60,33,2,32,1,92,2,55,1,0,0
SN,AH,chikitsa,357,51,95,80,60,33,2,31,1,92,2,55,1,0,0
SN,AH,chikitsa,358,51,91,79,61,34,2,31,0,92,2,54,1,0,0
SN,AH,chikitsa,359,52,89,80,61,34,2,31,0,92,2,54,1,0,0
SN,AH,chikitsa,360,52,89,79,62,32,2,31,0,91,2,53,1,0,0
SN,AH,chikitsa,361,52,89,81,62,30,2,28,0,92,2,53,1,0,0
SN,AH,chikitsa,362,51,90,81,62,30,2,25,0,92,3,52,1,0,0
SN,AH,chikitsa,363,52,89,80,61,30,2,26,0,93,4,51,1,0,0
SN,AH,chikitsa,364,54,88,80,61,31,2,26,0,93,4,49,1,0,0
SN,AH,chikitsa,365,55,85,80,61,31,2,26,0,95,4,49,1,0,0
SN,AH,chikitsa,366,55,84,80,61,31,2,26,0,94,4,51,1,0,0
SN,AH,chikitsa,367,55,85,80,61,31,2,25,0,94,4,51,1,0,0
SN,AH,chikitsa,368,57,85,78,60,31,2,26,0,94,5,50,1,0,0
SN,AH,chikitsa,369,57,86,76,59,31,2,26,0,94,6,51,1,0,0
SN,AH,chikitsa,370,56,87,73,60,31,2,25,0,95,6,51,1,0,0
SN,AH,chikitsa,371,56,90,72,59,31,3,26,0,95,6,50,1,0,0
SN,AH,chikitsa,372,55,92,71,60,30,3,25,0,96,6,48,1,0,0
SN,AH,chikitsa,373,54,92,72,59,30,3,25,0,96,7,48,1,0,0
SN,AH,chikitsa,374,55,92,70,60,30,2,25,0,97,7,46,1,0,0
SN,AH,chikitsa,375,56,95,68,60,30,2,25,0,96,7,45,1,0,0
SN,AH,chikitsa,376,56,94,69,60,30,2,25,0,96,7,45,1,0,0
SN,AH,chikitsa,377,56,93,68,60,31,2,25,0,96,7,46,1,0,0
SN,AH,chikitsa,378,57,90,64,60,31,2,25,0,96,7,44,1,0,0
SN,AH,chikitsa,379,58,92,63,60,31,2,24,0,96,7,43,1,0,0
SN,AH,chikitsa,380,58,91,63,60,31,2,24,0,96,7,44,1,0,0
SN,AH,chikitsa,381,58,90,63,60,32,2,24,0,96,7,44,1,0,0
SN,AH,chikitsa,382,58,89,64,60,32,2,24,0,97,7,43,1,0,0
SN,AH,chikitsa,383,56,89,64,60,32,2,24,0,98,7,44,1,0,0
SN,AH,chikitsa,384,55,89,64,60,32,2,24,0,98,7,45,1,0,0
SN,AH,chikitsa,385,56,90,64,61,30,2,24,0,99,6,44,1,0,0
SN,AH,chikitsa,386,56,92,61,61,31,2,24,0,99,6,44,1,0,0
SN,AH,chikitsa,387,58,93,62,60,31,2,24,0,98,6,44,1,0,0
SN,AH,chikitsa,388,58,94,62,60,31,2,22,0,97,7,43,1,0,0
SN,AH,chikitsa,389,58,96,61,59,30,4,23,0,96,7,44,1,0,0
SN,AH,chikitsa,390,58,94,63,59,30,4,23,0,97,7,43,1,0,0
SN,AH,chikitsa,391,58,94,64,59,30,4,23,0,97,7,42,1,0,0
SN,AH,chikitsa,392,58,92,66,59,30,4,23,0,97,7,42,1,0,0
SN,AH,chikitsa,393,57,94,66,59,30,4,22,0,97,7,42,1,0,0
SN,AH,chikitsa,394,59,94,66,59,30,4,21,0,97,7,41,1,0,0
SN,AH,chikitsa,395,59,94,66,59,29,4,21,0,97,7,42,1,0,0
SN,AH,chikitsa,396,59,94,66,60,29,4,21,0,95,7,41,1,0,0
SN,AH,chikitsa,397,60,94,68,59,30,4,21,1,96,7,41,1,0,0
SN,AH,chikitsa,398,61,93,68,59,30,4,21,1,96,7,41,1,0,0
SN,AH,chikitsa,399,61,91,70,59,29,4,21,1,96,7,42,1,0,0
SN,AH,chikitsa,400,61,89,72,60,27,4,20,1,96,7,40,0,0,0
SN,AH,chikitsa,401,61,88,73,60,27,4,19,1,96,7,41,0,0,0
SN,AH,chikitsa,402,60,90,72,61,28,4,19,1,95,7,38,0,0,0
SN,AH,chikitsa,403,60,89,72,61,28,4,19,1,94,7,40,0,0,0
SN,AH,chikitsa,404,59,89,72,62,28,4,19,1,95,6,40,0,0,0
SN,AH,chikitsa,405,59,87,72,62,28,4,20,1,97,6,39,0,0,0
SN,AH,chikitsa,406,59,85,72,62,28,4,20,1,97,6,41,0,0,0
SN,AH,chikitsa,407,57,84,73,62,28,4,20,1,97,6,43,0,0,0
SN,AH,chikitsa,408,57,82,74,62,28,4,20,1,98,6,43,0,0,0
SN,AH,chikitsa,409,57,81,76,62,26,4,20,1,99,6,43,0,0,0
SN,AH,chikitsa,410,56,82,77,62,26,4,20,1,98,6,43,0,0,0
SN,AH,chikitsa,411,56,81,77,62,27,4,20,1,97,6,44,0,0,0
SN,AH,chikitsa,412,56,80,76,62,28,4,20,1,98,6,44,0,0,0
SN,AH,chikitsa,413,56,80,75,62,30,4,19,1,98,6,44,0,0,0
SN,AH,chikitsa,414,56,81,75,62,30,4,18,1,98,6,44,0,0,0
SN,AH,chikitsa,415,57,81,79,61,29,4,18,2,98,6,45,0,0,0
SN,AH,chikitsa,416,59,81,79,61,28,4,18,2,98,6,44,0,0,0
SN,AH,chikitsa,417,58,81,78,60,30,4,17,2,99,7,44,0,0,0
SN,AH,chikitsa,418,60,82,76,60,30,4,17,2,98,7,44,0,0,0
SN,AH,chikitsa,419,59,82,78,59,30,4,17,2,97,7,47,0,0,0
SN,AH,chikitsa,420,60,83,76,60,29,4,15,2,98,7,46,0,0,0
SN,AH,chikitsa,421,59,84,75,60,29,4,14,2,100,7,46,0,0,0
SN,AH,chikitsa,422,60,84,75,59,29,4,15,2,98,8,46,0,0,0
SN,AH,chikitsa,423,59,84,75,59,28,4,15,2,100,8,46,0,0,0
SN,AH,chikitsa,424,58,83,75,60,28,4,15,2,101,8,44,0,0,0
SN,AH,chikitsa,425,58,83,76,59,27,4,17,2,101,8,45,0,0,0
SN,AH,chikitsa,426,59,79,75,60,26,3,15,2,100,8,43,0,0,0
SN,AH,chikitsa,427,60,80,76,59,26,3,15,2,99,8,44,0,0,0
SN,AH,chikitsa,428,59,81,77,59,26,3,15,2,98,8,44,0,0,0
SN,AH,chikitsa,429,59,82,76,59,26,3,16,2,98,8,43,0,0,0
SN,AH,chikitsa,430,59,83,77,59,25,3,16,2,98,8,42,0,0,0
SN,AH,chikitsa,431,58,84,78,58,25,3,18,2,98,8,42,0,0,0
SN,AH,chikitsa,432,59,82,79,58,25,3,19,2,98,8,41,0,0,0
SN,AH,chikitsa,433,59,82,79,58,23,3,20,2,98,8,42,0,0,0
SN,AH,chikitsa,434,58,82,78,58,23,3,20,2,98,8,44,0,0,0
SN,AH,chikitsa,435,57,82,78,58,24,3,20,2,99,8,43,0,0,0
SN,AH,chikitsa,436,57,82,76,58,24,3,21,2,99,8,44,0,0,0
SN,AH,chikitsa,437,56,82,76,59,25,3,21,2,99,7,44,0,0,0
SN,AH,chikitsa,438,56,83,77,60,25,3,20,2,98,6,44,0,0,0
SN,AH,chikitsa,439,54,85,78,60,24,3,20,2,98,6,44,0,0,0
SN,AH,chikitsa,440,53,87,78,60,24,3,21,2,96,6,44,0,0,0
SN,AH,chikitsa,441,51,87,79,60,25,3,23,2,96,6,42,0,0,0
SN,AH,chikitsa,442,49,86,80,60,25,3,24,2,96,6,43,0,0,0
SN,AH,chikitsa,443,47,86,79,61,26,3,24,2,98,5,43,0,0,0
SN,AH,chikitsa,444,49,84,80,62,27,3,24,2,97,4,42,0,0,0
SN,AH,chikitsa,445,49,82,80,62,27,3,24,2,99,4,42,0,0,0
SN,AH,chikitsa,446,52,79,79,63,27,2,22,2,100,4,42,0,0,0
SN,AH,chikitsa,447,51,79,80,63,28,2,22,2,99,4,42,0,0,0
SN,AH,chikitsa,448,49,80,79,64,28,2,23,2,99,3,43,0,0,0
SN,AH,chikitsa,449,48,82,79,64,28,2,22,2,99,3,43,0,0,0
SN,AH,chikitsa,450,47,79,80,64,29,3,22,2,99,3,44,0,0,0
SN,AH,chikitsa,451,50,81,79,63,29,3,22,2,98,3,44,0,0,0
SN,AH,chikitsa,452,49,82,80,63,28,3,22,2,99,3,43,0,0,0
SN,AH,chikitsa,453,47,84,81,63,28,3,22,2,98,3,43,0,0,0
SN,AH,chikitsa,454,46,83,82,63,28,3,23,2,98,3,43,0,0,0
SN,AH,chikitsa,455,44,85,84,63,28,3,23,2,97,3,42,0,0,0
SN,AH,chikitsa,456,43,84,84,63,28,3,24,2,98,3,42,0,0,0
SN,AH,chikitsa,457,44,84,83,63,28,3,24,2,97,3,43,0,0,0
SN,AH,chikitsa,458,43,84,82,63,29,3,24,2,98,3,43,0,0,0
SN,AH,chikitsa,459,43,83,82,63,28,3,25,2,99,3,43,0,0,0
SN,AH,chikitsa,460,43,82,84,63,28,3,25,2,98,3,43,0,0,0
SN,AH,chikitsa,461,44,81,84,63,28,3,26,2,98,3,42,0,0,0
SN,AH,chikitsa,462,42,80,86,64,27,3,26,2,98,3,41,0,0,0
SN,AH,chikitsa,463,45,79,84,65,27,3,26,2,98,2,41,0,0,0
SN,AH,chikitsa,464,45,78,84,66,27,1,26,2,99,2,40,0,0,0
SN,AH,chikitsa,465,47,77,84,66,27,1,26,2,98,2,40,0,0,0
SN,AH,chikitsa,466,46,76,82,66,27,1,27,2,98,2,43,0,0,0
SN,AH,chikitsa,467,46,76,81,66,27,1,28,2,98,2,43,0,0,0
SN,AH,chikitsa,468,48,76,80,66,26,1,28,2,98,2,43,0,0,0
SN,AH,chikitsa,469,46,75,82,66,26,1,28,2,98,2,44,0,0,0
SN,AH,chikitsa,470,47,75,81,66,27,1,28,2,98,2,43,0,0,0
SN,AH,chikitsa,471,47,75,80,66,28,1,28,2,98,2,43,0,0,0
SN,AH,chikitsa,472,48,76,78,67,26,1,28,1,97,2,41,0,0,0
SN,AH,chikitsa,473,48,75,78,67,27,1,28,1,97,2,41,0,0,0
SN,AH,chikitsa,474,49,75,77,67,27,1,29,1,97,2,40,0,0,0
SN,AH,chikitsa,475,49,75,78,66,28,1,30,1,96,2,41,0,0,0
SN,AH,chikitsa,476,51,75,77,66,28,1,30,1,95,2,41,0,0,0
SN,AH,chikitsa,477,51,74,76,66,29,1,30,1,95,2,42,0,0,0
SN,AH,chikitsa,478,51,75,76,66,30,1,30,1,95,2,40,0,0,0
SN,AH,chikitsa,479,51,74,76,66,31,1,30,1,95,2,40,0,0,0
SN,AH,chikitsa,480,50,75,78,66,32,1,29,1,93,2,40,0,0,0
SN,AH,chikitsa,481,52,76,78,65,33,1,30,2,94,2,39,0,0,0
SN,AH,chikitsa,482,52,78,76,64,34,1,30,2,94,3,38,0,0,0
SN,AH,chikitsa,483,54,78,76,63,34,1,30,2,92,3,41,0,0,0
SN,AH,chikitsa,484,55,78,74,63,36,1,30,2,91,3,41,0,0,0
SN,AH,chikitsa,485,56,76,73,63,36,1,30,2,92,3,42,0,0,0
SN,AH,chikitsa,486,57,77,72,63,37,1,30,2,92,3,40,0,0,0
SN,AH,chikitsa,487,56,77,72,63,38,1,30,2,92,3,40,0,0,0
SN,AH,chikitsa,488,56,76,72,63,36,1,31,2,93,3,41,0,0,0
SN,AH,chikitsa,489,54,76,72,62,36,1,32,2,94,4,41,0,0,0
SN,AH,chikitsa,490,53,74,69,63,37,1,32,1,94,4,41,0,0,0
SN,AH,chikitsa,491,52,74,70,62,38,1,32,1,93,4,44,0,0,0
SN,AH,chikitsa,492,53,75,71,63,36,1,32,1,93,3,43,0,0,0
SN,AH,chikitsa,493,52,75,74,62,36,1,32,1,93,3,44,0,0,0
SN,AH,chikitsa,494,51,75,74,63,36,1,32,1,94,3,41,0,0,0
SN,AH,chikitsa,495,50,74,75,63,36,1,32,1,94,3,42,0,0,0
SN,AH,chikitsa,496,50,73,75,63,35,1,33,1,92,3,45,0,0,0
SN,AH,chikitsa,497,48,71,79,63,35,1,33,1,93,2,47,0,0,0
SN,AH,chikitsa,498,48,72,79,63,35,1,33,1,92,2,47,0,0,0
SN,AH,chikitsa,499,47,72,80,62,35,1,34,1,93,2,48,0,0,0
SN,AH,chikitsa,500,48,71,79,63,36,1,31,1,93,2,48,0,0,0
SN,AH,chikitsa,501,48,72,80,63,35,1,31,1,93,2,47,0,0,0
SN,AH,chikitsa,502,48,71,79,64,35,1,31,1,93,2,46,0,0,0
SN,AH,chikitsa,503,50,69,79,64,36,1,31,1,92,2,46,0,0,0
SN,AH,chikitsa,504,50,68,79,64,37,1,31,1,92,2,46,0,0,0
SN,AH,chikitsa,505,51,67,82,63,38,1,31,1,91,2,46,0,0,0
SN,AH,chikitsa,506,51,66,82,64,38,1,29,1,91,2,46,0,0,0
SN,AH,chikitsa,507,50,66,82,64,38,1,28,1,92,2,47,0,0,0
SN,AH,chikitsa,508,50,65,82,63,38,1,26,1,91,2,46,0,1,0
SN,AH,chikitsa,509,50,64,81,62,40,1,26,2,92,2,45,0,1,0
SN,AH,chikitsa,510,50,63,81,61,38,1,26,2,90,3,45,0,1,0
SN,AH,chikitsa,511,50,62,81,60,40,1,25,3,91,3,44,0,1,0
SN,AH,chikitsa,512,50,60,80,59,39,1,25,3,90,3,44,0,1,0
SN,AH,chikitsa,513,49,59,78,58,41,1,25,4,90,3,46,0,1,0
SN,AH,chikitsa,514,49,57,76,57,41,1,25,4,89,3,46,0,1,0
SN,AH,chikitsa,515,49,55,75,56,43,1,24,5,90,3,47,0,1,0
SN,AH,chikitsa,516,49,55,74,55,42,1,22,5,89,3,47,0,1,0
SN,AH,chikitsa,517,49,56,73,55,43,1,21,5,89,3,47,0,1,0
SN,AH,chikitsa,518,49,56,73,55,42,1,20,5,86,3,47,0,1,0
SN,AH,chikitsa,519,48,57,73,54,43,2,20,5,86,3,48,0,1,0
SN,AH,chikitsa,520,49,57,73,54,44,2,20,5,84,3,48,0,1,0
SN,AH,chikitsa,521,48,58,73,54,45,2,20,5,83,3,48,0,1,0
SN,AH,chikitsa,522,49,57,74,54,44,2,20,5,83,3,48,0,1,0
SN,AH,chikitsa,523,50,58,74,54,45,2,19,5,82,3,47,0,1,0
SN,AH,chikitsa,524,50,57,74,54,45,2,19,5,82,3,48,0,1,0
SN,AH,chikitsa,525,52,57,75,54,44,1,19,5,82,3,47,0,1,0
SN,AH,chikitsa,526,50,56,74,55,44,1,19,5,83,3,47,0,1,0
SN,AH,chikitsa,527,50,56,74,55,43,1,19,5,82,3,49,0,1,0
SN,AH,chikitsa,528,50,55,75,55,43,1,19,5,82,3,49,0,1,0
SN,AH,chikitsa,529,51,55,75,54,43,2,19,5,81,3,51,0,1,0
SN,AH,chikitsa,530,53,54,74,54,43,2,19,5,81,3,51,0,1,0
SN,AH,chikitsa,531,53,54,74,54,43,2,20,5,80,3,51,0,1,0
SN,AH,chikitsa,532,52,54,75,53,43,2,20,5,80,4,51,0,1,0
SN,AH,chikitsa,533,53,56,77,52,42,2,20,5,78,4,52,0,1,0
SN,AH,chikitsa,534,53,57,76,52,44,2,19,5,78,4,51,0,1,0
SN,AH,chikitsa,535,53,56,77,51,45,3,19,5,78,4,52,0,1,0
SN,AH,chikitsa,536,52,57,77,50,44,3,19,5,78,5,53,0,1,0
SN,AH,chikitsa,537,52,58,74,50,44,3,20,5,78,5,54,0,1,0
SN,AH,chikitsa,538,49,59,75,50,44,3,20,5,79,5,54,0,1,0
SN,AH,chikitsa,539,48,60,74,50,46,3,19,5,79,5,54,0,1,0
SN,AH,chikitsa,540,46,61,74,50,46,3,20,5,79,5,54,0,1,0
SN,AH,chikitsa,541,47,61,74,50,46,3,20,5,80,5,52,0,1,0
SN,AH,chikitsa,542,47,60,74,50,46,3,20,5,80,5,53,0,1,0
SN,AH,chikitsa,543,45,61,75,50,46,3,20,5,80,5,53,0,1,0
SN,AH,chikitsa,544,45,62,72,50,47,3,21,5,80,5,53,0,1,0
SN,AH,chikitsa,545,44,63,74,49,46,3,22,5,80,5,54,0,1,0
SN,AH,chikitsa,546,45,64,73,49,45,3,22,5,80,5,54,0,1,0
SN,AH,chikitsa,547,43,63,75,49,46,3,22,5,80,5,54,0,1,0
SN,AH,chikitsa,548,42,64,76,49,45,3,23,5,80,5,53,0,1,0
SN,AH,chikitsa,549,41,65,76,49,45,3,22,5,80,5,54,0,1,0
SN,AH,chikitsa,550,41,67,72,50,45,3,21,5,81,5,53,0,1,0
SN,AH,chikitsa,551,39,68,75,49,45,3,22,5,81,5,53,0,1,0
SN,AH,chikitsa,552,39,68,75,49,43,3,23,5,82,5,53,0,1,0
SN,AH,chikitsa,553,38,70,74,49,42,3,23,5,82,5,54,0,1,0
SN,AH,chikitsa,554,38,70,75,49,42,3,23,5,81,5,54,0,1,0
SN,AH,chikitsa,555,38,69,76,48,41,3,25,5,81,5,56,0,1,0
SN,AH,chikitsa,556,37,68,74,49,40,3,25,4,81,5,56,0,1,0
SN,AH,chikitsa,557,39,68,76,49,40,3,25,4,80,4,56,0,1,0
SN,AH,chikitsa,558,37,68,75,50,41,3,25,4,82,4,53,0,1,0
SN,AH,chikitsa,559,36,68,78,49,39,4,25,4,81,4,56,0,1,0
SN,AH,chikitsa,560,35,70,77,49,40,4,25,4,81,4,55,0,1,0
SN,AH,chikitsa,561,36,72,78,48,40,4,25,5,81,4,56,0,1,0
SN,AH,chikitsa,562,37,74,78,48,38,4,25,5,80,4,56,0,1,0
SN,AH,chikitsa,563,37,74,79,48,40,4,24,5,79,4,55,0,1,0
SN,AH,chikitsa,564,37,75,81,49,40,4,23,5,78,3,54,0,1,0
SN,AH,chikitsa,565,39,75,83,48,39,4,23,5,78,3,54,0,1,0
SN,AH,chikitsa,566,38,74,84,48,38,4,23,5,79,4,52,0,1,0
SN,AH,chikitsa,567,37,73,86,47,38,4,24,5,79,4,54,0,1,0
SN,AH,chikitsa,568,36,74,84,48,38,4,25,5,78,4,53,0,1,0
SN,AH,chikitsa,569,35,74,83,48,39,4,25,5,79,4,53,0,1,0
SN,AH,chikitsa,570,35,74,81,48,39,4,26,5,79,4,54,0,1,0
SN,AH,chikitsa,571,36,75,83,48,39,4,25,5,79,4,51,0,1,0
SN,AH,chikitsa,572,36,77,80,49,39,4,24,5,79,4,50,0,1,0
SN,AH,chikitsa,573,37,75,80,49,40,4,23,5,78,4,52,0,1,0
SN,AH,chikitsa,574,37,75,79,49,40,4,22,5,78,5,51,0,1,0
SN,AH,chikitsa,575,38,77,81,48,39,4,22,5,77,5,51,0,1,0
SN,AH,chikitsa,576,39,76,79,48,40,4,22,5,77,5,52,0,1,0
SN,AH,chikitsa,577,38,77,80,48,39,4,21,5,78,5,52,0,1,0
SN,AH,chikitsa,578,36,79,80,48,38,4,21,5,78,5,53,0,1,0
SN,AH,chikitsa,579,38,79,80,48,38,4,20,5,78,5,52,0,1,0
SN,AH,chikitsa,580,37,80,78,49,37,4,20,5,79,5,51,0,1,0
SN,AH,chikitsa,581,38,80,77,49,37,4,20,5,80,5,50,0,1,0
SN,AH,chikitsa,582,38,80,78,49,37,4,20,5,79,5,50,0,1,0
SN,AH,chikitsa,583,38,82,78,50,38,4,20,5,80,5,51,0,0,0
SN,AH,chikitsa,584,38,84,78,51,37,4,20,4,79,5,51,0,0,0
SN,AH,chikitsa,585,39,87,79,52,38,4,20,4,80,4,52,0,0,0
SN,AH,chikitsa,586,41,87,79,53,36,4,21,3,79,4,52,0,0,0
SN,AH,chikitsa,587,41,89,80,54,36,4,21,3,80,4,53,0,0,0
SN,AH,chikitsa,588,42,90,82,55,34,4,21,2,80,4,51,0,0,0
SN,AH,chikitsa,589,43,90,83,56,34,4,22,2,81,4,52,0,0,0
SN,AH,chikitsa,590,44,90,85,56,32,4,22,1,80,5,52,0,0,0
SN,AH,chikitsa,591,44,91,85,57,32,4,23,1,82,5,53,0,0,0
SN,AH,chikitsa,592,44,92,87,57,31,4,23,1,81,5,52,0,0,0
SN,AH,chikitsa,593,44,93,89,57,31,4,23,1,83,5,52,0,0,0
SN,AH,chikitsa,594,43,94,88,58,30,3,23,1,84,5,51,0,0,0
SN,AH,chikitsa,595,42,95,87,58,29,3,23,1,85,5,52,0,0,0
SN,AH,chikitsa,596,40,96,87,58,29,3,23,1,85,5,53,0,0,0
SN,AH,chikitsa,597,39,97,88,57,29,3,24,1,85,5,54,0,0,0
SN,AH,chikitsa,598,38,96,88,57,29,3,24,1,87,5,54,0,0,0
SN,AH,chikitsa,599,38,94,90,57,29,3,24,1,87,5,54,0,0,0
SN,AH,chikitsa,600,37,94,90,57,29,3,24,1,87,5,55,0,0,0
SN,AH,chikitsa,601,37,93,92,56,29,3,24,1,87,5,57,0,0,0
SN,AH,chikitsa,602,37,93,93,56,29,3,24,1,87,5,56,0,0,0
SN,AH,chikitsa,603,38,93,92,56,29,3,24,1,87,5,56,0,0,0
SN,AH,chikitsa,604,39,92,92,57,29,2,23,1,88,5,54,0,0,0
SN,AH,chikitsa,605,39,91,92,57,30,2,23,1,88,5,54,0,0,0
SN,AH,chikitsa,606,40,92,92,57,29,2,22,1,88,5,54,0,0,0
SN,AH,chikitsa,607,40,92,91,58,29,2,22,1,88,4,55,0,0,0
SN,AH,chikitsa,608,39,91,90,59,29,2,22,1,89,4,54,0,0,0
SN,AH,chikitsa,609,41,90,92,58,28,2,22,1,87,4,57,0,0,0
SN,AH,chikitsa,610,41,90,91,59,27,1,22,1,87,4,57,0,0,0
SN,AH,chikitsa,611,41,90,91,60,29,1,21,1,87,3,56,0,0,0
SN,AH,chikitsa,612,41,91,91,60,30,1,20,1,87,3,55,0,0,0
SN,AH,chikitsa,613,40,90,91,60,31,1,20,1,86,3,57,0,0,0
SN,AH,chikitsa,614,40,88,93,60,30,1,20,1,86,3,58,0,0,0
SN,AH,chikitsa,615,41,87,92,60,31,1,19,1,87,3,58,0,0,0
SN,AH,chikitsa,616,41,88,92,60,31,1,19,1,86,3,58,0,0,0
SN,AH,chikitsa,617,41,89,93,60,31,1,18,1,86,3,57,0,0,0
SN,AH,chikitsa,618,41,88,93,60,31,1,18,1,86,3,58,0,0,0
SN,AH,chikitsa,619,41,89,98,59,31,1,17,2,86,3,58,0,0,0
SN,AH,chikitsa,620,42,87,96,60,31,1,16,2,87,3,58,0,0,0
SN,AH,chikitsa,621,41,88,98,59,31,1,16,2,86,3,60,0,0,0
SN,AH,chikitsa,622,42,89,96,58,31,1,16,2,86,4,60,0,0,0
SN,AH,chikitsa,623,43,90,94,57,32,1,15,2,86,5,60,0,0,0
SN,AH,chikitsa,624,43,90,95,57,32,1,15,2,86,5,59,0,0,0
SN,AH,chikitsa,625,43,92,98,56,31,1,15,2,87,5,59,1,0,0
SN,AH,chikitsa,626,44,92,96,57,31,1,15,2,86,5,58,1,0,0
SN,AH,chikitsa,627,44,93,97,57,31,1,15,2,85,5,57,1,0,0
SN,AH,chikitsa,628,44,91,99,57,31,1,15,2,85,5,57,1,0,0
SN,AH,chikitsa,629,44,91,100,56,30,1,17,2,84,5,59,1,0,0
SN,AH,chikitsa,630,45,91,97,57,30,1,16,2,86,5,57,1,0,0
SN,AH,chikitsa,631,44,92,98,57,32,1,15,2,85,5,56,1,0,0
SN,AH,chikitsa,632,42,91,97,58,31,1,15,2,87,5,56,1,0,0
SN,AH,chikitsa,633,42,91,99,58,30,1,15,2,86,5,56,1,0,0
SN,AH,chikitsa,634,42,90,96,59,30,0,17,2,87,5,55,1,0,0
SN,AH,chikitsa,635,42,90,96,59,30,0,18,2,86,5,55,1,0,0
SN,AH,chikitsa,636,40,88,95,60,29,0,18,1,86,5,56,1,0,0
SN,AH,chikitsa,637,42,87,97,60,30,0,19,1,85,5,58,1,0,0
SN,AH,chikitsa,638,44,87,96,60,28,0,19,1,86,5,58,1,0,0
SN,AH,chikitsa,639,45,88,94,59,28,0,19,1,86,6,58,1,0,0
SN,AH,chikitsa,640,45,87,93,60,28,0,19,1,86,6,57,1,0,0
SN,AH,chikitsa,641,46,89,91,61,28,0,19,1,86,5,56,1,0,0
SN,AH,chikitsa,642,47,89,88,62,28,0,18,1,88,5,54,1,0,0
SN,AH,chikitsa,643,48,87,88,62,28,0,18,1,89,5,54,1,0,0
SN,AH,chikitsa,644,48,87,90,62,27,0,18,1,88,5,54,1,0,0
SN,AH,chikitsa,645,48,88,91,62,27,0,17,1,88,5,53,1,0,0
SN,AH,chikitsa,646,47,87,90,62,28,0,18,1,89,5,53,1,0,0
SN,AH,chikitsa,647,50,85,92,61,28,0,18,1,88,5,54,1,0,0
SN,AH,chikitsa,648,49,85,92,61,28,0,19,1,89,5,53,1,0,0
SN,AH,chikitsa,649,50,86,91,62,27,0,20,1,88,4,53,1,0,0
SN,AH,chikitsa,650,48,85,89,63,28,0,21,1,89,4,52,1,0,0
SN,AH,chikitsa,651,47,88,90,62,29,0,22,1,88,4,51,1,0,0
SN,AH,chikitsa,652,47,89,88,62,30,0,23,1,87,4,51,1,0,0
SN,AH,chikitsa,653,47,88,88,62,31,0,23,1,87,4,51,1,0,0
SN,AH,chikitsa,654,45,88,90,62,30,0,23,1,87,4,52,1,0,0
SN,AH,chikitsa,655,46,87,88,62,31,0,23,1,87,4,53,1,0,0
SN,AH,chikitsa,656,46,86,88,62,31,0,23,1,87,4,54,1,0,0
SN,AH,chikitsa,657,47,88,89,61,32,0,23,2,88,4,53,1,0,0
SN,AH,chikitsa,658,48,86,89,61,32,0,23,2,90,4,52,1,0,0
SN,AH,chikitsa,659,50,85,92,60,31,0,23,2,89,4,53,1,0,0
SN,AH,chikitsa,660,50,84,92,60,30,0,23,2,89,4,52,1,0,0
SN,AH,chikitsa,661,48,87,94,59,30,0,23,2,89,4,52,1,0,0
SN,AH,chikitsa,662,50,85,95,59,30,0,23,2,89,4,51,1,0,0
