Text_Type,Book,Chapter,Window,GGL,LGL,LLL,LG,LLG,G,GL,L,GGG,GG,LGG,GLL,GLG,LL
SN,CS,chikitsa,332,82,96,34,2,54,33,2,8,113,2,75,38,82,0
SN,CS,chikitsa,333,82,95,34,2,53,32,2,9,113,2,76,38,83,0
SN,CS,chikitsa,334,82,94,34,2,54,31,2,10,113,2,75,38,84,0
SN,CS,chikitsa,335,81,94,34,2,53,30,2,11,114,2,75,38,85,0
SN,CS,chikitsa,336,81,94,34,2,53,29,2,12,115,2,74,38,85,0
SN,CS,chikitsa,337,81,94,34,2,52,28,2,13,115,2,75,37,86,0
SN,CS,chikitsa,338,81,94,34,2,51,27,2,14,115,2,76,37,86,0
SN,CS,chikitsa,339,79,94,34,2,52,26,2,15,116,2,74,38,87,0
SN,CS,chikitsa,340,79,94,34,2,53,25,2,16,117,2,74,37,86,0
SN,CS,chikitsa,341,80,95,34,2,52,25,2,16,116,2,73,37,87,0
SN,CS,chikitsa,342,81,95,34,2,50,25,2,16,117,2,73,36,88,0
SN,CS,chikitsa,343,81,94,34,2,51,25,2,16,118,2,73,35,88,0
SN,CS,chikitsa,344,79,94,34,2,50,25,2,16,119,2,73,36,89,0
SN,CS,chikitsa,345,79,95,34,2,51,26,2,15,118,2,73,36,88,0
SN,CS,chikitsa,346,80,94,34,2,51,25,2,16,118,2,73,36,88,0
SN,CS,chikitsa,347,80,93,34,2,51,25,2,16,117,2,74,36,89,0
SN,CS,chikitsa,348,79,92,34,2,51,25,2,16,118,2,75,36,89,0
SN,CS,chikitsa,349,80,90,34,2,51,25,2,16,119,2,76,36,88,0
SN,CS,chikitsa,350,79,89,34,2,52,26,2,15,119,2,76,37,88,0
SN,CS,chikitsa,351,79,89,34,2,52,25,2,16,118,2,76,37,89,0
SN,CS,chikitsa,352,79,88,34,2,52,25,2,16,120,2,76,36,89,0
SN,CS,chikitsa,353,80,88,34,2,52,25,2,16,121,2,76,35,88,0
SN,CS,chikitsa,354,80,88,34,2,51,25,2,16,120,2,76,35,90,0
SN,CS,chikitsa,355,78,88,34,2,51,25,2,16,119,2,78,36,90,0
SN,CS,chikitsa,356,78,87,34,2,52,25,2,16,118,2,78,36,89,0
SN,CS,chikitsa,357,76,87,34,2,53,25,2,16,117,2,78,36,89,0
SN,CS,chikitsa,358,74,86,34,2,53,26,2,15,117,2,81,36,87,0
SN,CS,chikitsa,359,75,86,34,2,53,27,2,14,116,2,81,36,87,0
SN,CS,chikitsa,360,77,87,33,2,53,27,2,14,116,2,81,36,89,0
SN,CS,chikitsa,361,77,87,33,2,52,27,2,14,114,2,82,36,88,0
SN,CS,chikitsa,362,76,87,33,2,52,27,2,14,113,2,83,36,89,0
SN,CS,chikitsa,363,77,88,33,2,51,27,2,14,110,2,82,37,89,0
SN,CS,chikitsa,364,77,91,33,2,50,28,2,14,111,1,81,36,90,0
SN,CS,chikitsa,365,76,92,32,2,49,28,2,14,104,1,81,37,89,0
SN,CS,chikitsa,366,71,85,24,2,42,27,2,15,101,1,72,33,82,0
SN,CS,chikitsa,367,70,85,22,2,42,28,2,15,100,1,72,32,81,0
SN,CS,chikitsa,368,57,77,17,2,34,29,1,15,87,1,57,23,70,0
SN,CS,chikitsa,369,58,78,12,2,34,30,1,15,86,1,53,23,69,0
SN,CS,chikitsa,370,48,69,9,2,33,31,1,15,75,0,46,20,61,0
SN,CS,chikitsa,371,48,70,9,1,33,32,1,15,75,0,46,21,62,0
SN,CS,chikitsa,372,26,65,1,1,26,33,0,15,52,0,25,16,43,0
SN,CS,chikitsa,373,27,65,1,1,28,34,0,15,52,0,24,15,40,0
SN,CS,chikitsa,374,27,65,1,1,27,34,0,15,51,0,24,15,42,0
SN,CS,chikitsa,375,28,65,1,1,28,35,0,14,52,0,23,15,40,0
SN,CS,chikitsa,376,28,66,1,1,26,35,0,14,53,0,23,15,40,0
SN,CS,chikitsa,377,29,65,1,1,27,35,0,14,52,0,23,15,40,0
SN,CS,chikitsa,378,29,65,1,1,26,35,0,14,51,0,24,16,40,0
SN,CS,chikitsa,379,31,65,1,1,26,35,0,14,49,0,24,16,40,0
SN,CS,chikitsa,380,30,64,1,2,25,35,0,13,49,0,24,16,40,0
SN,CS,chikitsa,381,30,64,1,2,26,35,0,13,48,0,24,16,40,0
SN,CS,chikitsa,382,29,65,1,2,26,34,0,14,49,0,23,16,40,0
SN,CS,chikitsa,383,31,65,1,2,26,35,0,13,48,0,22,16,40,0
SN,CS,chikitsa,384,32,66,1,2,25,36,0,12,49,0,21,15,40,0
SN,CS,chikitsa,385,32,67,1,2,26,36,0,12,47,0,22,15,39,0
SN,CS,chikitsa,386,31,67,1,2,27,36,0,12,47,0,22,15,39,0
SN,CS,chikitsa,387,31,67,1,2,28,37,0,11,46,0,22,15,39,0
SN,CS,chikitsa,388,32,67,1,2,27,38,0,10,46,0,21,15,40,0
SN,CS,chikitsa,389,32,67,1,2,26,39,0,9,48,0,21,14,40,0
SN,CS,chikitsa,390,31,68,1,2,26,40,0,8,47,0,21,14,41,0
SN,CS,chikitsa,391,30,67,1,2,26,41,0,7,46,0,23,15,41,0
SN,CS,chikitsa,392,30,67,1,2,27,41,0,7,46,0,23,15,40,0
SN,CS,chikitsa,393,30,67,1,2,27,40,0,8,46,0,23,15,40,0
SN,CS,chikitsa,394,31,67,1,2,28,40,0,8,45,0,23,14,40,0
SN,CS,chikitsa,395,31,67,1,2,27,40,0,8,45,0,23,14,41,0
SN,CS,chikitsa,396,32,67,1,2,27,41,0,7,45,0,23,14,40,0
SN,CS,chikitsa,397,33,67,1,2,28,41,0,7,45,0,22,14,39,0
SN,CS,chikitsa,398,34,67,1,2,28,41,0,7,44,0,21,14,40,0
SN,CS,chikitsa,399,33,68,1,2,28,41,0,7,44,0,21,15,39,0
SN,CS,chikitsa,400,33,69,1,2,27,41,0,7,45,0,20,14,40,0
SN,CS,chikitsa,401,32,68,1,2,27,41,0,7,46,0,21,15,39,0
SN,CS,chikitsa,402,33,68,1,2,28,42,0,6,45,0,21,15,38,0
SN,CS,chikitsa,403,32,68,1,2,29,42,0,6,46,0,21,15,37,0
SN,CS,chikitsa,404,33,68,1,2,29,42,0,6,46,0,21,16,35,0
SN,CS,chikitsa,405,33,68,1,2,29,42,0,6,49,0,19,15,35,0
SN,CS,chikitsa,406,32,68,1,2,28,42,0,6,50,0,20,15,35,0
SN,CS,chikitsa,407,33,68,1,2,29,42,0,6,50,0,21,14,33,0
SN,CS,chikitsa,408,33,69,1,2,30,41,0,7,51,0,18,13,34,0
SN,CS,chikitsa,409,30,69,1,2,31,41,0,7,54,0,18,12,32,0
SN,CS,chikitsa,410,28,68,1,2,32,41,0,7,56,0,18,11,31,0
SN,CS,chikitsa,411,29,69,0,1,32,42,0,7,57,0,17,11,32,0
SN,CS,chikitsa,412,29,68,0,1,33,42,0,7,58,0,16,11,32,0
SN,CS,chikitsa,413,30,67,0,1,33,42,0,7,59,0,16,10,32,0
SN,CS,chikitsa,414,30,65,0,1,33,42,0,7,59,0,16,11,33,0
SN,CS,chikitsa,415,30,66,0,1,32,42,0,7,61,0,15,10,33,0
SN,CS,chikitsa,416,30,65,0,1,33,43,0,6,61,0,15,10,33,0
SN,CS,chikitsa,417,31,65,0,1,33,43,0,6,60,0,15,10,33,0
SN,CS,chikitsa,418,31,65,0,1,32,43,0,6,60,0,15,10,34,0
SN,CS,chikitsa,419,29,65,0,1,31,43,0,6,61,0,15,10,36,0
SN,CS,chikitsa,420,30,65,0,1,29,43,0,6,60,0,15,10,38,0
SN,CS,chikitsa,421,31,66,0,1,30,43,0,6,60,0,14,9,37,0
SN,CS,chikitsa,422,32,66,0,1,29,43,0,6,61,0,14,8,37,0
SN,CS,chikitsa,423,31,66,0,1,27,43,0,6,62,0,14,8,39,0
SN,CS,chikitsa,424,32,67,0,1,27,43,0,6,62,0,15,7,37,0
SN,CS,chikitsa,425,31,68,0,1,26,42,0,7,62,0,15,8,37,0
SN,CS,chikitsa,426,32,67,0,1,26,42,0,7,60,0,14,9,39,0
SN,CS,chikitsa,427,31,67,0,1,25,42,0,7,61,0,14,9,40,0
SN,CS,chikitsa,428,31,67,0,1,25,42,0,7,62,0,13,8,41,0
SN,CS,chikitsa,429,30,66,0,1,24,42,0,7,63,0,13,8,43,0
SN,CS,chikitsa,430,30,67,0,0,23,42,0,8,64,0,14,8,44,0
SN,CS,chikitsa,431,32,67,0,0,22,42,0,8,63,0,15,8,43,0
SN,CS,chikitsa,432,32,65,0,0,23,43,0,7,62,0,16,8,44,0
SN,CS,chikitsa,433,30,65,0,0,24,43,0,7,61,0,18,9,43,0
SN,CS,chikitsa,434,30,64,0,0,24,43,0,7,60,0,19,9,44,0
SN,CS,chikitsa,435,31,62,0,1,24,43,0,6,62,0,18,10,44,0
SN,CS,chikitsa,436,32,62,0,1,24,44,0,5,60,0,19,11,43,0
SN,CS,chikitsa,437,33,62,0,1,23,44,0,5,60,0,19,11,43,0
SN,CS,chikitsa,438,32,62,0,1,24,44,0,5,61,0,19,11,42,0
SN,CS,chikitsa,439,33,61,0,1,25,44,0,5,60,0,21,12,41,0
SN,CS,chikitsa,440,33,59,0,1,25,43,0,5,59,1,22,13,40,0
SN,CS,chikitsa,441,35,59,0,1,26,43,0,5,59,1,21,12,39,0
SN,CS,chikitsa,442,33,59,0,1,25,42,0,6,59,1,22,13,40,0
SN,CS,chikitsa,443,34,59,0,1,25,43,0,5,59,1,21,13,40,0
SN,CS,chikitsa,444,34,59,0,1,25,43,0,5,60,1,21,13,39,0
SN,CS,chikitsa,445,35,58,0,1,25,43,0,5,60,1,21,13,39,0
SN,CS,chikitsa,446,33,58,0,1,24,43,0,5,61,1,21,13,41,0
SN,CS,chikitsa,447,32,58,0,1,23,43,0,5,62,1,22,13,41,0
SN,CS,chikitsa,448,31,58,0,1,23,43,0,5,62,1,22,14,41,0
SN,CS,chikitsa,449,31,57,0,1,23,43,0,5,63,1,22,13,42,0
SN,CS,chikitsa,450,31,56,0,1,23,43,0,5,63,1,23,13,42,0
SN,CS,chikitsa,451,31,56,0,1,23,44,0,4,63,1,24,12,42,0
SN,CS,chikitsa,452,30,56,0,1,22,44,0,4,63,1,24,12,44,0
SN,CS,chikitsa,453,29,56,0,1,21,44,0,4,62,1,25,12,46,0
SN,CS,chikitsa,454,29,56,0,1,22,44,0,4,63,1,24,11,46,0
SN,CS,chikitsa,455,29,56,0,1,23,44,0,4,61,1,25,12,45,0
SN,CS,chikitsa,456,29,56,0,1,24,44,0,4,61,1,25,12,44,0
SN,CS,chikitsa,457,28,57,0,1,24,44,0,4,62,1,24,12,44,0
SN,CS,chikitsa,458,28,57,0,1,23,45,0,3,64,1,24,12,43,0
SN,CS,chikitsa,459,29,57,0,1,22,45,0,3,63,1,25,12,43,0
SN,CS,chikitsa,460,29,58,0,1,21,45,0,3,62,1,26,13,42,0
SN,CS,chikitsa,461,30,58,0,1,20,45,0,3,62,1,26,13,42,0
SN,CS,chikitsa,462,30,58,0,1,19,45,0,3,62,1,27,14,41,0
SN,CS,chikitsa,463,28,57,0,1,19,45,0,3,63,1,27,14,43,0
SN,CS,chikitsa,464,28,57,0,1,20,45,0,3,63,1,28,13,42,0
SN,CS,chikitsa,465,27,56,0,1,20,44,0,4,63,1,29,14,42,0
SN,CS,chikitsa,466,27,56,0,1,19,44,0,4,63,1,29,14,43,0
SN,CS,chikitsa,467,28,56,0,1,19,44,0,4,63,1,29,14,42,0
SN,CS,chikitsa,468,28,56,0,1,19,44,0,4,64,1,29,14,41,0
SN,CS,chikitsa,469,28,56,0,1,19,44,0,4,64,1,29,14,41,0
SN,CS,chikitsa,470,27,57,0,1,19,44,0,4,65,1,29,15,39,0
SN,CS,chikitsa,471,26,56,0,1,18,44,0,4,66,1,29,16,40,0
SN,CS,chikitsa,472,26,56,0,1,19,44,0,4,64,1,29,16,41,0
SN,CS,chikitsa,473,26,56,0,1,19,44,0,4,63,1,29,16,42,0
SN,CS,chikitsa,474,25,55,0,1,19,44,0,4,64,1,28,16,44,0
SN,CS,chikitsa,475,25,55,0,1,20,45,0,3,64,1,28,16,43,0
SN,CS,chikitsa,476,25,55,0,1,21,45,0,3,65,1,28,15,42,0
SN,CS,chikitsa,477,24,55,0,1,21,45,0,3,67,1,28,15,41,0
SN,CS,chikitsa,478,24,54,0,1,22,45,0,3,65,1,30,16,40,0
SN,CS,chikitsa,479,25,54,0,1,22,45,0,3,65,1,30,16,39,0
SN,CS,chikitsa,480,25,54,0,1,22,46,0,2,65,1,30,16,39,0
SN,CS,chikitsa,481,25,54,0,1,22,46,0,2,66,1,28,16,40,0
SN,CS,chikitsa,482,27,54,0,1,21,45,0,3,67,1,27,16,39,0
SN,CS,chikitsa,483,28,54,0,1,22,45,0,3,68,1,25,15,39,0
SN,CS,chikitsa,484,30,54,0,1,23,45,0,3,68,1,24,15,37,0
SN,CS,chikitsa,485,29,55,0,0,23,46,0,3,66,1,24,14,39,0
SN,CS,chikitsa,486,28,56,0,0,22,46,0,3,67,1,23,14,40,0
SN,CS,chikitsa,487,28,56,0,0,22,46,0,3,68,1,22,14,40,0
SN,CS,chikitsa,488,28,56,0,0,22,46,0,3,67,1,23,14,40,0
SN,CS,chikitsa,489,28,57,0,0,22,46,0,3,67,1,21,13,40,0
SN,CS,chikitsa,490,29,59,0,0,21,47,0,3,68,0,20,12,41,0
SN,CS,chikitsa,491,27,59,0,0,20,47,0,3,69,0,20,13,42,0
SN,CS,chikitsa,492,28,59,0,0,20,48,0,2,68,0,19,13,43,0
SN,CS,chikitsa,493,28,59,0,0,20,48,0,2,66,0,20,14,43,0
SN,CS,chikitsa,494,27,59,0,0,19,48,0,2,66,0,20,14,45,0
SN,CS,chikitsa,495,25,59,0,0,20,48,0,2,66,0,20,15,45,0
SN,CS,chikitsa,496,25,59,0,0,20,48,0,2,66,0,20,15,45,0
SN,CS,chikitsa,497,26,60,0,0,20,47,0,3,65,0,19,16,44,0
SN,CS,chikitsa,498,27,60,0,0,20,47,0,3,64,0,20,15,44,0
SN,CS,chikitsa,499,27,60,0,0,22,47,0,3,64,0,19,15,43,0
SN,CS,chikitsa,500,27,60,0,0,24,47,0,3,63,0,19,15,42,0
SN,CS,chikitsa,501,27,61,0,0,24,47,0,3,63,0,17,15,43,0
SN,CS,chikitsa,502,27,61,0,0,25,47,0,3,63,0,18,15,41,0
SN,CS,chikitsa,503,28,61,0,0,26,46,0,3,64,0,19,15,40,0
SN,CS,chikitsa,504,27,61,0,0,26,46,0,3,64,0,19,15,41,0
SN,CS,chikitsa,505,27,60,0,0,26,45,0,3,63,0,18,15,44,0
SN,CS,chikitsa,506,27,60,0,0,25,45,0,3,63,0,18,15,45,0
SN,CS,chikitsa,507,27,60,0,0,23,44,0,4,63,0,19,15,46,0
SN,CS,chikitsa,508,27,59,0,0,23,44,0,4,63,0,19,15,47,0
SN,CS,chikitsa,509,26,59,0,0,23,44,0,4,62,0,18,16,49,0
SN,CS,chikitsa,510,27,58,0,0,23,44,0,4,62,0,17,15,51,0
SN,CS,chikitsa,511,26,58,0,0,24,44,0,4,61,0,18,16,50,0
SN,CS,chikitsa,512,26,58,0,0,24,44,0,4,60,0,19,15,51,0
SN,CS,chikitsa,513,26,59,0,0,25,44,0,4,59,0,19,17,51,0
SN,CS,chikitsa,514,27,59,0,0,24,44,0,4,59,0,18,17,52,0
SN,CS,chikitsa,515,29,60,0,0,24,45,0,3,57,0,18,16,52,0
SN,CS,chikitsa,516,30,60,0,0,23,45,0,3,56,0,19,16,52,0
SN,CS,chikitsa,517,28,60,0,0,24,45,0,3,56,0,19,16,53,0
SN,CS,chikitsa,518,28,60,0,0,25,45,0,3,55,0,20,16,52,0
SN,CS,chikitsa,519,29,59,0,0,27,45,0,3,55,0,20,16,50,0
SN,CS,chikitsa,520,30,59,0,0,28,45,0,3,54,0,19,16,50,0
SN,CS,chikitsa,521,32,60,0,0,29,44,0,3,54,0,20,16,49,0
SN,CS,chikitsa,522,33,60,0,0,28,43,0,4,54,0,20,16,49,0
SN,CS,chikitsa,523,34,61,0,0,29,43,0,4,54,0,20,16,46,0
SN,CS,chikitsa,524,34,62,0,0,29,43,0,4,52,0,20,16,47,0
SN,CS,chikitsa,525,34,62,0,0,31,43,0,4,51,0,22,16,47,0
SN,CS,chikitsa,526,34,62,0,0,30,42,0,5,50,0,23,17,47,0
SN,CS,chikitsa,527,35,62,0,0,32,42,0,5,48,0,23,17,46,0
SN,CS,chikitsa,528,36,62,0,0,32,42,0,5,49,0,21,16,47,0
SN,CS,chikitsa,529,34,61,1,1,33,41,0,5,52,0,21,17,46,0
SN,CS,chikitsa,530,34,62,1,1,33,40,0,6,51,0,21,17,46,0
SN,CS,chikitsa,531,33,62,1,1,34,40,0,6,51,0,22,17,47,0
SN,CS,chikitsa,532,31,63,1,1,34,41,0,5,51,0,22,17,48,0
SN,CS,chikitsa,533,32,64,1,1,33,40,0,5,50,0,23,18,49,0
SN,CS,chikitsa,534,29,64,1,1,33,39,0,6,53,0,23,18,49,0
SN,CS,chikitsa,535,33,64,1,1,33,39,0,6,52,0,26,18,47,0
SN,CS,chikitsa,536,33,63,1,1,34,39,0,6,52,0,27,17,47,0
SN,CS,chikitsa,537,34,63,1,1,35,39,0,6,52,0,27,20,48,0
SN,CS,chikitsa,538,35,64,1,1,34,38,0,7,51,0,26,21,50,0
SN,CS,chikitsa,539,37,64,1,1,33,38,0,7,49,0,26,22,52,0
SN,CS,chikitsa,540,38,63,1,1,33,38,0,7,49,0,26,23,53,0
SN,CS,chikitsa,541,38,62,2,2,33,37,0,7,52,0,25,22,53,0
SN,CS,chikitsa,542,39,62,2,2,34,37,0,7,53,0,25,21,51,0
SN,CS,chikitsa,543,39,62,2,2,35,37,0,7,54,0,24,20,51,0
SN,CS,chikitsa,544,40,62,2,2,36,37,0,7,54,0,24,20,49,0
SN,CS,chikitsa,545,41,62,2,2,36,36,0,7,55,1,24,19,49,0
SN,CS,chikitsa,546,41,61,2,2,37,35,0,7,53,2,25,20,47,0
SN,CS,chikitsa,547,40,60,2,2,37,36,0,6,54,2,25,20,48,0
SN,CS,chikitsa,548,39,61,2,2,37,36,0,6,54,2,25,20,48,0
SN,CS,chikitsa,549,39,61,2,2,35,35,0,7,53,2,26,21,49,0
SN,CS,chikitsa,550,39,62,2,2,33,34,0,8,54,2,25,21,50,0
SN,CS,chikitsa,551,39,61,2,2,33,33,0,9,54,2,26,21,50,0
SN,CS,chikitsa,552,41,61,2,2,33,32,0,10,53,2,25,21,50,0
SN,CS,chikitsa,553,40,61,2,2,32,32,0,11,53,2,24,21,50,0
SN,CS,chikitsa,554,40,61,2,2,31,32,0,11,53,2,25,21,50,0
SN,CS,chikitsa,555,40,62,2,2,30,32,0,12,55,2,26,20,48,0
SN,CS,chikitsa,556,40,62,2,2,30,32,0,12,55,2,26,19,49,0
SN,CS,chikitsa,557,40,60,3,2,30,32,0,11,55,2,25,19,51,0
SN,CS,chikitsa,558,40,59,4,3,31,31,0,11,53,2,25,20,51,0
SN,CS,chikitsa,559,40,60,4,3,31,31,0,11,53,2,25,19,51,0
SN,CS,chikitsa,560,42,60,4,3,31,31,0,11,52,2,26,19,49,0
SN,CS,chikitsa,561,42,59,5,4,32,30,0,11,54,2,25,19,51,0
SN,CS,chikitsa,562,42,59,5,4,33,30,0,11,54,2,23,20,51,0
SN,CS,chikitsa,563,43,58,5,4,32,29,0,12,54,2,23,19,50,0
SN,CS,chikitsa,564,42,58,5,4,32,28,0,13,54,2,23,19,51,0
SN,CS,chikitsa,565,40,57,5,4,33,28,0,13,57,2,22,19,51,0
SN,CS,chikitsa,566,39,57,5,4,33,28,0,13,58,2,22,20,50,0
SN,CS,chikitsa,567,40,56,5,4,32,28,0,13,60,2,22,20,49,0
SN,CS,chikitsa,568,39,56,5,4,31,28,0,13,59,2,22,20,52,0
SN,CS,chikitsa,569,38,57,5,4,30,27,0,13,60,2,24,21,53,0
SN,CS,chikitsa,570,38,57,5,4,29,27,0,13,61,2,24,20,54,0
SN,CS,chikitsa,571,36,56,5,4,28,28,0,13,62,2,23,19,55,0
SN,CS,chikitsa,572,35,57,5,4,28,29,0,12,63,2,23,19,54,0
SN,CS,chikitsa,573,34,57,5,4,27,28,0,13,63,2,23,19,56,0
SN,CS,chikitsa,574,35,56,5,4,27,28,0,13,64,2,24,19,54,0
SN,CS,chikitsa,575,36,56,5,4,24,27,0,14,65,2,23,18,54,0
SN,CS,chikitsa,576,35,57,5,4,24,27,0,14,65,2,23,19,53,0
SN,CS,chikitsa,577,36,57,5,4,24,27,0,14,65,2,23,19,55,0
SN,CS,chikitsa,578,36,57,5,4,24,27,0,14,65,2,23,19,55,0
SN,CS,chikitsa,579,36,60,4,3,23,28,0,14,61,2,24,19,55,0
SN,CS,chikitsa,580,36,59,4,3,23,29,0,13,62,2,23,19,56,0
SN,CS,chikitsa,581,36,59,4,3,22,29,0,13,62,2,22,19,56,0
SN,CS,chikitsa,582,36,59,4,3,21,29,0,13,61,2,23,19,57,0
SN,CS,chikitsa,583,34,58,4,3,22,30,0,13,64,2,22,18,57,0
SN,CS,chikitsa,584,34,58,4,3,22,31,0,12,63,2,23,18,57,0
SN,CS,chikitsa,585,31,58,4,3,21,31,0,12,64,2,20,19,58,0
SN,CS,chikitsa,586,32,58,4,3,20,31,0,12,64,2,20,19,58,0
SN,CS,chikitsa,587,30,58,4,3,19,31,0,12,62,2,21,17,58,0
SN,CS,chikitsa,588,30,57,4,3,19,32,0,11,62,2,21,16,58,0
SN,CS,chikitsa,589,28,57,4,3,21,32,0,11,62,2,22,15,58,0
SN,CS,chikitsa,590,26,58,4,3,21,32,0,11,62,2,22,15,57,0
SN,CS,chikitsa,591,27,59,3,2,21,33,0,11,60,2,22,15,57,0
SN,CS,chikitsa,592,26,59,3,2,20,33,0,11,60,2,22,15,59,0
SN,CS,chikitsa,593,25,59,3,2,18,33,0,11,61,2,23,15,60,0
SN,CS,chikitsa,594,27,59,3,2,18,33,0,11,59,2,23,15,60,0
SN,CS,chikitsa,595,29,60,3,2,18,34,0,11,58,1,24,15,59,0
SN,CS,chikitsa,596,30,61,3,2,18,35,0,11,59,0,23,14,60,0
SN,CS,chikitsa,597,31,61,3,2,20,35,0,11,59,0,25,13,60,0
SN,CS,chikitsa,598,31,61,3,2,21,34,0,12,60,0,24,13,59,0
SN,CS,chikitsa,599,31,61,3,2,22,35,0,11,61,0,24,12,58,0
SN,CS,chikitsa,600,33,60,3,2,22,36,0,10,59,0,25,12,58,0
SN,CS,chikitsa,601,35,62,3,2,24,36,0,9,58,1,28,12,56,0
SN,CS,chikitsa,602,35,62,3,2,23,36,0,9,58,1,28,13,58,0
SN,CS,chikitsa,603,37,62,3,2,23,37,0,8,57,1,27,14,59,0
SN,CS,chikitsa,604,40,62,3,2,23,37,0,8,55,1,26,15,60,0
SN,CS,chikitsa,605,41,61,3,3,24,37,0,7,57,1,25,15,59,0
SN,CS,chikitsa,606,43,61,3,3,24,37,0,7,57,1,24,15,58,0
SN,CS,chikitsa,607,45,62,3,3,27,37,0,7,61,2,26,16,55,0
SN,CS,chikitsa,608,45,62,3,2,27,37,0,7,63,2,27,15,55,0
SN,CS,chikitsa,609,45,60,3,2,28,36,0,7,62,3,28,16,53,0
SN,CS,chikitsa,610,42,60,3,2,29,36,0,7,64,3,27,16,54,0
SN,CS,chikitsa,611,41,62,2,1,27,37,0,7,63,3,27,15,54,0
SN,CS,chikitsa,612,41,62,2,1,27,37,0,7,63,3,28,14,54,0
SN,CS,chikitsa,613,40,62,2,1,27,38,0,6,65,3,28,13,54,0
SN,CS,chikitsa,614,42,62,2,1,28,39,0,5,64,3,28,13,52,0
SN,CS,chikitsa,615,42,62,2,1,27,39,0,5,63,3,28,13,54,0
SN,CS,chikitsa,616,42,63,2,1,27,39,0,5,61,3,27,12,57,0
SN,CS,chikitsa,617,41,63,2,1,28,39,0,5,59,3,27,13,58,0
SN,CS,chikitsa,618,41,63,2,1,28,39,0,5,60,3,27,14,56,0
SN,CS,chikitsa,619,41,62,2,1,27,40,0,5,59,3,26,13,57,0
SN,CS,chikitsa,620,42,61,2,1,27,40,0,5,60,3,26,13,56,0
SN,CS,chikitsa,621,42,61,2,1,27,40,0,5,60,3,27,13,55,0
SN,CS,chikitsa,622,41,60,2,1,27,40,0,5,60,3,29,13,55,0
SN,CS,chikitsa,623,41,60,2,1,27,41,0,4,61,3,29,13,54,0
SN,CS,chikitsa,624,42,60,2,1,27,41,0,4,61,3,28,13,54,0
SN,CS,chikitsa,625,42,59,2,1,29,41,0,4,60,3,27,14,54,0
SN,CS,chikitsa,626,43,58,2,1,29,42,0,3,60,3,26,12,57,0
SN,CS,chikitsa,627,42,59,2,1,28,42,0,3,59,3,27,12,55,0
SN,CS,chikitsa,628,43,59,2,1,27,42,0,3,60,3,27,12,54,0
SN,CS,chikitsa,629,44,57,2,1,27,42,0,3,61,3,27,11,55,0
SN,CS,chikitsa,630,45,57,2,1,27,42,0,3,60,3,28,11,54,0
SN,CS,chikitsa,631,46,57,2,1,27,42,0,3,60,3,28,11,53,0
SN,CS,chikitsa,632,48,56,2,1,28,42,0,3,61,3,28,12,52,0
SN,CS,chikitsa,633,48,57,2,1,26,42,0,3,59,3,29,12,52,0
SN,CS,chikitsa,634,49,58,2,1,26,42,0,3,58,3,30,12,53,0
SN,CS,chikitsa,635,49,58,2,1,27,41,0,4,58,3,30,11,53,0
SN,CS,chikitsa,636,48,58,2,1,28,41,0,4,58,3,29,12,53,0
SN,CS,chikitsa,637,50,59,2,1,28,41,0,4,58,3,28,11,52,0
SN,CS,chikitsa,638,49,59,2,1,29,41,0,4,59,3,28,11,51,0
SN,CS,chikitsa,639,48,59,2,1,28,41,0,4,62,3,27,11,49,0
SN,CS,chikitsa,640,48,59,3,1,29,40,0,4,62,3,28,10,50,0
SN,CS,chikitsa,641,47,59,3,1,29,40,0,4,61,3,28,10,52,0
SN,CS,chikitsa,642,47,59,4,2,31,39,0,4,61,3,29,10,51,0
SN,CS,chikitsa,643,47,59,4,2,31,39,0,4,59,3,30,10,52,0
SN,CS,chikitsa,644,44,59,5,2,31,39,0,4,61,3,32,10,53,0
SN,CS,chikitsa,645,43,58,5,2,31,39,0,4,61,3,31,10,53,0
SN,CS,chikitsa,646,42,59,5,2,30,39,0,4,63,3,31,10,52,0
SN,CS,chikitsa,647,41,60,5,2,29,39,0,4,62,3,29,11,51,0
SN,CS,chikitsa,648,41,60,5,2,29,40,0,3,61,3,29,11,52,0
SN,CS,chikitsa,649,42,60,5,2,28,40,0,3,61,3,29,11,52,0
SN,CS,chikitsa,650,41,60,5,2,28,40,0,3,63,3,29,11,51,0
SN,CS,chikitsa,651,40,58,5,2,27,41,0,3,63,2,26,11,52,0
SN,CS,chikitsa,652,37,59,5,2,27,42,0,2,64,2,26,10,52,0
SN,CS,chikitsa,653,35,59,5,2,28,42,0,2,63,2,27,11,50,0
SN,CS,chikitsa,654,33,59,5,2,28,42,0,2,64,2,28,10,49,0
SN,CS,chikitsa,655,34,60,5,1,27,43,0,2,61,2,28,10,50,0
SN,CS,chikitsa,656,35,61,5,1,27,43,0,2,60,2,28,10,49,0
SN,CS,chikitsa,657,34,61,5,1,25,43,0,3,55,1,26,9,50,0
SN,CS,chikitsa,658,34,62,4,1,24,44,0,3,53,1,26,10,50,0
SN,CS,chikitsa,659,34,63,4,1,23,45,0,3,54,0,26,9,52,0
SN,CS,chikitsa,660,35,64,4,1,23,45,0,3,52,0,26,9,52,0
SN,CS,chikitsa,661,36,63,4,1,24,45,0,3,52,0,26,9,51,0
SN,CS,chikitsa,662,37,64,4,1,23,45,0,3,52,0,25,10,52,0
