Text_Type,Book,Chapter,Window,LG,LLG,L,GLL,GGL,LGL,G,GGG,LGG,GLG,LLL,GG,LL
SN,AH,nidana,733,0,7,0,7,18,29,23,30,8,27,0,0,0
SN,AH,nidana,734,0,6,1,7,17,29,22,30,9,28,0,0,0
SN,AH,nidana,735,0,6,1,7,18,31,22,31,9,29,0,0,0
SN,AH,nidana,736,0,5,1,5,19,31,22,33,9,29,0,0,0
SN,AH,nidana,737,0,5,1,4,20,30,21,34,10,30,1,0,0
SN,AH,nidana,738,0,6,1,4,21,28,21,34,11,29,1,0,0
SN,AH,nidana,739,0,6,1,4,22,29,21,33,10,29,1,0,0
SN,AH,nidana,740,0,7,1,4,23,30,21,30,10,29,1,0,0
SN,AH,nidana,741,0,7,1,5,23,30,21,29,12,27,1,0,0
SN,AH,nidana,742,0,6,1,5,24,30,21,28,13,27,1,0,0
SN,AH,nidana,743,0,7,1,5,25,29,21,27,13,27,1,0,0
SN,AH,nidana,744,0,6,1,6,25,28,21,26,13,29,1,0,0
SN,AH,nidana,745,0,5,1,6,26,28,21,27,12,29,1,0,0
SN,AH,nidana,746,0,6,1,5,27,28,21,27,11,29,1,0,0
SN,AH,nidana,747,0,7,1,5,26,27,21,27,11,30,1,0,0
SN,AH,nidana,748,0,8,1,5,25,28,21,26,12,29,1,0,0
SN,AH,nidana,749,0,8,1,5,23,28,21,27,12,30,1,0,0
SN,AH,nidana,750,0,8,1,4,24,28,21,26,12,31,1,0,0
SN,AH,nidana,751,0,8,1,4,24,28,21,28,11,30,1,0,0
SN,AH,nidana,752,0,7,2,3,23,29,21,26,12,30,1,0,0
SN,AH,nidana,753,0,7,2,3,21,28,21,26,12,33,1,0,0
SN,AH,nidana,754,0,7,2,3,20,29,22,25,9,34,1,0,0
SN,AH,nidana,755,0,7,2,4,21,30,22,22,9,34,1,0,0
SN,AH,nidana,756,0,7,2,4,22,29,22,21,10,34,1,0,0
SN,AH,nidana,757,0,7,2,5,23,27,22,21,10,34,1,0,0
SN,AH,nidana,758,0,7,2,4,23,26,22,22,10,35,1,0,0
SN,AH,nidana,759,0,8,1,4,23,26,23,22,9,35,1,0,0
SN,AH,nidana,760,0,9,1,4,24,25,23,22,9,34,1,0,0
SN,AH,nidana,761,0,10,1,5,25,24,22,21,9,35,2,0,0
SN,AH,nidana,762,0,11,1,6,23,25,23,21,8,33,1,0,0
SN,AH,nidana,763,0,12,1,6,23,24,23,23,7,32,1,0,0
SN,AH,nidana,764,0,12,1,7,21,25,23,23,8,31,1,0,0
SN,AH,nidana,765,0,11,1,7,22,24,23,24,9,30,1,0,0
SN,AH,nidana,766,0,11,1,6,23,24,23,25,8,30,1,0,0
SN,AH,nidana,767,0,12,1,6,23,24,23,26,7,29,1,0,0
SN,AH,nidana,768,0,11,1,6,22,25,23,29,7,27,1,0,0
SN,AH,nidana,769,0,11,1,6,23,24,22,32,8,26,1,0,0
SN,AH,nidana,770,0,11,1,7,22,24,22,31,8,27,1,0,0
SN,AH,nidana,771,0,12,1,8,24,23,21,33,12,29,1,0,0
SN,AH,nidana,772,0,11,1,8,23,23,21,34,12,30,1,0,0
SN,AH,nidana,773,0,10,1,8,23,21,21,35,12,32,1,0,0
SN,AH,nidana,774,0,10,1,8,25,21,21,34,13,30,1,0,0
SN,AH,nidana,775,0,10,1,8,26,20,21,34,14,29,1,0,0
SN,AH,nidana,776,0,11,1,8,26,20,21,32,14,30,1,0,0
SN,AH,nidana,777,0,11,0,9,26,18,21,32,17,31,1,0,0
SN,AH,nidana,778,0,11,0,9,27,17,21,33,18,29,1,0,0
SN,AH,nidana,779,0,10,0,9,27,17,21,34,18,29,1,0,0
SN,AH,nidana,780,0,10,0,8,26,16,21,35,20,29,1,0,0
SN,AH,nidana,781,0,10,0,8,27,16,21,36,19,28,1,0,0
SN,AH,nidana,782,0,10,0,7,26,17,21,36,20,28,1,0,0
SN,AH,nidana,783,0,10,0,7,25,17,21,37,20,28,1,0,0
SN,AH,nidana,784,0,9,0,7,28,16,21,35,21,28,1,0,0
SN,AH,nidana,785,0,8,0,7,28,16,21,35,22,28,1,0,0
SN,AH,nidana,786,0,7,0,6,26,17,22,37,22,27,0,0,0
SN,AH,nidana,787,0,6,0,5,26,17,22,36,24,28,0,0,0
SN,AH,nidana,788,0,4,0,5,26,18,22,35,25,29,0,0,0
SN,AH,nidana,789,0,6,0,4,26,17,22,36,24,29,0,0,0
SN,AH,nidana,790,0,6,0,4,24,18,22,37,23,30,0,0,0
SN,AH,nidana,791,0,6,0,4,22,19,22,37,23,31,0,0,0
SN,AH,nidana,792,0,5,0,4,22,19,22,38,23,31,0,0,0
SN,AH,nidana,793,0,5,0,4,22,19,22,36,23,33,0,0,0
SN,AH,nidana,794,0,6,0,4,22,21,23,33,22,31,0,0,0
SN,AH,nidana,795,0,8,0,4,22,21,23,32,22,30,0,0,0
SN,AH,nidana,796,0,6,0,4,19,24,24,30,18,27,0,0,0
SN,AH,nidana,797,0,6,0,5,19,25,24,30,18,25,0,0,0
SN,AH,nidana,798,0,6,0,5,18,26,24,30,18,25,0,0,0
SN,AH,nidana,799,0,6,0,5,17,25,23,30,19,29,0,0,0
SN,AH,nidana,800,0,6,0,5,15,27,23,30,18,30,0,0,0
SN,AH,nidana,801,0,6,0,5,14,27,23,31,18,30,0,0,0
SN,AH,nidana,802,0,6,1,6,14,29,23,30,15,28,0,0,0
SN,AH,nidana,803,0,6,1,6,15,30,23,29,14,28,0,0,0
SN,AH,nidana,804,0,6,1,6,16,30,23,28,13,29,0,0,0
SN,AH,nidana,805,0,7,1,6,17,29,22,27,16,29,0,0,0
SN,AH,nidana,806,0,8,1,6,16,30,22,27,16,28,0,0,0
SN,AH,nidana,807,0,9,1,6,17,30,22,26,15,28,0,0,0
SN,AH,nidana,808,0,9,1,6,19,30,22,24,16,27,0,0,0
SN,AH,nidana,809,0,9,2,6,18,31,21,24,17,26,0,0,0
SN,AH,nidana,810,0,9,2,6,17,31,21,24,17,27,0,0,0
SN,AH,nidana,811,0,9,2,6,18,32,21,22,17,27,0,0,0
SN,AH,nidana,812,0,9,3,6,18,32,20,24,16,26,0,0,0
SN,AH,nidana,813,0,10,3,7,19,31,19,23,17,27,0,0,0
SN,AH,nidana,814,0,8,3,8,19,33,19,21,17,28,0,0,0
SN,AH,nidana,815,0,9,3,8,20,32,18,23,18,29,0,0,1
SN,AH,nidana,816,0,10,3,8,20,31,18,25,17,28,0,0,1
SN,AH,nidana,817,0,11,3,8,19,31,18,25,17,28,0,0,1
SN,AH,nidana,818,0,11,3,8,19,31,18,24,18,28,0,0,1
SN,AH,nidana,819,0,10,3,7,20,31,18,25,18,28,0,0,1
SN,AH,nidana,820,0,8,3,6,21,31,18,26,18,29,0,0,1
SN,AH,nidana,821,0,8,3,6,21,29,18,27,19,29,0,0,1
SN,AH,nidana,822,0,8,3,5,22,28,18,26,20,30,0,0,1
SN,AH,nidana,823,0,8,3,5,22,28,18,27,20,29,0,0,1
SN,AH,nidana,824,0,9,3,5,22,29,19,28,18,25,0,0,1
SN,AH,nidana,825,0,9,3,6,24,28,18,28,20,24,0,0,1
SN,AH,nidana,826,0,9,3,7,24,29,18,26,21,23,0,0,1
SN,AH,nidana,827,0,10,2,6,24,27,18,28,22,24,1,0,1
SN,AH,nidana,828,0,10,2,6,22,27,18,27,23,26,1,0,1
SN,AH,nidana,829,0,11,2,7,23,26,17,27,25,25,1,0,1
SN,AH,nidana,830,0,10,2,8,22,27,18,29,20,25,1,0,1
SN,AH,nidana,831,0,10,3,8,21,27,17,29,20,26,1,0,1
SN,AH,nidana,832,0,10,3,8,21,27,17,30,20,25,1,0,1
SN,AH,nidana,833,0,11,3,8,19,27,17,32,19,25,1,0,1
SN,AH,nidana,834,0,11,2,8,18,28,18,33,17,26,1,0,1
SN,AH,nidana,835,0,12,2,9,17,28,18,33,16,26,1,0,1
SN,AH,nidana,836,0,12,2,9,16,27,18,35,16,26,1,0,1
SN,AH,nidana,837,0,12,1,9,16,28,19,33,15,28,1,0,1
SN,AH,nidana,838,0,11,1,8,14,29,20,36,13,27,1,0,1
SN,AH,nidana,839,0,12,1,9,15,27,19,36,13,29,1,0,1
SN,AH,nidana,840,0,11,1,9,15,29,20,32,13,27,1,0,0
SN,AH,nidana,841,0,11,1,10,16,28,19,29,15,29,2,0,0
SN,AH,nidana,842,0,11,2,10,16,29,18,28,15,29,2,0,0
SN,AH,nidana,843,0,11,2,10,19,29,18,28,14,27,2,0,0
SN,AH,nidana,844,0,11,2,10,18,29,18,27,15,28,2,0,0
SN,AH,nidana,845,0,12,2,10,19,29,18,26,15,27,2,0,0
SN,AH,nidana,846,0,13,2,9,20,29,18,25,15,27,2,0,0
SN,AH,nidana,847,0,13,2,9,21,29,18,25,15,26,2,0,0
SN,AH,nidana,848,0,13,2,10,21,29,18,24,16,25,2,0,0
SN,AH,nidana,849,0,12,2,11,20,30,17,24,17,27,2,0,0
SN,AH,nidana,850,0,14,2,10,19,31,18,23,15,26,2,0,0
SN,AH,nidana,851,0,14,2,9,20,30,18,24,15,26,2,0,0
SN,AH,nidana,852,0,13,2,8,20,31,19,22,14,28,1,0,0
SN,AH,nidana,853,0,13,2,8,22,31,19,22,13,27,1,0,0
SN,AH,nidana,854,0,12,2,7,20,32,20,23,12,27,1,0,0
SN,AH,nidana,855,0,12,2,7,20,33,20,21,12,28,1,0,0
SN,AH,nidana,856,0,12,1,9,19,33,21,20,12,28,1,0,0
SN,AH,nidana,857,0,11,1,11,18,35,21,19,13,33,2,0,0
SN,AH,nidana,858,0,10,1,11,19,35,21,17,13,35,2,0,0
SN,AH,nidana,859,0,11,1,11,18,35,21,16,13,36,2,0,0
SN,AH,nidana,860,0,10,1,10,18,35,21,17,14,36,2,0,0
SN,AH,nidana,861,0,11,1,10,18,35,21,16,14,36,2,0,0
SN,AH,nidana,862,0,11,1,10,18,33,21,16,14,33,2,0,0
SN,AH,nidana,863,0,12,1,10,18,33,21,15,15,32,2,0,0
SN,AH,nidana,864,0,11,1,8,17,32,21,15,15,29,2,0,0
SN,AH,nidana,865,0,11,1,8,18,30,21,16,14,30,2,0,0
SN,AH,nidana,866,0,10,1,7,17,30,22,16,12,28,1,0,0
SN,AH,nidana,867,0,9,0,7,18,29,23,18,12,27,1,0,0
SN,AH,nidana,868,0,9,0,7,16,29,23,18,13,28,1,0,0
SN,AH,nidana,869,0,10,0,7,17,29,22,20,15,29,1,1,0
SN,AH,nidana,870,0,9,0,8,18,29,22,20,15,30,1,1,0
SN,AH,nidana,871,0,9,0,9,19,29,21,22,15,32,1,1,0
SN,AH,nidana,872,0,9,1,10,18,30,20,22,14,34,1,1,0
SN,AH,nidana,873,0,9,1,10,21,30,20,21,12,36,1,1,0
SN,AH,nidana,874,0,9,1,10,23,29,21,20,11,36,1,1,0
SN,AH,nidana,875,0,8,1,11,25,28,20,20,13,39,1,1,0
SN,AH,nidana,876,0,7,1,12,26,28,20,20,12,41,1,1,0
SN,AH,nidana,877,0,7,1,13,29,29,19,21,12,39,1,1,0
SN,AH,nidana,878,0,7,1,13,27,29,19,23,12,39,1,1,0
SN,AH,nidana,879,0,7,1,13,27,29,19,24,12,38,1,1,0
SN,AH,nidana,880,0,7,1,12,28,28,19,26,13,36,1,1,0
SN,AH,nidana,881,0,6,1,10,29,27,18,28,14,39,1,1,0
SN,AH,nidana,882,0,6,2,9,29,25,17,28,15,34,0,1,0
SN,AH,nidana,883,0,6,2,9,29,26,17,29,15,32,0,1,0
SN,AH,nidana,884,0,5,2,10,29,25,17,30,16,31,0,1,0
SN,AH,nidana,885,0,5,2,10,30,25,17,29,16,31,0,1,0
SN,AH,nidana,886,0,5,2,10,30,25,17,28,17,31,0,1,0
SN,AH,nidana,887,0,5,2,10,31,26,17,29,17,33,0,1,0
SN,AH,nidana,888,0,4,2,11,32,26,17,27,16,35,0,1,0
SN,AH,nidana,889,0,4,2,12,35,26,17,28,17,37,0,1,0
SN,AH,nidana,890,0,4,2,12,34,26,17,28,17,38,0,1,0
SN,AH,nidana,891,0,4,2,12,34,27,17,30,17,40,0,1,0
SN,AH,nidana,892,0,4,2,12,35,27,17,27,17,42,0,1,0
SN,AH,nidana,893,0,5,2,12,34,27,17,27,17,42,0,1,0
SN,AH,nidana,894,0,4,2,13,33,26,18,26,15,40,0,0,0
SN,AH,nidana,895,0,4,2,13,31,25,17,27,17,41,0,0,0
SN,AH,nidana,896,0,3,2,12,30,25,18,25,16,41,0,0,0
SN,AH,nidana,897,0,4,1,11,30,24,19,26,16,39,0,0,0
SN,AH,nidana,898,0,4,1,10,29,23,19,27,17,38,0,0,0
SN,AH,nidana,899,0,4,1,9,29,22,18,28,20,37,0,0,0
SN,AH,nidana,900,0,4,1,8,27,22,19,30,18,34,0,0,0
SN,AH,nidana,901,0,4,2,7,25,22,18,32,18,33,0,0,0
SN,AH,nidana,902,0,5,2,6,23,21,19,33,17,32,0,0,0
SN,AH,nidana,903,0,5,3,6,23,22,18,34,17,30,0,0,0
SN,AH,nidana,904,0,6,3,6,24,22,18,32,18,29,0,0,0
SN,AH,nidana,905,0,6,4,6,23,22,17,32,17,31,0,0,0
SN,AH,nidana,906,0,6,4,6,24,24,18,30,17,27,0,0,0
SN,AH,nidana,907,0,6,3,5,24,25,19,30,15,29,0,0,0
SN,AH,nidana,908,0,7,3,5,25,23,19,30,15,29,0,0,0
SN,AH,nidana,909,0,7,3,4,25,24,19,31,14,29,0,0,0
SN,AH,nidana,910,0,7,3,4,24,24,19,32,14,29,0,0,0
SN,AH,nidana,911,0,7,3,4,27,23,18,31,15,30,0,0,0
SN,AH,nidana,912,0,7,3,4,28,22,18,32,15,29,0,0,0
SN,AH,nidana,913,0,7,3,3,27,22,18,35,15,28,0,0,0
SN,AH,nidana,914,0,7,3,3,24,24,19,35,15,26,0,0,0
SN,AH,nidana,915,0,7,3,3,23,25,19,36,15,25,0,0,0
SN,AH,nidana,916,0,7,3,3,23,27,19,36,15,23,0,0,0
SN,AH,nidana,917,0,7,3,3,22,27,19,38,15,22,0,0,0
SN,AH,nidana,918,0,7,3,3,22,28,19,39,14,21,0,0,0
SN,AH,nidana,919,1,9,3,3,23,27,18,40,15,22,0,0,0
SN,AH,nidana,920,1,10,3,3,23,29,19,39,13,19,0,0,0
SN,AH,nidana,921,1,10,3,3,24,29,19,40,13,17,0,0,0
SN,AH,nidana,922,1,9,3,3,25,29,19,38,15,17,0,0,0
SN,AH,nidana,923,1,10,3,3,23,30,19,39,14,17,0,0,0
SN,AH,nidana,924,1,11,3,3,21,31,20,40,11,16,0,0,0
SN,AH,nidana,925,1,10,3,3,21,31,20,39,12,17,0,0,0
SN,AH,nidana,926,1,10,2,3,21,31,21,37,13,18,0,0,0
SN,AH,nidana,927,1,9,2,5,20,30,20,36,15,21,0,0,0
SN,AH,nidana,928,1,10,1,5,20,30,21,33,15,23,0,0,0
SN,AH,nidana,929,1,9,1,6,20,30,21,34,14,23,0,0,0
SN,AH,nidana,930,1,9,0,7,20,31,22,32,14,23,0,0,0
SN,AH,nidana,931,1,9,0,7,18,30,22,33,15,24,0,0,0
SN,AH,nidana,932,1,10,0,8,17,29,22,33,16,23,0,0,0
SN,AH,nidana,933,1,10,0,8,16,30,22,33,16,23,0,0,0
SN,AH,nidana,934,1,12,0,8,17,29,22,31,17,22,0,0,0
SN,AH,nidana,935,1,14,0,9,18,28,21,30,17,23,0,0,0
SN,AH,nidana,936,1,13,0,9,15,28,22,30,15,21,0,0,0
SN,AH,nidana,937,1,13,0,10,14,30,22,29,15,22,0,0,0
SN,AH,nidana,938,1,13,0,10,14,29,21,26,15,21,0,0,0
SN,AH,nidana,939,1,13,0,10,15,29,21,26,14,23,0,0,0
SN,AH,nidana,940,1,13,0,10,15,27,21,24,14,22,0,0,0
SN,AH,nidana,941,1,13,0,10,15,26,21,23,14,24,0,0,0
SN,AH,nidana,942,1,15,0,12,14,25,20,21,14,23,0,1,0
SN,AH,nidana,943,1,14,0,13,14,25,20,19,15,24,0,1,0
SN,AH,nidana,944,0,12,0,12,14,26,21,18,13,24,0,1,0
SN,AH,nidana,945,0,12,0,11,13,25,21,19,13,26,0,1,0
SN,AH,nidana,946,0,13,0,11,12,25,21,17,15,26,0,1,0
SN,AH,nidana,947,0,13,0,11,11,25,21,17,13,29,0,1,0
SN,AH,nidana,948,0,13,0,11,11,26,21,15,13,30,0,1,0
SN,AH,nidana,949,0,13,0,12,11,25,20,14,16,31,0,1,0
SN,AH,nidana,950,0,13,1,12,11,25,19,14,15,32,0,1,0
SN,AH,nidana,951,0,13,1,12,11,25,19,15,15,31,0,1,0
SN,AH,nidana,952,0,14,1,11,11,26,20,15,14,28,0,1,0
SN,AH,nidana,953,0,13,1,11,13,26,20,16,14,26,0,1,0
SN,AH,nidana,954,0,13,1,10,13,26,20,17,13,27,0,1,0
SN,AH,nidana,955,0,13,1,9,13,25,20,19,14,26,0,1,0
SN,AH,nidana,956,0,13,1,9,14,25,20,20,13,25,0,1,0
SN,AH,nidana,957,0,12,1,9,14,25,19,21,14,27,0,1,0
SN,AH,nidana,958,0,11,1,9,15,24,19,22,14,27,0,1,0
SN,AH,nidana,959,0,9,1,9,15,24,19,22,15,28,0,1,0
SN,AH,nidana,960,0,7,1,8,15,25,20,21,14,29,0,1,0
SN,AH,nidana,961,0,7,1,8,15,26,20,21,15,32,0,1,0
SN,AH,nidana,962,0,7,1,7,15,25,20,22,15,31,0,1,0
SN,AH,nidana,963,0,7,1,7,16,26,21,23,16,32,0,1,0
SN,AH,nidana,964,0,7,1,7,15,25,21,24,16,31,0,1,0
SN,AH,nidana,965,0,7,2,7,17,26,20,25,16,32,0,1,0
