Text_Type,Book,Chapter,Window,LLL,G,GLL,LLG,L,LGG,GGL,LGL,GLG,GGG,LG,LL,GG
SN,AH,sutra,3012,1,17,8,15,0,27,23,27,26,24,0,1,0
SN,AH,sutra,3013,1,17,9,15,0,25,24,28,25,24,0,1,0
SN,AH,sutra,3014,1,18,8,14,0,23,25,29,24,24,0,1,0
SN,AH,sutra,3015,1,18,8,14,0,23,24,29,24,25,0,1,0
SN,AH,sutra,3016,1,18,8,14,0,21,23,29,24,28,0,1,0
SN,AH,sutra,3017,1,18,8,13,0,21,24,29,24,28,0,1,0
SN,AH,sutra,3018,1,18,8,12,0,21,24,30,24,28,0,1,0
SN,AH,sutra,3019,1,17,8,12,0,20,25,29,27,29,0,1,0
SN,AH,sutra,3020,1,18,7,11,0,19,26,29,26,29,0,1,0
SN,AH,sutra,3021,1,18,5,10,0,19,27,30,26,30,0,1,0
SN,AH,sutra,3022,1,18,6,11,0,19,25,30,26,30,0,1,0
SN,AH,sutra,3023,1,17,8,12,0,21,26,29,25,29,0,1,0
SN,AH,sutra,3024,1,18,7,13,0,19,26,29,24,29,0,1,0
SN,AH,sutra,3025,1,17,7,12,1,20,25,30,25,28,0,1,0
SN,AH,sutra,3026,1,16,7,11,2,20,26,29,26,28,0,1,0
SN,AH,sutra,3027,1,15,7,10,3,19,26,30,27,28,0,1,0
SN,AH,sutra,3028,1,16,7,11,3,18,24,31,26,27,0,1,0
SN,AH,sutra,3029,1,15,7,12,3,19,25,31,27,28,1,1,0
SN,AH,sutra,3030,0,15,8,11,4,18,25,32,26,27,1,1,0
SN,AH,sutra,3031,0,14,9,11,4,17,24,32,30,27,1,1,0
SN,AH,sutra,3032,0,15,9,10,4,15,24,33,29,27,1,1,0
SN,AH,sutra,3033,0,14,8,10,4,16,24,33,30,31,1,2,0
SN,AH,sutra,3034,0,15,8,10,4,15,23,33,30,30,1,2,0
SN,AH,sutra,3035,1,14,9,11,4,17,23,33,29,29,1,2,0
SN,AH,sutra,3036,1,15,9,12,4,15,23,35,29,31,1,1,0
SN,AH,sutra,3037,1,15,9,11,4,15,22,34,30,33,1,1,0
SN,AH,sutra,3038,1,15,8,12,4,15,22,33,30,34,1,1,0
SN,AH,sutra,3039,1,14,8,13,5,16,20,32,31,34,1,1,0
SN,AH,sutra,3040,1,13,8,14,5,18,20,32,31,34,1,1,0
SN,AH,sutra,3041,1,13,8,14,5,19,20,31,32,33,1,1,0
SN,AH,sutra,3042,1,13,8,15,5,18,20,31,31,34,1,1,0
SN,AH,sutra,3043,1,12,11,15,5,18,20,29,32,35,1,1,0
SN,AH,sutra,3044,1,12,11,16,6,19,18,29,29,35,1,1,0
SN,AH,sutra,3045,1,12,11,17,6,20,17,28,28,36,1,1,0
SN,AH,sutra,3046,1,12,11,17,6,20,18,28,27,36,1,1,0
SN,AH,sutra,3047,1,11,10,16,6,24,19,28,27,36,1,1,0
SN,AH,sutra,3048,1,12,8,16,6,22,19,29,26,37,1,1,0
SN,AH,sutra,3049,1,11,10,15,6,24,21,28,27,35,1,1,0
SN,AH,sutra,3050,1,11,10,15,6,23,22,27,27,36,1,1,0
SN,AH,sutra,3051,1,12,10,15,5,22,21,27,26,39,1,1,0
SN,AH,sutra,3052,1,13,10,15,4,22,21,26,26,40,1,1,0
SN,AH,sutra,3053,1,13,10,13,4,21,22,26,27,41,1,1,0
SN,AH,sutra,3054,1,13,10,12,5,21,20,25,26,41,0,1,0
SN,AH,sutra,3055,1,14,10,13,4,21,20,25,25,41,0,1,0
SN,AH,sutra,3056,1,14,10,13,5,21,20,26,21,41,0,1,0
SN,AH,sutra,3057,1,14,11,13,5,21,19,28,21,39,0,1,0
SN,AH,sutra,3058,1,14,11,13,6,20,18,28,21,36,0,0,0
SN,AH,sutra,3059,1,13,10,13,7,20,18,28,19,39,0,0,0
SN,AH,sutra,3060,0,14,9,13,7,18,18,29,18,40,0,0,0
SN,AH,sutra,3061,0,14,9,12,7,17,17,28,18,36,0,0,0
SN,AH,sutra,3062,0,14,9,13,7,16,17,28,17,37,0,0,0
SN,AH,sutra,3063,0,14,9,13,7,16,18,27,17,37,0,0,0
SN,AH,sutra,3064,0,15,9,12,6,17,20,27,16,36,0,0,0
SN,AH,sutra,3065,0,15,10,11,6,20,22,26,20,36,0,0,0
SN,AH,sutra,3066,0,15,11,11,6,21,22,26,20,34,0,0,0
SN,AH,sutra,3067,0,15,12,10,6,21,21,26,21,34,0,0,0
SN,AH,sutra,3068,0,16,10,11,6,22,20,27,19,33,0,0,0
SN,AH,sutra,3069,0,17,10,10,5,21,21,27,20,33,0,0,0
SN,AH,sutra,3070,0,17,10,9,5,21,22,27,20,33,0,0,0
SN,AH,sutra,3071,0,17,10,9,5,21,21,26,21,34,0,0,0
SN,AH,sutra,3072,0,18,11,10,5,17,20,26,19,36,0,0,0
SN,AH,sutra,3073,0,18,11,10,5,17,21,26,20,34,0,0,0
SN,AH,sutra,3074,0,19,9,10,5,15,20,28,20,34,0,0,0
SN,AH,sutra,3075,0,19,9,12,4,19,19,28,19,35,0,1,0
SN,AH,sutra,3076,0,19,9,12,4,20,20,28,20,32,0,1,0
SN,AH,sutra,3077,0,18,9,12,5,20,21,28,19,32,0,1,0
SN,AH,sutra,3078,0,18,9,13,5,20,22,29,18,30,0,1,0
SN,AH,sutra,3079,1,18,9,13,4,22,21,28,20,30,0,1,0
SN,AH,sutra,3080,1,18,8,12,4,21,21,29,22,30,0,1,0
SN,AH,sutra,3081,1,19,8,11,3,23,21,28,23,29,0,1,0
SN,AH,sutra,3082,1,19,7,11,3,24,22,26,24,29,0,1,0
SN,AH,sutra,3083,1,19,7,11,2,27,24,25,24,30,1,1,0
SN,AH,sutra,3084,1,20,7,11,1,28,23,26,25,28,1,1,0
SN,AH,sutra,3085,1,20,8,10,1,28,23,25,25,29,1,1,0
SN,AH,sutra,3086,1,20,8,10,1,27,22,26,26,29,1,1,0
SN,AH,sutra,3087,1,19,8,9,1,30,23,27,28,26,1,1,0
SN,AH,sutra,3088,1,19,8,8,1,30,22,28,29,26,1,1,0
SN,AH,sutra,3089,1,18,8,8,1,29,22,27,33,27,1,1,0
SN,AH,sutra,3090,1,19,7,9,1,25,21,28,28,25,1,1,0
SN,AH,sutra,3091,1,19,7,10,1,23,21,28,28,26,1,1,0
SN,AH,sutra,3092,1,19,6,10,1,23,23,28,27,26,1,1,0
SN,AH,sutra,3093,1,19,5,9,1,21,23,28,29,28,1,1,0
SN,AH,sutra,3094,1,19,4,9,1,21,22,28,30,29,1,1,0
SN,AH,sutra,3095,1,18,5,10,1,23,21,27,34,28,1,1,0
SN,AH,sutra,3096,1,18,5,10,1,23,22,27,36,27,1,1,0
SN,AH,sutra,3097,1,18,4,9,1,23,22,27,38,27,1,1,0
SN,AH,sutra,3098,1,17,5,8,2,23,20,28,39,27,1,1,0
SN,AH,sutra,3099,1,16,5,8,3,24,20,27,40,26,1,1,0
SN,AH,sutra,3100,1,17,5,7,3,21,20,27,41,24,1,0,0
SN,AH,sutra,3101,3,16,6,7,3,22,19,26,42,24,1,0,0
SN,AH,sutra,3102,3,16,6,7,3,22,18,26,43,24,1,0,0
SN,AH,sutra,3103,3,15,6,6,4,23,16,26,45,24,1,0,0
SN,AH,sutra,3104,2,16,6,5,4,20,16,28,44,25,1,0,0
SN,AH,sutra,3105,2,15,6,5,4,20,16,28,46,28,2,0,0
SN,AH,sutra,3106,2,15,5,7,4,19,17,28,45,28,2,0,0
SN,AH,sutra,3107,4,14,6,8,4,20,16,27,44,29,2,0,0
SN,AH,sutra,3108,4,14,6,8,5,19,15,28,43,26,1,0,0
SN,AH,sutra,3109,4,13,6,10,6,18,15,28,43,25,1,0,0
SN,AH,sutra,3110,4,13,5,11,6,18,16,28,43,24,1,0,0
SN,AH,sutra,3111,4,12,5,10,6,19,21,27,43,25,2,0,0
SN,AH,sutra,3112,4,13,6,11,6,17,20,26,42,25,2,0,0
SN,AH,sutra,3113,4,13,7,12,6,17,19,26,42,24,2,0,0
SN,AH,sutra,3114,4,14,7,12,6,17,17,27,41,23,2,0,0
SN,AH,sutra,3115,4,14,7,11,6,17,15,27,43,24,2,0,0
SN,AH,sutra,3116,4,14,6,10,6,17,16,28,43,24,2,0,0
SN,AH,sutra,3117,4,13,6,10,7,17,15,28,45,23,2,0,0
SN,AH,sutra,3118,4,13,7,11,7,18,16,28,43,21,2,0,0
SN,AH,sutra,3119,5,12,8,11,7,19,16,27,46,19,2,0,0
SN,AH,sutra,3120,5,13,7,10,7,17,18,29,42,18,2,0,0
SN,AH,sutra,3121,5,12,7,11,7,17,18,31,40,20,3,0,0
SN,AH,sutra,3122,5,12,7,11,7,18,19,31,39,19,3,0,0
SN,AH,sutra,3123,6,12,6,12,6,21,20,29,38,20,3,0,0
SN,AH,sutra,3124,6,13,6,13,5,20,19,29,36,23,3,0,0
SN,AH,sutra,3125,6,13,6,12,5,20,20,29,35,24,3,0,0
SN,AH,sutra,3126,4,14,5,12,5,19,20,30,35,24,3,0,0
SN,AH,sutra,3127,4,15,5,13,4,19,21,30,34,23,3,0,0
SN,AH,sutra,3128,4,16,5,13,3,19,24,29,32,23,3,0,0
SN,AH,sutra,3129,4,15,6,14,3,20,25,27,35,24,3,0,0
SN,AH,sutra,3130,4,16,6,15,3,20,26,27,31,21,2,0,0
SN,AH,sutra,3131,4,15,7,13,4,20,26,27,32,21,2,0,0
SN,AH,sutra,3132,2,16,6,14,4,18,27,28,31,21,2,0,0
SN,AH,sutra,3133,2,17,6,15,3,18,26,28,30,22,2,0,0
SN,AH,sutra,3134,2,18,6,15,2,19,27,27,29,22,2,0,0
SN,AH,sutra,3135,2,17,9,17,2,22,27,27,30,24,2,0,0
SN,AH,sutra,3136,2,18,9,18,2,21,22,28,28,25,1,0,0
SN,AH,sutra,3137,2,18,8,18,2,21,22,29,27,26,1,0,0
SN,AH,sutra,3138,2,18,7,18,2,21,22,30,27,26,1,0,0
SN,AH,sutra,3139,2,18,7,18,2,21,22,30,27,26,1,0,0
SN,AH,sutra,3140,2,17,7,18,3,20,22,30,27,27,1,0,0
SN,AH,sutra,3141,3,16,8,18,3,21,21,28,29,28,1,0,0
SN,AH,sutra,3142,3,17,9,18,2,22,21,27,28,28,1,0,0
SN,AH,sutra,3143,3,17,10,19,2,23,21,27,29,32,1,0,0
SN,AH,sutra,3144,2,18,9,21,2,22,22,28,24,33,1,0,0
SN,AH,sutra,3145,2,17,11,21,2,22,20,27,27,34,1,0,0
SN,AH,sutra,3146,2,17,11,21,3,22,18,25,26,34,0,0,0
SN,AH,sutra,3147,2,17,12,22,3,21,17,25,26,34,0,0,0
SN,AH,sutra,3148,1,17,13,21,4,18,16,27,26,34,0,0,0
SN,AH,sutra,3149,1,17,13,20,4,19,17,27,28,31,0,0,0
SN,AH,sutra,3150,1,17,13,20,4,18,18,27,28,31,0,0,0
SN,AH,sutra,3151,1,16,13,21,4,20,19,26,28,31,0,0,0
SN,AH,sutra,3152,1,16,13,20,4,21,19,26,28,31,0,0,0
SN,AH,sutra,3153,1,16,13,21,4,21,17,26,29,31,0,0,0
SN,AH,sutra,3154,1,16,12,21,5,20,16,27,27,29,0,0,0
SN,AH,sutra,3155,1,15,12,21,5,22,15,25,29,31,0,0,0
SN,AH,sutra,3156,1,16,11,21,4,21,16,25,28,33,0,0,0
SN,AH,sutra,3157,1,15,12,19,5,26,16,25,31,34,0,0,0
SN,AH,sutra,3158,1,15,12,19,5,26,16,25,31,34,0,0,0
SN,AH,sutra,3159,1,14,12,17,5,26,18,24,35,34,0,0,0
SN,AH,sutra,3160,1,14,9,14,6,24,16,24,36,32,0,0,0
SN,AH,sutra,3161,1,14,9,15,6,25,16,23,36,31,0,0,0
SN,AH,sutra,3162,1,14,10,14,6,24,17,22,37,31,0,0,0
SN,AH,sutra,3163,1,14,11,14,6,24,18,22,36,30,0,0,0
SN,AH,sutra,3164,1,14,11,15,6,23,18,22,34,32,0,0,0
SN,AH,sutra,3165,1,14,11,15,5,25,19,21,35,32,0,0,0
SN,AH,sutra,3166,0,15,10,16,5,24,19,22,33,32,0,0,0
SN,AH,sutra,3167,0,14,9,16,5,24,19,23,35,33,0,0,0
SN,AH,sutra,3168,0,14,7,14,5,22,20,23,35,30,0,0,0
SN,AH,sutra,3169,1,14,9,12,5,23,19,26,39,30,0,0,0
SN,AH,sutra,3170,1,14,7,13,6,22,19,27,36,31,0,0,0
SN,AH,sutra,3171,1,15,8,12,5,23,19,27,37,29,0,0,0
SN,AH,sutra,3172,1,15,8,12,5,23,19,27,37,29,0,0,0
SN,AH,sutra,3173,1,16,7,12,4,23,20,26,36,31,0,0,0
SN,AH,sutra,3174,1,16,7,12,4,22,19,26,35,34,0,0,0
SN,AH,sutra,3175,1,16,7,12,4,22,19,27,36,34,0,0,0
SN,AH,sutra,3176,1,17,7,11,4,19,22,28,36,33,0,0,0
SN,AH,sutra,3177,1,17,7,11,4,18,21,28,36,35,0,0,0
SN,AH,sutra,3178,1,17,8,10,4,17,20,28,37,36,0,0,0
SN,AH,sutra,3179,1,18,9,10,3,17,20,28,37,35,0,0,0
SN,AH,sutra,3180,1,18,9,9,4,16,19,30,37,33,0,0,0
SN,AH,sutra,3181,1,17,10,10,4,18,18,30,38,32,0,0,0
SN,AH,sutra,3182,1,17,9,10,4,13,18,30,37,31,0,0,0
SN,AH,sutra,3183,1,17,9,9,4,11,18,31,40,30,0,0,0
SN,AH,sutra,3184,1,17,9,9,5,11,15,32,39,30,0,0,0
SN,AH,sutra,3185,1,17,9,11,4,12,16,32,40,30,1,0,0
SN,AH,sutra,3186,1,17,9,9,4,11,16,32,42,31,1,0,0
SN,AH,sutra,3187,1,16,8,10,4,12,18,32,43,30,1,0,0
SN,AH,sutra,3188,1,16,7,9,4,12,17,32,45,31,1,0,0
SN,AH,sutra,3189,1,16,7,9,4,12,18,32,45,30,1,0,0
SN,AH,sutra,3190,1,17,7,9,4,10,17,34,43,30,1,0,0
SN,AH,sutra,3191,1,17,8,8,4,12,17,34,43,28,1,0,0
SN,AH,sutra,3192,1,18,8,8,4,11,18,34,42,26,1,0,0
SN,AH,sutra,3193,1,17,10,10,4,15,18,33,45,27,1,0,0
SN,AH,sutra,3194,0,17,8,11,4,14,18,31,43,26,1,0,0
SN,AH,sutra,3195,0,18,8,10,3,15,19,31,43,25,1,0,0
SN,AH,sutra,3196,0,18,8,10,3,15,19,31,42,26,1,0,0
SN,AH,sutra,3197,1,17,7,9,3,16,20,31,43,29,2,0,0
SN,AH,sutra,3198,1,17,7,9,3,16,19,31,44,29,2,0,0
SN,AH,sutra,3199,1,17,7,9,3,16,19,32,44,28,2,0,0
SN,AH,sutra,3200,1,17,7,9,3,16,17,32,43,29,2,0,0
SN,AH,sutra,3201,1,17,8,10,3,16,15,34,44,32,2,0,0
SN,AH,sutra,3202,1,17,9,10,3,17,16,34,44,29,2,0,0
SN,AH,sutra,3203,1,17,9,10,3,17,17,33,43,30,2,0,0
SN,AH,sutra,3204,1,17,8,9,3,17,18,33,43,31,2,0,0
SN,AH,sutra,3205,1,17,10,10,2,16,19,32,43,32,2,0,0
SN,AH,sutra,3206,1,18,9,9,2,14,19,32,43,33,2,0,0
SN,AH,sutra,3207,1,18,9,9,1,14,18,31,42,33,2,0,1
