Text_Type,Book,Chapter,Window,G,LGL,LLG,LGG,GLG,GGG,L,GLL,GGL,LG,LLL,LL,GG,GL
SN,AH,chikitsa,666,60,89,32,48,93,87,3,21,53,2,0,1,0,0
SN,AH,chikitsa,667,59,90,32,49,93,87,3,21,56,3,0,1,0,0
SN,AH,chikitsa,668,59,89,33,50,91,88,3,21,56,3,0,1,0,0
SN,AH,chikitsa,669,59,88,33,50,91,86,3,23,57,3,0,1,0,0
SN,AH,chikitsa,670,59,87,33,50,93,85,3,23,57,3,0,1,0,0
SN,AH,chikitsa,671,58,86,32,51,96,83,3,25,58,3,0,1,0,0
SN,AH,chikitsa,672,59,87,32,50,93,82,3,24,60,3,0,1,0,0
SN,AH,chikitsa,673,59,85,32,51,93,82,3,24,61,3,0,1,0,0
SN,AH,chikitsa,674,59,86,32,50,92,82,3,24,62,3,0,1,0,0
SN,AH,chikitsa,675,58,85,32,49,94,83,3,25,63,3,0,1,0,0
SN,AH,chikitsa,676,58,86,32,46,92,85,4,25,62,3,0,1,0,0
SN,AH,chikitsa,677,58,87,32,45,91,86,4,25,62,3,0,1,0,0
SN,AH,chikitsa,678,58,88,32,44,91,85,4,25,63,3,0,1,0,0
SN,AH,chikitsa,679,58,88,32,44,90,87,4,25,62,3,0,1,0,0
SN,AH,chikitsa,680,58,89,31,44,90,88,4,25,61,3,0,1,0,0
SN,AH,chikitsa,681,58,89,31,44,91,88,4,25,60,3,0,1,0,0
SN,AH,chikitsa,682,58,89,31,43,92,88,4,25,60,3,0,1,0,0
SN,AH,chikitsa,683,58,88,32,43,91,88,4,25,61,3,0,1,0,0
SN,AH,chikitsa,684,59,89,32,41,89,90,4,25,59,3,0,1,0,0
SN,AH,chikitsa,685,58,88,33,43,89,91,4,25,59,3,0,1,0,0
SN,AH,chikitsa,686,58,88,31,44,90,91,4,25,59,3,0,1,0,0
SN,AH,chikitsa,687,58,88,30,44,91,91,4,25,59,3,0,1,0,0
SN,AH,chikitsa,688,58,88,30,42,90,94,4,25,59,3,0,1,0,0
SN,AH,chikitsa,689,57,87,29,43,90,96,4,25,61,3,0,1,0,0
SN,AH,chikitsa,690,56,86,28,43,91,97,5,25,61,3,0,1,0,0
SN,AH,chikitsa,691,55,85,28,42,94,98,5,24,62,3,1,1,0,0
SN,AH,chikitsa,692,55,85,28,43,94,98,5,24,61,3,1,1,0,0
SN,AH,chikitsa,693,55,87,28,42,93,97,5,25,61,3,1,1,0,0
SN,AH,chikitsa,694,56,87,28,42,88,95,5,26,62,2,1,1,0,0
SN,AH,chikitsa,695,56,86,28,41,90,95,5,27,61,2,1,1,0,0
SN,AH,chikitsa,696,57,87,29,40,88,94,5,27,60,2,1,1,0,0
SN,AH,chikitsa,697,57,87,29,40,90,96,4,28,60,3,1,1,0,0
SN,AH,chikitsa,698,58,88,28,40,92,95,3,28,59,3,1,1,0,0
SN,AH,chikitsa,699,58,89,28,40,92,94,3,28,59,3,1,1,0,0
SN,AH,chikitsa,700,59,89,28,40,90,90,3,28,60,3,1,0,0,0
SN,AH,chikitsa,701,59,91,28,41,90,89,3,27,59,3,1,0,0,0
SN,AH,chikitsa,702,59,91,29,41,90,89,3,26,59,3,1,0,0,0
SN,AH,chikitsa,703,58,91,30,42,90,88,3,27,60,3,1,0,0,0
SN,AH,chikitsa,704,59,92,30,41,87,89,3,26,60,3,1,0,0,0
SN,AH,chikitsa,705,58,90,31,41,88,89,4,26,60,3,1,0,0,0
SN,AH,chikitsa,706,58,90,29,42,88,90,4,26,60,3,1,0,0,0
SN,AH,chikitsa,707,58,89,29,42,87,89,4,26,63,3,1,0,0,0
SN,AH,chikitsa,708,58,89,30,43,84,89,4,26,64,3,1,0,0,0
SN,AH,chikitsa,709,58,89,30,43,85,90,4,24,64,3,1,0,0,0
SN,AH,chikitsa,710,58,90,29,43,87,89,4,23,64,3,1,0,0,0
SN,AH,chikitsa,711,58,90,28,41,88,90,4,23,65,3,1,0,0,0
SN,AH,chikitsa,712,58,92,28,39,86,90,4,23,61,3,1,0,0,0
SN,AH,chikitsa,713,58,91,29,40,88,89,4,23,59,3,1,0,0,0
SN,AH,chikitsa,714,59,91,31,40,88,86,3,23,60,3,1,0,0,0
SN,AH,chikitsa,715,59,91,31,40,87,88,3,23,59,3,1,0,0,0
SN,AH,chikitsa,716,59,91,31,41,87,88,3,23,58,3,1,0,0,0
SN,AH,chikitsa,717,59,89,33,42,87,87,3,23,58,3,1,0,0,0
SN,AH,chikitsa,718,59,89,33,42,88,87,3,22,58,3,1,0,0,0
SN,AH,chikitsa,719,59,90,34,43,85,87,3,22,58,3,1,0,0,0
SN,AH,chikitsa,720,59,90,35,42,84,87,3,23,58,3,1,0,0,0
SN,AH,chikitsa,721,58,89,34,42,84,89,4,23,58,3,1,0,0,0
SN,AH,chikitsa,722,59,91,34,40,82,90,4,23,56,3,1,0,0,0
SN,AH,chikitsa,723,58,89,35,41,83,91,4,23,57,3,1,0,0,0
SN,AH,chikitsa,724,57,89,36,41,83,91,5,22,57,3,1,0,0,0
SN,AH,chikitsa,725,57,89,34,41,85,92,5,21,57,3,1,0,0,0
SN,AH,chikitsa,726,58,91,32,42,86,89,5,20,56,3,1,0,0,0
SN,AH,chikitsa,727,58,92,31,43,87,88,5,19,56,3,1,0,0,0
SN,AH,chikitsa,728,58,92,31,43,87,88,5,19,56,3,1,0,0,0
SN,AH,chikitsa,729,58,92,32,43,84,89,5,20,56,3,1,0,0,0
SN,AH,chikitsa,730,58,93,32,42,84,88,5,21,56,3,1,0,0,0
SN,AH,chikitsa,731,58,94,34,41,86,89,5,23,57,3,1,0,0,0
SN,AH,chikitsa,732,59,93,34,41,83,88,5,23,57,2,1,0,0,0
SN,AH,chikitsa,733,59,92,33,41,84,89,5,23,57,2,1,0,0,0
SN,AH,chikitsa,734,60,94,33,39,82,89,5,23,56,2,1,0,0,0
SN,AH,chikitsa,735,60,94,33,39,81,89,5,23,57,2,1,0,0,0
SN,AH,chikitsa,736,61,94,34,38,79,88,5,22,58,2,1,0,0,0
SN,AH,chikitsa,737,61,94,34,38,78,90,5,22,57,2,1,0,0,0
SN,AH,chikitsa,738,61,94,34,39,78,89,5,22,57,2,1,0,0,0
SN,AH,chikitsa,739,60,93,33,43,80,88,5,23,56,2,1,0,0,0
SN,AH,chikitsa,740,60,94,32,43,79,89,5,23,56,2,1,0,0,0
SN,AH,chikitsa,741,60,94,32,44,80,89,5,23,54,2,1,0,0,0
SN,AH,chikitsa,742,61,93,33,43,78,88,5,24,52,1,1,0,0,0
SN,AH,chikitsa,743,60,93,33,42,79,87,6,24,53,1,1,0,0,0
SN,AH,chikitsa,744,60,93,32,43,80,87,6,22,54,1,1,0,0,0
SN,AH,chikitsa,745,59,93,33,44,79,88,6,23,54,1,1,0,0,0
SN,AH,chikitsa,746,60,94,34,43,76,88,6,21,55,1,1,0,0,0
SN,AH,chikitsa,747,59,92,35,43,78,88,6,22,55,1,2,0,0,0
SN,AH,chikitsa,748,59,92,34,43,80,88,6,22,54,1,2,0,0,0
SN,AH,chikitsa,749,59,92,34,43,79,89,6,23,53,1,2,0,0,0
SN,AH,chikitsa,750,60,93,34,43,77,90,6,22,51,1,2,0,0,0
SN,AH,chikitsa,751,60,92,34,43,79,92,5,22,53,1,2,1,0,0
SN,AH,chikitsa,752,60,92,35,44,78,91,5,22,53,1,2,1,0,0
SN,AH,chikitsa,753,59,91,36,44,77,94,6,22,51,1,2,1,0,0
SN,AH,chikitsa,754,59,92,36,44,78,93,6,22,50,1,2,1,0,0
SN,AH,chikitsa,755,59,91,37,45,78,93,6,22,49,1,2,1,0,0
SN,AH,chikitsa,756,58,91,38,46,78,92,7,21,49,1,2,1,0,0
SN,AH,chikitsa,757,57,90,39,47,78,92,7,22,50,1,2,1,0,0
SN,AH,chikitsa,758,57,91,39,46,77,94,7,22,49,1,2,1,0,0
SN,AH,chikitsa,759,57,91,38,46,79,92,7,22,50,1,2,1,0,0
SN,AH,chikitsa,760,58,93,38,44,78,91,7,22,49,1,2,1,0,0
SN,AH,chikitsa,761,58,93,38,43,80,90,7,22,49,1,2,1,0,0
SN,AH,chikitsa,762,58,93,38,44,80,89,7,22,49,1,2,1,0,0
SN,AH,chikitsa,763,58,93,38,44,80,87,7,22,51,1,2,1,0,0
SN,AH,chikitsa,764,59,94,39,43,79,86,7,22,49,1,2,1,0,0
SN,AH,chikitsa,765,60,94,39,44,79,85,6,23,48,1,2,1,0,0
SN,AH,chikitsa,766,61,95,39,44,77,85,6,23,47,1,1,1,0,0
SN,AH,chikitsa,767,60,94,39,45,79,84,6,25,47,1,1,1,0,0
SN,AH,chikitsa,768,60,93,40,46,79,83,6,25,47,1,1,1,0,0
SN,AH,chikitsa,769,60,93,39,45,82,84,6,24,46,1,1,1,0,0
SN,AH,chikitsa,770,60,93,39,47,81,83,6,24,46,1,1,1,0,0
SN,AH,chikitsa,771,60,93,39,46,81,81,6,26,47,1,1,1,0,0
SN,AH,chikitsa,772,61,93,38,48,79,78,6,26,46,0,1,1,0,0
SN,AH,chikitsa,773,61,92,39,48,78,78,6,26,47,0,1,1,0,0
SN,AH,chikitsa,774,61,92,39,48,77,79,6,26,47,0,1,1,0,0
SN,AH,chikitsa,775,61,91,40,48,76,79,6,27,47,0,1,1,0,0
SN,AH,chikitsa,776,61,90,40,47,76,81,6,27,47,0,1,1,0,0
SN,AH,chikitsa,777,61,91,39,49,75,79,6,28,47,0,1,1,0,0
SN,AH,chikitsa,778,62,92,38,47,75,80,6,27,46,0,1,1,0,0
SN,AH,chikitsa,779,62,92,39,47,75,81,6,26,45,0,1,1,0,0
SN,AH,chikitsa,780,63,92,38,48,75,83,5,25,44,0,1,1,0,0
SN,AH,chikitsa,781,62,92,38,48,77,83,5,25,45,0,1,1,0,0
SN,AH,chikitsa,782,62,92,38,47,79,83,5,25,44,0,1,1,0,0
SN,AH,chikitsa,783,61,93,37,46,79,83,6,25,45,0,1,1,0,0
SN,AH,chikitsa,784,61,93,37,44,80,84,6,25,45,0,1,1,0,0
SN,AH,chikitsa,785,60,92,37,47,80,84,6,26,45,0,1,1,0,0
SN,AH,chikitsa,786,60,91,37,48,81,83,6,26,45,0,1,1,0,0
SN,AH,chikitsa,787,59,92,36,48,86,83,6,25,46,1,1,1,0,0
SN,AH,chikitsa,788,59,92,35,48,85,85,6,25,46,1,1,1,0,0
SN,AH,chikitsa,789,58,92,34,50,88,85,6,25,45,1,1,1,0,0
SN,AH,chikitsa,790,58,92,34,50,88,85,6,25,45,1,1,1,0,0
SN,AH,chikitsa,791,58,92,34,51,87,83,6,26,46,1,1,1,0,0
SN,AH,chikitsa,792,58,92,33,50,88,84,6,27,45,1,1,1,0,0
SN,AH,chikitsa,793,58,91,33,50,86,86,6,27,46,1,1,1,0,0
SN,AH,chikitsa,794,58,90,33,50,87,86,6,27,46,1,1,1,0,0
SN,AH,chikitsa,795,58,90,32,50,89,85,6,26,47,1,1,1,0,0
SN,AH,chikitsa,796,59,91,32,50,88,85,5,25,48,1,1,1,0,0
SN,AH,chikitsa,797,59,90,32,51,88,85,5,25,48,1,1,1,0,0
SN,AH,chikitsa,798,60,91,31,49,88,86,5,24,47,1,1,1,0,0
SN,AH,chikitsa,799,61,92,31,49,88,86,4,24,46,1,1,1,0,0
SN,AH,chikitsa,800,61,92,31,49,88,84,4,25,47,1,1,1,0,0
SN,AH,chikitsa,801,61,91,31,49,87,84,4,26,47,1,2,1,0,0
SN,AH,chikitsa,802,61,90,31,49,87,84,4,26,48,1,2,1,0,0
SN,AH,chikitsa,803,61,90,31,48,88,83,4,26,49,1,2,1,0,0
SN,AH,chikitsa,804,61,90,30,47,89,84,4,26,49,1,2,1,0,0
SN,AH,chikitsa,805,60,88,30,49,91,86,4,25,49,1,2,1,0,0
SN,AH,chikitsa,806,60,86,29,50,89,86,4,23,47,1,2,1,0,0
SN,AH,chikitsa,807,60,86,30,50,89,86,4,23,46,1,2,1,0,0
SN,AH,chikitsa,808,60,87,30,51,88,85,4,23,46,1,2,1,0,0
SN,AH,chikitsa,809,60,87,30,51,87,87,4,23,45,1,2,1,0,0
SN,AH,chikitsa,810,60,88,31,51,88,85,4,24,43,1,2,1,0,0
SN,AH,chikitsa,811,60,88,31,51,90,84,4,24,42,1,2,1,0,0
SN,AH,chikitsa,812,60,88,31,52,91,83,4,24,41,1,2,1,0,0
SN,AH,chikitsa,813,60,88,32,52,90,83,4,25,40,1,2,1,0,0
SN,AH,chikitsa,814,61,88,32,48,90,83,4,25,41,1,2,1,0,0
SN,AH,chikitsa,815,61,88,33,49,91,81,4,25,40,1,2,1,0,0
SN,AH,chikitsa,816,61,88,34,49,91,80,4,25,40,1,2,1,0,0
SN,AH,chikitsa,817,60,87,34,50,93,81,4,24,41,1,2,1,0,0
SN,AH,chikitsa,818,61,87,33,50,95,81,3,24,40,1,2,1,0,0
